GENEID_48698,GENEID_9606
103150177,7105
103152936,64102
103151304,8813
103156110,8813
103142591,57147
103142590,55732
103135048,2268
103144712,2519
103134068,2729
103151054,4800
103144217,57185
103141417,22875
103133113,6405
103138389,6405
103134616,54467
103146849,889
103133722,5893
103136392,51056
103156195,4267
103149579,9957
103143938,26
103151717,3927
103131196,3927
103152138,29916
103136713,4074
103156770,56603
103136566,79007
103155490,8837
103156408,55471
103139884,9108
103156429,9108
103140198,381
103145591,23098
103145204,26073
103143443,204
103147559,952
103147560,952
103133796,2288
103147265,23028
103137219,10180
103142072,84254
103131612,5965
103152526,55610
103143109,126393
103147422,4706
103136906,51364
103135226,170302
103149397,7982
103146888,996
103129538,6521
103148777,6521
103148778,6521
103137527,1856
103143823,5976
103131441,5976
103150374,8935
103141681,292
103149070,55013
103143908,55013
103131230,5439
103142070,56919
103151777,79657
103152575,79657
103152575,79657
103151777,79657
103136436,81691
103142437,57019
103131531,51226
103130434,5577
103141442,10943
103141005,1387
103131032,1387
103141006,1387
103143083,5444
103143082,5444
103129361,6936
103145257,84058
103140838,54677
103140987,30812
103143735,30812
103146855,25998
103134730,23077
103134731,26224
103139391,26224
103152008,5164
103143131,3675
103150192,3920
103131037,51573
103156372,9244
103147435,9244
103152032,114881
103147236,114881
103148762,26022
103132652,10368
103147425,10368
103142404,6863
103143953,64847
103147563,5898
103156689,55971
103140218,80853
103150301,2115
103138873,55750
103139144,221
103137230,55001
103129409,57157
103155128,9855
103144415,10083
103140834,10926
103130015,6915
103156552,3475
103156165,56891
103133028,56891
103147771,56891
103144762,56891
103150895,56891
103146113,9569
103139627,54623
103149792,27072
103140921,9912
103146513,79602
103150579,151531
103141035,57787
103137317,8842
103129962,115098
103139247,5048
103155189,5048
103144464,8522
103155900,8522
103145568,79090
103138498,4145
103135447,54879
103136533,5080
103147414,113000
103143771,64285
103131087,55692
103137938,9254
103155093,115939
103155916,9091
103134598,7005
103144003,55735
103135159,29116
103136495,5689
103135161,3720
103137162,6792
103143564,6792
103152498,57172
103150471,728642
103151254,65220
103154638,7021
103154552,83741
103143117,9265
103141729,9265
103141618,9265
103140831,53616
103156959,6856
103147233,1534
103145459,9043
103142548,84954
103144394,1407
103140254,1407
103154598,8993
103131872,4784
103137734,4784
103132633,6482
103133746,23542
103143264,9862
103145734,23221
103137671,54497
103146083,7095
103143349,6224
103140461,9690
103138924,10747
103138680,389434
103151072,80342
103136148,29954
103146301,9031
103155430,10048
103149632,51513
103155833,83932
103137057,51603
103138883,8798
103137697,7756
103155425,83930
103154023,928
103133803,928
103132551,57467
103138382,57467
103136732,9918
103146448,25900
103130798,23166
103134491,6540
103129466,6540
103149292,3423
103143143,5646
103151723,695
103141572,22955
103155051,2534
103143455,6924
103143453,11313
103138800,55727
103143856,9546
103136953,51099
103143281,51099
103137245,3730
103153258,26993
103142596,54799
103153076,51096
103153443,54476
103154635,8193
103141308,9066
103151195,23395
103156569,5286
103147978,23637
103147978,2844
103136297,54814
103155797,23177
103133906,2556
103153387,672
103155485,2067
103133687,9971
103134067,60481
103147712,240
103137779,8284
103141108,57658
103147617,57658
103144730,11183
103144161,30845
103155290,5704
103137558,23324
103146527,57709
103131049,5010
103146528,5010
103154874,51667
103144132,5238
103133692,55703
103155266,9604
103156227,1774
103155315,1774
103133794,1663
103143661,9052
103154774,10460
103131130,23376
103136908,23649
103129803,23144
103152461,4190
103150763,4190
103149583,10463
103152227,1355
103156810,10138
103137947,10771
103139043,7454
103153328,64132
103148821,81551
103129411,81551
103148820,81551
103151747,23386
103141950,3670
103156029,55349
103144160,53832
103144343,55830
103131393,27032
103140256,3479
103146323,10928
103156705,1272
103156714,1272
103134428,1272
103134326,8540
103129271,63932
103153117,55622
103145666,23187
103134567,1591
103135523,972
103133569,54764
103146020,25960
103152506,55734
103154793,4331
103145519,58473
103151107,1992
103137413,64816
103154817,64816
103144425,114879
103154804,9716
103141450,1373
103138669,2273
103140160,2273
103150129,51507
103144880,2554
103146832,57210
103142272,64429
103154604,57476
103151968,4719
103134336,4719
103147152,4719
103135771,9821
103140869,23071
103136089,211
103140982,330
103156575,11215
103129865,51071
103155458,11171
103141188,50619
103131178,51177
103138458,2730
103130873,23304
103138223,30846
103153752,55635
103131363,25901
103141524,58528
103145819,51230
103153494,51230
103147365,51230
103149704,10062
103154276,1890
103131786,29781
103138681,11231
103133531,355
103136527,8635
103136528,8635
103152502,3755
103154586,4285
103144269,5583
103136342,3459
103136846,11285
103129377,55591
103152263,65980
103134532,6642
103133689,56938
103144769,55334
103151885,286
103146133,9135
103132450,3149
103152535,23279
103129324,22807
103151050,2896
103134994,2896
103155991,51306
103139370,55166
103152754,6301
103146055,8498
103156180,5926
103153744,7260
103148729,10908
103156379,8100
103132206,56052
103151883,55596
103149776,54480
103130667,55236
103152041,9846
103142205,535
103141277,8554
103146177,8554
103155697,321
103139424,321
103136983,25897
103142431,11345
103140034,4653
103137052,4653
103155615,26751
103148448,84908
103142331,7414
103143713,55789
103141240,23604
103147993,8439
103147496,26228
103137920,5981
103149346,55773
103148961,8452
103153657,9172
103136526,9172
103147688,10858
103140705,9099
103141635,846
103144500,51121
103144544,2324
103146022,54888
103130292,54455
103152879,4238
103150535,84245
103129585,4234
103141102,3224
103132268,55300
103141060,27430
103138849,23644
103153803,79567
103130712,729
103148195,26064
103154629,11284
103156531,54908
103139784,27067
103131133,1497
103134971,65078
103137494,79142
103140351,3631
103149406,3631
103154760,5874
103135972,5685
103130623,55341
103150702,10039
103141903,3371
103154503,3371
103143251,140876
103155329,84883
103138336,9440
103131190,54884
103136270,1175
103145343,8538
103134749,7546
103155403,3937
103153377,153
103144516,1495
103150004,3309
103143006,1829
103151930,54960
103134234,8481
103134233,2824
103153465,51438
103139766,80243
103129849,22884
103135693,51606
103131212,5431
103135982,56204
103137288,7175
103155264,1356
103140305,7504
103155808,57102
103149354,55841
103134244,395
103146972,4134
103143935,4134
103150864,57120
103145529,57646
103150393,9734
103144518,26262
103137141,57545
103135166,50484
103156984,168850
103129163,92017
103129866,55885
103138230,51773
103131284,51773
103143330,1298
103129209,4254
103137123,9563
103144335,9341
103144336,8863
103153118,4052
103136534,5954
103153492,5982
103146828,81037
103135571,340533
103138782,51528
103142482,27122
103145273,9603
103130452,51474
103139128,25875
103135541,5601
103134795,84067
103142462,9709
103143821,9454
103131440,9454
103150851,5888
103140707,5291
103136861,84321
103138585,23593
103150271,54477
103152244,23223
103136389,6307
103153580,55761
103150256,60529
103139432,60529
103147679,1112
103135080,728464
103129261,8574
103142928,8574
103136335,51154
103138514,55850
103140266,83714
103138705,55745
103137135,29945
103137132,29945
103145249,27095
103154969,9967
103132371,29085
103154384,29085
103154385,954
103141934,954
103143537,4065
103137664,51742
103148262,23596
103137424,55733
103138911,23095
103135804,2296
103155982,25771
103148336,57475
103152504,10079
103147778,23626
103138759,2581
103130293,26099
103150473,26099
103131052,8454
103155890,26999
103140957,57602
103143029,58508
103137192,55283
103134042,23369
103153089,84545
103137800,54969
103155678,51663
103134870,10886
103148002,54542
103156193,8908
103140390,131566
103138480,6646
103138715,4438
103130091,2155
103130102,2155
103130094,2155
103155236,639
103155233,9474
103129373,57458
103154892,57458
103143454,57095
103145132,57504
103138549,8975
103156140,3918
103136943,5218
103143230,29927
103145786,29927
103134902,816
103151746,816
103145150,55718
103153881,493
103146355,54432
103146353,55706
103149904,1608
103143783,64718
103138851,6916
103144374,64761
103144373,64761
103137633,5832
103154901,5128
103131938,548645
103136705,6515
103151491,6515
103155334,5662
103146679,9150
103146441,55359
103136715,55359
103146505,65125
103147718,55749
103145810,11054
103149833,84699
103143164,55650
103143151,10076
103142414,10076
103135056,9410
103136539,79832
103136520,51660
103139515,51564
103154328,51564
103145518,11178
103132073,7478
103151898,10787
103137822,2983
103147434,6433
103153125,1001
103153122,1001
103133758,1001
103151749,416
103145816,416
103139138,1431
103151748,64951
103133625,23063
103153982,81671
103147302,10513
103145419,5424
103133934,124925
103139520,1975
103138224,29998
103136633,6141
103131821,770
103140569,770
103136686,79763
103136688,29924
103146421,29924
103140582,8776
103137187,2817
103148281,2817
103138743,57143
103141647,3029
103141643,3029
103131218,6047
103137307,22998
103129256,55726
103151508,51768
103142756,1747
103152479,8839
103129539,4804
103138211,50937
103136949,6873
103138855,28996
103150423,8625
103152020,9170
103153257,9170
103131224,5476
103148474,28966
103150130,2139
103143858,10347
103141885,11218
103141467,5449
103155160,22904
103149831,10362
103144035,6882
103156875,8943
103150545,9351
103144033,54887
103151060,2773
103150520,4942
103149520,5586
103134381,9697
103150107,9423
103144439,9340
103151534,55388
103144295,1606
103139133,1606
103141120,2065
103143265,2065
103139489,3735
103150223,55633
103135230,4710
103151899,55854
103144535,6416
103150050,55248
103143892,9748
103133538,9748
103131426,51167
103133533,119391
103143309,119391
103143313,119391
103143312,119391
103129567,5588
103142606,7089
103153512,51665
103133776,83641
103148069,4199
103137925,23216
103147566,8621
103149334,84679
103136427,5141
