30522_GENEID,9606_GENEID
113887315,7105
113887598,64102
113902896,8813
113906516,57147
113906515,55732
113878188,2268
113898500,2519
113882166,2729
113881580,4800
113879062,90529
113879032,57185
113886712,81887
113881219,22875
113880411,6405
113891503,1080
113891744,54467
113891750,1595
113891745,889
113892288,5893
113886511,572
113894153,51056
113886706,4267
113894523,9957
113891003,26
113891280,51384
113891320,23072
113891323,23072
113883494,8379
113878556,3927
113877665,29916
113891006,55365
113892419,4074
113886839,90293
113901053,56603
113891688,3382
113875397,79007
113906386,57679
113906293,8837
113901420,7035
113901102,55471
113880839,10181
113885019,9108
113885072,6542
113891255,381
113877097,23098
113878000,26073
113880331,23129
113877014,204
113894538,952
113892304,2288
113879439,23028
113880882,10180
113876972,84254
113892552,5965
113891733,55610
113875697,126393
113875631,115703
113883528,4706
113891714,5166
113898250,85413
113880767,51364
113890919,340273
113887354,170302
113891710,10165
113891499,7982
113877405,996
113877868,6521
113891732,799
113887285,3052
113878538,1856
113883810,64063
113896177,5976
113891390,8935
113887323,292
113894036,55013
113894032,55013
113891404,3207
113877255,56919
113877987,4222
113891678,221981
113878035,3980
113893047,79657
113883911,6296
113883909,81691
113876809,57019
113895670,56928
113897162,80256
113877747,51226
113891534,5577
113887012,10943
113883674,1387
113877105,9256
113878109,4353
113891717,5444
113891719,5444
113901237,6936
113901020,84058
113891605,54677
113891608,5244
113891550,55904
113883342,57414
113883934,30812
113898127,25998
113902445,23077
113902442,26224
113883556,3683
113878146,5164
113877293,3675
113887934,7543
113887809,3920
113891715,51666
113883482,51573
113896172,55049
113896171,9244
113878558,114881
113877347,26022
113877780,51087
113877291,9020
113905719,6833
113883733,10368
113886534,54972
113891702,6863
113876812,6376
113877603,64847
113877038,8913
113883337,51330
113891706,1750
113899060,4293
113891304,5898
113884019,55971
113891139,80853
113891671,2115
113891121,55750
113889835,55001
113891578,57157
113883412,10344
113890270,9855
113905720,10083
113891428,79017
113891615,10926
113895709,6915
113891479,3475
113877069,1352
113883152,9569
113876527,54623
113891300,27072
113878468,9912
113878469,60528
113891675,85477
113887500,414
113886852,8228
113877997,8735
113892281,79602
113895363,51265
113903670,151531
113883401,10942
113876351,57787
113894540,8842
113896138,115098
113878368,5048
113877765,4843
113877074,1770
113878181,9703
113878183,9703
113878031,9058
113876993,8522
113876359,79090
113895716,4145
113878187,974
113877818,6329
113889459,54879
113887614,8277
113905445,5080
113883543,113000
113883173,64285
113883171,64285
113883294,55692
113880995,9254
113883819,8938
113883822,115939
113883904,9091
113883270,57585
113882293,7005
113906514,6401
113906625,55735
113881322,29116
113888110,27035
113879337,1870
113898707,5689
113886672,6853
113881297,3720
113888231,6792
113906931,57172
113906688,728642
113906690,65220
113881830,7021
113881964,83741
113880300,9940
113883629,9265
113891368,53616
113891541,6856
113877533,1534
113878204,9043
113881022,1951
113891276,10157
113892342,55200
113880670,51188
113895740,84954
113892532,4257
113892696,1407
113876318,8993
113883287,64386
113883990,5310
113892052,23542
113876987,9862
113897295,23221
113901095,54497
113892557,7095
113904183,6224
113889156,7812
113890948,9690
113898238,5980
113887911,10178
113880114,5081
113906584,10747
113898575,389434
113878168,199870
113906924,80342
113899160,29954
113898491,51534
113883504,51085
113883736,9031
113882159,10048
113885529,83932
113906534,51603
113892329,8798
113877006,7756
113880578,7384
113891512,83930
113892341,928
113881003,57467
113892351,9918
113892352,25900
113875297,2696
113880661,51533
113880623,56920
113880920,11188
113880347,23166
113876180,80199
113888220,3423
113891087,5646
113883603,7752
113892371,920
113892381,10233
113887407,695
113881627,3077
113890060,22955
113898235,2534
113898495,3097
113906525,2326
113879267,6924
113879273,6924
113879241,11313
113906565,1185
113877454,9902
113895163,6534
113892315,10867
113880058,55727
113895713,9546
113877691,54903
113880281,51099
113886887,3730
113896066,26993
113877411,54799
113877412,51096
113883917,54476
113878405,54902
113895442,5725
113876565,8193
113886505,9066
113880359,23395
113905714,5286
113876406,5329
113891463,54443
113896065,58525
113901618,2844
113901618,23637
113893288,1634
113876332,54814
113876315,5536
113901371,23177
113901124,8491
113875664,27033
113875701,7305
113883567,57146
113887294,2556
113877153,672
113876346,2067
113875633,933
113880585,7869
113886720,51360
113887126,4007
113880570,4057
113896909,2137
113892755,9971
113881136,60481
113885427,240
113893223,57658
113879409,55148
113900192,11183
113901412,30845
113876509,5704
113894747,23324
113894655,23324
113894748,23324
113892485,57709
113877274,51629
113883486,9961
113890981,51667
113898134,5238
113898135,112611
113906148,1195
113892702,55703
113899150,23357
113895225,9604
113888140,1774
113892302,1663
113892505,50865
113892504,9052
113886747,10046
113886265,923
113894672,10460
113898343,23376
113886112,23649
113903866,23144
113885828,823
113895186,55
113901358,4190
113894241,10463
113887582,10903
113884322,1355
113880089,440193
113893010,10138
113903378,10771
113886832,7454
113875412,1800
113892266,637
113895301,9782
113891336,29881
113877936,64132
113897332,81551
113891335,23386
113879115,3670
113880417,55349
113898473,53832
113889665,1179
113889670,22802
113880802,55830
113895238,27032
113892730,3479
113887421,92745
113882863,10928
113893005,1272
113907773,6556
113893881,25937
113901915,8540
113887752,63932
113884294,477
113901082,55622
113875544,147948
113885895,23584
113905780,23187
113905255,8685
113902881,1591
113905377,56981
113905376,57586
113904158,6591
113895160,972
113891589,3082
113884222,54764
113888634,54764
113890152,23154
113885090,25960
113902889,55734
113900461,4331
113900405,23034
113878936,864
113905957,4361
113905959,4361
113905520,58473
113881592,1992
113883749,64816
113883746,64816
113883745,64816
113883747,64816
113876601,11136
113901074,6683
113899178,9369
113885905,114879
113900054,9716
113907416,1373
113889821,732
113887730,2273
113903193,51507
113895069,2554
113904065,57210
113907421,9921
113879444,55778
113884333,64429
113905727,57476
113886556,6050
113906684,4719
113904165,9821
113897256,23071
113880515,211
113905938,330
113902187,11215
113900471,6617
113892531,51071
113892530,11171
113884331,1244
113881388,50619
113887559,51177
113889595,2730
113881972,23304
113876279,30846
113889743,55635
113898743,25901
113898364,58528
113898175,3298
113903073,51230
113892848,8630
113905337,10062
113892055,29781
113902989,10953
113898286,11231
113877382,23633
113903536,7431
113884667,355
113898675,8635
113905411,960
113902894,3755
113898655,56895
113884167,57823
113902384,4285
113900468,5583
113884817,3645
113898475,3459
113895521,11285
113884828,9047
113901224,7444
113906557,7133
113893260,55591
113876444,5452
113878854,65980
113900227,6642
113898449,9519
113892588,56938
113898466,9774
113899033,55334
113885030,286
113894149,3381
113898605,51106
113877304,9135
113905314,23279
113881731,578
113897649,4593
113907458,22807
113877244,2896
113895325,51306
113883154,57514
113881841,55166
113889523,6301
113900433,5926
113897756,7260
113895858,10908
113902400,8100
113883304,56052
113907564,55596
113890988,10061
113890985,54480
113889742,57554
113900505,2530
113894335,55236
113885923,9846
113877114,535
113899787,8554
113880836,9497
113879438,321
113877261,5606
113904156,79645
113895259,28990
113904374,25897
113898498,8504
113906530,4653
113897765,26751
113901068,84908
113885521,7414
113879114,55789
113900230,23604
113904195,8439
113906486,159
113894334,26228
113877789,7077
113894218,5981
113902853,55773
113876007,8452
113884877,9172
113887237,5009
113879479,10858
113889716,26009
113897261,6570
113905752,9099
113887053,846
113877121,27175
113896237,2324
113879262,54888
113880419,54455
113895125,4238
113896018,84245
113892899,4234
113893232,3224
113884868,175
113894179,55300
113894528,259282
113875093,7092
113876706,23644
113895032,1462
113883108,23274
113888488,4481
113876679,999
113879111,23517
113878937,1767
113895052,9765
113876722,79567
113879027,729
113878967,26064
113895094,11063
113876175,11284
113895992,54831
113876633,23035
113879065,54908
113904265,27067
113880010,54896
113878458,1497
113907181,65078
113878540,79142
113879015,1008
113900945,3631
113882682,5874
113879564,5685
113902554,23026
113890197,55341
113880461,10039
113897715,3371
113906626,90326
113902900,140876
113899257,55775
113885245,84883
113899247,55812
113885814,9440
113901322,54884
113901321,822
113876302,1175
113906395,7399
113891765,11055
113904091,7038
113897313,10863
113888824,10863
113886258,8538
113891713,54165
113895358,23338
113902523,7546
113878971,3937
113890085,54802
113884527,153
113890528,2981
113881549,9820
113895304,1495
113887080,5256
113897014,54875
113899843,2042
113901646,3309
113882659,1829
113882656,1829
113887241,54960
113887803,8481
113886719,2824
113887387,51438
113889180,51438
113888173,51438
113886972,51438
113889377,51438
113886695,51438
113888839,51438
113889181,51438
113889376,51438
113887317,51438
113887988,51438
113888840,51438
113904242,80243
113903386,22884
113899210,64848
113886877,56474
113904169,51606
113894323,5431
113900316,56204
113894196,116984
113906873,7175
113893985,1356
113883145,23247
113881299,84062
113893391,57101
113892326,57102
113886823,55841
113887858,395
113894155,27146
113898200,57120
113898204,6098
113905837,57646
113891652,9734
113895557,26262
113894534,57545
113904363,50484
113891257,168850
113883454,608
113883832,92017
113892533,55885
113881315,55173
113881933,2978
113886477,51773
113906555,55187
113903669,10659
113897554,23196
113904692,23518
113893301,4254
113878819,1161
113879156,11174
113906606,9563
113906621,10911
113906619,3604
113877358,55040
113901083,4052
113905442,5954
113883237,2006
113883224,5982
113898608,57492
113878946,81037
113882591,23327
113886789,50943
113886787,89801
113879069,3074
113879210,3074
113878807,79810
113886866,340533
113900446,51528
113905682,27122
113891060,7984
113891383,9603
113881279,63933
113893122,51474
113893139,25875
113893149,9498
113901757,10319
113889737,5733
113893982,79931
113896233,5601
113895510,91522
113905603,84067
113876822,9709
113896182,9454
113900101,5888
113885657,10721
113894482,5291
113875431,1535
113899237,84321
113898480,23593
113907582,10198
113892538,54477
113884025,5652
113889138,80143
113884272,23223
113907676,57600
113875095,6307
113905395,55761
113905383,60529
113895374,23105
113899254,1112
113898253,728464
113880053,51154
113903047,4826
113896102,55850
113891629,23101
113893387,83714
113882773,3909
113900425,55745
113894183,29945
113885973,3784
113890138,27095
113890134,9967
113901872,29085
113901889,954
113903541,4065
113885563,51742
113906491,10806
113875580,5798
113906920,55733
113906588,23095
113892092,25771
113900480,23224
113899010,57475
113902892,10079
113902800,23626
113902877,140689
113905501,25884
113905522,23201
113905521,84957
113899244,2581
