9031_GENEID,9606_GENEID
422262,7105
404530,64102
419349,8813
424396,57147
424399,55732
777583,2268
421668,2519
421894,2729
419917,4800
419697,57185
422174,81887
422055,22875
374109,6405
100049619,1080
420550,54467
420548,1595
420549,889
418152,5893
425306,51056
418662,4267
422840,9957
100858159,26
427856,51384
420774,23072
427658,8379
420002,3927
429353,29916
396044,4074
422226,90293
428809,56603
420581,3382
415857,79007
424085,57679
424080,8837
423989,7035
421477,55471
415947,10181
422731,9108
422730,6542
417565,26073
416124,23129
428227,204
422827,952
418261,2288
419571,23028
415931,10180
771003,84254
378910,5965
420560,55610
416571,4706
420570,5166
421757,85413
112529928,51364
107057587,170302
428427,10165
417770,7982
419960,996
396532,6521
428425,799
424482,3052
420119,5976
420629,8935
772225,292
422698,55013
395327,3207
107049063,5439
417499,56919
395533,4222
417530,3980
417811,79657
426999,6296
427001,81691
415637,57019
420056,56928
100858763,80256
769420,5577
418641,10943
416667,1387
395830,5444
101751597,84058
420533,54677
395712,5244
417712,55904
417521,57414
395483,30812
421844,25998
418808,23077
428048,26224
107050147,5164
373946,3675
418596,7543
414800,3920
101749783,3674
420569,51666
416612,51573
100858730,9244
100857443,114881
101747287,26022
419964,9020
423072,6833
395378,10368
107053338,54972
417525,163
420573,6863
415651,6376
422100,64847
769385,8913
772070,1750
425792,4293
420765,5898
416437,55971
418110,80853
395748,2115
418121,55750
417728,57157
424842,9855
423073,10083
420676,79017
420536,10926
100857635,6915
395226,3475
423277,56891
417329,1352
417487,9569
100858108,54623
420762,27072
427797,9912
417313,60528
420588,85477
418658,414
418659,414
418653,8228
418155,79602
424326,151531
422825,8842
374224,5048
395807,4843
417573,9703
427830,9058
417305,8522
769076,4145
419940,974
771297,6329
395331,54879
395943,5080
771031,113000
416647,64285
416654,55692
430150,9254
416590,115939
770171,9091
416762,57585
395810,7005
428173,55735
395267,2328
420841,29116
422257,27035
421551,5689
420839,3720
428001,6792
419859,57172
419406,728642
419403,65220
395713,7021
771525,83741
420418,9940
416626,9265
420537,53616
417708,6856
419952,1534
422095,9043
417757,10157
769135,51188
418178,4257
374093,1407
396207,4784
396140,6482
416553,5310
107050884,23542
426134,9862
419536,23221
421469,54497
424993,7095
430990,6224
419886,7812
420447,9690
428622,5980
395668,10178
395942,5081
407089,10747
421631,389434
426384,199870
419862,80342
423373,29954
421674,51534
101751014,51085
427819,9031
419813,51513
421530,83932
417413,7756
416013,7384
420730,83930
395527,928
420391,57467
418275,9918
418276,25900
415945,56920
415893,11188
415894,23166
100858230,6540
422392,3423
396344,5646
107054568,5646
107054567,5646
395362,920
374075,695
768916,22955
396294,2534
421672,3097
419683,6924
419685,11313
419488,1185
419950,9902
416277,6534
418263,10867
423424,55727
420069,9546
417457,54903
420673,51099
396395,3730
776856,26993
417387,54799
417388,51096
416486,54476
417597,54902
395352,8193
101748423,9066
420702,23395
423070,5286
420738,54443
417106,23637
417106,2844
417892,1634
425606,54814
421274,23177
425965,8491
422289,2556
373983,672
426234,7869
427996,51360
101750392,4057
396241,4057
422022,2137
373902,9971
428646,60481
423769,240
772299,55148
423576,11183
421306,30845
422859,23324
424989,57709
424990,5010
427072,51629
420049,9961
420433,51667
421841,5238
421840,112611
100858576,1195
418071,55703
423370,23357
416340,9604
418144,1663
417961,50865
422389,10046
101748655,923
422899,10460
421804,23376
693249,823
776390,55
421281,4190
422778,10463
100857251,10903
423830,1355
423410,440193
417790,10138
420455,10771
100857640,7454
415842,1800
373948,9782
414780,64132
770002,23386
396383,3670
415993,55349
421686,53832
424523,1179
415898,55830
428450,27032
418090,3479
429466,10928
422645,22902
417786,1272
395811,6556
100859902,25937
424135,8540
428719,63932
421462,55622
419790,23187
395488,8685
423174,56981
423175,57586
414741,972
395941,3082
423953,54764
419633,23154
426771,25960
419342,55734
423521,4331
423559,23034
769687,864
395555,4361
419064,58473
420894,1992
414832,64816
415768,11136
421481,6683
770816,114879
423296,9716
428994,1373
424669,732
770787,2273
419329,51507
374214,2554
420308,57210
416974,9921
423466,55778
423897,64429
769528,57476
423111,6050
424102,4719
421116,9821
420994,23071
552895,211
374012,330
418835,11215
424357,51022
423517,6617
418176,51071
418175,11171
419893,50619
426108,51177
421387,23304
107049991,30846
424710,55635
421679,25901
107053109,58528
421724,3298
419131,51230
395221,10062
426276,29781
421774,11231
419656,23633
420519,7431
395274,355
421569,8635
395666,960
419347,3755
421578,56895
100857714,57823
418942,4285
423518,5583
100857811,3645
421685,3459
416359,11285
425978,9047
100857144,7444
417911,55591
420799,65980
427480,6642
395517,9519
373925,56938
100858086,9774
423261,55334
396311,286
428608,51106
395930,9135
396232,3149
431122,23279
419912,578
373897,4593
395309,22807
416297,51306
422048,55166
426697,6301
420058,8498
423541,5926
421916,7260
425396,10908
418952,8100
416393,56052
416862,55596
426038,10061
426039,54480
424711,57554
423178,2530
422655,55236
419027,9846
395474,535
427514,8554
420658,9497
415386,321
416496,5606
420556,79645
420684,28990
420251,25897
770240,11345
424391,4653
421908,26751
396422,7414
427152,55789
100857587,23604
421137,8439
428579,159
428761,26228
374178,7077
422788,5981
418383,55773
424804,8452
396034,9172
395735,5009
423450,10858
424554,26009
431330,6570
395766,9099
418266,846
395742,2324
420938,54888
419461,54455
416261,4238
107049831,84245
395711,3224
422558,175
422807,55300
416165,27430
395441,7092
415656,23644
420919,7204
395565,1462
416632,23274
415860,999
427137,23517
420921,1767
415665,79567
431585,729
427431,26064
112530897,11284
415881,23035
416172,54908
420184,27067
419472,54896
417606,1497
417001,65078
101747338,79142
408049,1008
418690,3631
415357,5685
424897,55341
771158,10039
396440,3371
428169,140876
423403,55775
423720,84883
423397,55812
419000,9440
426549,54884
431244,822
100859555,1175
421358,7399
404537,11055
419529,10863
395714,8538
424963,54165
416315,23338
428021,7546
395438,3937
419678,54802
101750705,153
419498,2981
416184,1495
418612,5256
769413,54875
396402,2042
396487,3309
428529,1829
418631,54960
418633,8481
418632,2824
100125831,51438
420172,80243
420460,22884
415602,64848
418620,56474
426199,51606
422621,5431
