GENEID_9365,GENEID_9606
103115253,51384
103113681,204
103113309,80256
103123213,26224
103108067,26022
103121987,6863
103126661,55971
103120340,4843
103120338,9058
103112822,5646
103112821,5646
103125004,51099
103120089,2556
103115769,64132
103114692,23386
103119652,1179
103122477,23154
103122418,55734
103120443,10953
103122454,3755
103120887,3381
103125343,22807
103123718,4238
103128631,8538
103113664,7504
103116383,57102
103123982,608
103126789,25875
103126875,55761
103111018,25884
103114116,26099
103118004,10758
103129093,55359
103113134,6676
103122285,7771
103118722,64951
103117532,28966
103120044,119391
103116272,84217
103116225,64834
103128668,3422
103116033,3422
103122416,57113
103124516,5873
103107365,8518
103107254,29894
103120422,3028
103121131,51095
103128481,10170
103110597,6480
103111730,489
103119934,7479
103123145,113457
103115433,27252
103120319,113235
103110943,55824
103116399,57103
103126335,1015
103115918,1136
103124624,9262
103109049,11342
103122915,57226
103114553,1833
103119980,91746
103111005,7481
103128854,10959
103115382,7022
103119427,28971
103113143,55741
103113143,111089941
103113534,140850
103109309,23368
103128689,6614
103128637,56265
103116043,55857
103108887,8655
103115823,27131
103128669,51605
103118442,5037
103118706,10961
103120247,55285
103118854,57062
103121200,7597
103128824,5996
103121557,51650
103121555,4708
103127348,1947
103123316,54439
103128078,23676
103114516,1357
103125789,1053
103107999,55632
103126091,3183
103126153,9878
103117329,55105
103124759,3881
103124758,3881
103109154,8086
103107952,1592
103114490,23555
103109722,4113
103127292,83259
103111482,100037417
103111482,100037417
103111482,1652
103110168,23616
103113843,79879
103110148,56993
103110145,10126
103110193,55586
103113860,25809
103110185,25828
103121369,55007
103113827,6767
103110233,3560
103126509,1511
103126503,2999
103117336,10668
103120723,283578
103110105,5494
103124598,2079
103109287,7443
103125663,10202
103120444,80336
103122437,57167
103122484,23394
103122365,5203
103118998,51497
103118995,81027
103111090,54994
103113515,10528
103113160,11264
103113159,128866
103108523,51311
103111781,80316
103119370,5127
103127292,27328
103125279,5303
103127105,51566
103126286,56271
103119739,23361
103123975,5595
103108748,10204
103108732,55512
103108734,84138
103107754,124454
103127479,6299
103121813,51285
103125664,26015
