GENEID_9103,GENEID_9606
100550911,64102
100548910,57147
100538892,4800
100550709,6405
100545354,1080
100551260,889
100540316,5893
100549782,90293
100549881,8837
100545978,55471
100538489,10181
100540936,2288
100541511,10165
100544742,7982
100543802,996
100544233,55013
100541728,56919
100541433,79657
100549736,57019
100303695,5444
100548491,54677
100546183,25998
100542125,51666
100540796,5898
100544601,2115
100547504,3475
100547436,1352
100540640,27072
100544945,8228
100540730,79602
100545523,8842
100549602,115098
109366351,7021
100543809,10157
100547152,4257
100540648,7095
100547191,10747
100547065,83930
104915529,51533
100548552,3423
100544478,5646
100126554,920
100540531,695
100548637,3097
100539114,11313
100549533,6534
100548855,51099
100548309,23637
100548309,2844
100543191,1634
100125333,4057
100549912,9971
100540425,60481
100544899,30845
100550603,57709
100544110,51629
100544397,51667
100550612,9604
100540975,50865
100540823,9052
100539135,23376
100539955,4190
100549649,10138
100548700,10771
100550148,9782
100548708,1179
678666,3479
100548882,1272
100541360,6556
100545333,63932
100545393,23154
678669,64816
100539661,1373
100539681,51507
100541526,2554
100548440,6050
100547950,211
100546996,51071
100546843,11171
100547238,23633
100539594,9519
100547332,3149
100548030,23279
100538840,22807
100547503,6301
100548695,26228
100550696,5981
100543085,55773
100543446,5009
100541040,54888
100543171,4238
100539831,54908
100550716,54896
100543413,84883
100543851,2981
100543134,8481
100549008,22884
100548684,57102
100543518,57545
100550833,55173
100542718,2978
100538923,10659
100544733,10911
100551330,5982
100544963,51528
100541011,5601
100542527,5888
100544408,1535
100549474,23223
100550538,6307
100550162,55850
100551248,25884
100540218,8454
100541749,23369
100541246,10886
100303699,6317
100544847,2665
100549255,493
100542907,54432
104911571,6916
100538871,55359
100544117,23041
100548484,124925
100545167,57143
100541666,841
100541741,10402
100547660,28996
100544210,8625
100547907,5476
100551281,11218
100550099,4913
100543058,4942
100546071,2065
100549795,23013
100547989,4638
100125332,4199
100538988,10797
100546967,25791
100539668,64834
100546554,744
100545669,27107
100550314,51015
100544480,8653
100550086,1316
100544665,4756
100544064,7132
100541568,5315
100547488,387
100545102,55699
100538954,79641
100546504,9759
100550409,55771
100544380,57217
100548969,51447
100538738,5307
100551222,55737
100538559,29121
100548558,5597
100547180,5873
100544535,4040
100549018,5217
100549131,55808
100546057,55062
100542250,10947
100543684,29105
100546318,998
100544012,8440
100538511,11320
100542882,54556
100543992,29995
100545315,9319
100539444,28951
100546197,6694
100547956,224
100547385,8974
100538802,51009
100547952,54820
100539425,79041
100550769,949
100544481,1183
100547806,54475
100540719,6605
100543935,8647
100540723,30009
100539855,8726
100539775,54825
100539820,617
100542802,51495
100551491,56005
100549571,6717
100549398,51512
100551195,23505
100550873,479
100550047,7879
100540946,23016
100541731,10179
100545743,27252
100550345,55796
100545327,5915
100539069,29089
104914452,4660
100540236,827
100550109,51548
100548393,5527
100541713,9452
100542716,7419
100538518,9984
100550963,5236
100539487,11158
100548502,1136
100538456,4850
100548338,5663
100541589,1371
100548090,3320
100547729,65094
100541595,7188
100543016,29093
100547007,4986
100545179,11342
100546491,594
100542606,5351
100548411,5026
100545434,10325
100549464,2195
100547260,91746
100547246,3034
100547856,8668
100541299,966
100550914,55892
100541414,2122
100545518,81929
100548383,4216
100545668,231
100550041,55624
100545474,51510
100542862,27102
100550629,22929
100551072,3049
100547184,2196
100548506,55696
100546486,8898
100539380,5705
100541061,1071
100546916,54947
100541144,118
100542532,51637
100550361,2778
100546389,5744
100550656,29929
100303666,6564
100540689,54498
104913587,8655
100538957,55423
100538552,9962
100538399,29058
100540010,51605
100541317,29965
100541849,25977
100545938,8812
100549960,51650
100547010,10296
100547044,4069
100544824,51324
100539714,51726
100543941,7066
100542031,84572
100545071,16
100547554,1811
100538428,3655
100546184,2271
100542126,55573
104910066,1357
100542782,2099
100543244,26575
100546499,55632
100542379,1618
100544794,90665
100546035,825
100546191,8773
100545288,117584
100548820,79157
100545849,1312
100549147,51816
100542733,55350
100539777,8697
100551215,5711
100548563,23511
100545342,10101
100551252,3096
100548533,83795
100544523,2289
100541346,28978
100549456,3326
100547685,51100
100547172,6319
100543567,55506
100539656,1153
100550825,4670
100547080,421
100542650,3053
100538907,1399
100547591,6545
100540566,10291
100543995,29799
100545231,8940
100540141,1417
100547306,27128
100548748,91355
100548120,3956
100548884,51386
100549038,5435
100547093,79879
100548471,6942
100543846,7494
100550114,9929
100549862,84271
100539796,7078
100542459,10126
100551243,3162
100542826,706
100542980,23170
100550422,6122
100543083,10454
100548665,84164
100551398,4627
100545093,8911
100551444,4689
100543550,9978
100546171,83746
100543860,5905
100544320,84844
100546629,50
100544477,171568
100551397,23774
100539179,23209
100547110,11154
100539609,5427
100540230,6655
100542790,64841
100550903,10175
100547837,5684
100547112,9786
100546348,10598
100546954,22938
100541150,3705
100544655,5494
100545734,51804
100544084,51676
100539454,2079
100550031,1983
100542376,4522
100542846,623
100539146,5700
100549569,5687
100540313,4318
100539870,10544
100545962,51098
100540613,1477
100551234,7165
100548461,80331
100546060,54994
100538649,10139
100539111,1457
100542037,113278
100550224,128674
100538957,10326
100548430,10483
100548276,55612
104914018,5173
100549745,10398
100538705,140711
100538861,25939
104915533,63905
100545907,22919
100551296,1471
100547290,116092
100544678,7125
100539291,9097
100548894,10627
100540079,340547
100541156,115201
100544794,6907
100542827,5634
100539616,91851
100542540,331
100538381,286410
100550807,5230
100549502,6102
100546658,959
100550834,10673
100539900,10166
100542003,26512
100548788,730249
100541311,3299
100541115,57149
100548659,10204
100549430,55565
100548867,5713
100547692,56942
100539162,8312
100541158,83693
100551223,58189
100539774,9100
100544256,4833
100540400,1186
100547340,65990
100546875,10273
100547541,7329
100134837,7783
100542240,51283
100547386,50615
104913506,400506
100542957,8766
100547797,2184
100550591,90427
100540184,23312
100540068,55192
100547980,10404
100539346,3646
100549050,11075
100551256,54108
100548483,83988
100542120,7264
100544707,312
100546703,6713
100541313,54758
100540351,54793
100550236,427
100546222,8175
100545912,4946
100540550,84079
100543588,58509
100542152,51398
100544743,6142
100547085,11316
100546928,54555
100547393,93436
100548013,79036
100543736,10156
100544788,27000
100303695,5446
100303695,5445
100539430,29062
100549214,1687
100549603,4967
100551057,64111
100544894,4233
100546860,10049
100542734,2887
100540696,2617
100540541,1395
100550493,2692
100544357,3315
100539986,8896
678669,1577
100550547,23658
100542429,56913
100545270,4223
100547064,27075
100542014,5683
100545765,2218
100539414,1842
100545317,573
100545080,5730
100542042,51104
100547420,1787
100547737,5599
100538895,59338
100548346,10367
100549984,59
100542946,57584
100550651,79004
100539867,9148
100546148,10539
100550548,81619
100540330,9211
100540101,1411
100540251,22794
100549905,7473
100550103,4591
100540144,51174
100541169,642
100543029,57003
100547699,55813
100542962,1655
100545454,5878
100538859,55379
100544356,786
100549751,9343
100543268,5573
100546773,23531
100540405,7448
100543332,8456
100540715,230
100544104,83871
100540394,2798
100547165,4790
100547933,7323
100542628,5602
100540791,1998
100543668,27309
100543824,2549
100551148,11275
100549974,80273
100543768,54433
100538472,2483
100539242,1182
100539859,51166
100541861,1665
100547832,55294
100550262,10227
100548283,2743
100545572,83891
100549207,7358
100542168,10891
100548878,1410
100538497,6309
100551487,56253
100551334,3312
100548644,81622
100547012,51111
100548682,25906
100542813,116519
100542345,337
100543519,50862
100545137,3587
100543273,1656
100545165,10114
100549774,4192
100547108,9049
100544393,4728
100550131,2965
100550832,8496
100540877,41
100540728,8825
100546934,10988
100541520,55110
100539676,59341
100540784,2305
100544063,80824
100540823,55507
100549128,80018
100546783,6337
100541165,79676
100542353,4256
100538768,397
100549897,79794
100551274,5985
100543502,3458
100541892,5869
100546586,57122
100303685,2597
100539798,1108
100548018,50813
100540671,2784
100548630,7167
100540825,2026
100541130,5777
100539078,51026
100547308,2998
100543084,1911
100540835,2570
100548079,57515
100543645,5467
100541226,222658
100550687,6648
100547361,112744
100549305,266727
100543868,26268
100548386,10486
100540268,51715
100548587,11149
100542733,8876
100542733,8875
100551409,55856
100542419,6206
100551101,51053
100550023,64065
100538466,7957
100545927,1235
100545910,7942
100541137,5961
100543911,5754
100542521,55770
100539650,9450
100541810,11044
100548611,10902
100551017,3313
100541315,57396
100541621,54974
100544254,9685
100303696,3593
100542138,7265
100541372,2566
100541216,900
100547317,29102
100541079,10923
100126248,5618
100303687,3565
100544772,6500
100546612,5515
100540606,5917
100540762,23286
104913270,8992
100539256,10051
100544511,58515
100544635,942
100546328,26355
100550247,5096
100540646,5947
100540954,131890
100551473,11235
100547586,1894
104913179,57415
100549216,7372
100544502,22916
100547839,8723
100539106,54946
100542050,523
100551366,23276
100541920,57599
100549173,51122
100548100,13
100543521,10289
100546565,6747
100542381,1933
100544383,51639
100546560,90
100542673,100302652
100542673,51130
100545791,2641
100539592,6711
100538369,6869
100543471,84128
100541440,79031
100547732,3336
100548953,150572
100540128,7475
100542982,9173
100540830,8809
100549215,79083
100544795,60482
100549717,3398
100550125,3241
100547479,390
100549420,1386
100547774,63892
100541959,2956
100542371,6697
100549786,10056
100546716,1718
100545645,2882
100548672,9731
100543569,9917
100543373,9528
100546563,115353
100544503,7827
100544417,54206
100544576,11315
100550823,515
100546927,3065
100538448,829
100543386,10459
100538900,9829
100125334,3953
100542450,9927
100540601,1647
100541105,6738
100540952,51377
100550840,3964
100538401,51440
100134840,57829
100544835,6018
100543720,8564
100551470,23266
100543850,6390
100547993,117178
100539267,2582
100539116,9129
100544609,9670
100543528,533
100545066,79033
100547686,5052
104912463,10103
100550502,387338
100539560,9588
100550364,3290
100542404,3664
100548379,27042
100541380,11123
100538496,3925
100540058,4751
100541233,79947
100551197,1063
100542097,6118
100549101,54996
100549942,5955
100542499,335
104911654,22868
100542127,1385
100546997,55259
100548480,27145
100538722,64577
100548894,103910
100547249,845
100541448,6696
100545807,29855
100548021,7347
100541358,4709
100544482,84417
100548180,9270
100546317,51552
100540246,26190
100551370,26147
100549079,5537
100549384,79109
100539505,97
100543774,112752
100542374,10577
100545577,10965
100540733,51646
100539338,54812
100550531,25927
100546081,9419
100548042,6975
100546098,51076
100544872,4601
100544606,79591
100545641,1369
100540152,1394
100540152,104909134
100540567,3211
100541549,5110
100547848,54853
100542176,63931
100539712,89866
100539712,111240474
100548997,6950
100538687,51248
100542885,440073
100539931,7045
100549840,51247
100544789,7181
100550983,27340
100543348,83468
100544272,8835
104914182,4879
100546731,23435
100548282,51123
100543459,10987
100551361,23397
100538770,3375
100546077,3764
100546660,89884
100550245,6045
100545001,64091
100544278,51029
100545323,91614
100549350,10804
100549036,64786
100540094,51538
100540018,9034
100540018,729230
100547374,29899
100545173,92
100544590,6144
100541496,5412
100549714,2331
100541826,6125
100544141,84146
100541208,343099
100551006,27241
100548141,55975
100549519,11335
100551212,3181
100547988,84668
100550088,51251
100543485,51622
100547967,6718
100551007,653509
100551159,653509
100543266,84329
100544376,11228
100540204,8082
100550938,10133
100541277,466
100542925,58158
100538922,5204
100542986,262
100543755,9367
100546199,79809
100526770,50486
100544982,3759
100549967,23682
100548623,1164
100303661,3623
100539222,4159
100538444,79183
100126249,6385
100548670,5335
100541377,6780
100548388,6615
100542762,6615
100549136,5105
100544720,6845
100544419,11017
100541876,10199
100548588,7180
100539806,2162
100549605,55809
100539046,221443
100550724,6204
100540940,27232
100540940,107080644
100540112,401265
100539189,83732
100547623,7913
100541039,9521
100538624,2069
100547799,55831
100548767,9271
100547849,3659
100543495,7737
100543163,4694
100543021,79902
100547854,79144
100034741,27178
100538377,51141
100542232,2892
100538499,9349
100549889,84938
100544520,9491
100544379,23767
100542526,64096
100545671,8195
100550070,631
100551144,11034
100549761,6629
100539264,6939
100538957,128646
100548337,100529261
100541479,83658
100540716,51614
100540419,2925
100548839,2159
100549606,2159
100540454,57152
100546521,435
100550255,51119
100542087,10131
100546194,64430
100549059,3895
100541201,22890
100544181,57570
100546368,55288
100543951,2123
104913911,4974
100540708,3188
100547982,59353
100541633,54973
100540250,1907
100544582,79575
100543810,5908
100548883,7103
100547351,144453
100548267,117177
104909416,50832
100544556,155051
100538495,23352
100550005,50809
100539733,79939
100549801,10975
100543265,51764
100544219,79066
100303702,7429
100543236,10875
100542167,65997
100539860,10606
100547187,2781
100550984,468
100542914,8459
100546628,4357
100547045,5880
100542666,26150
100541336,25913
100543190,51691
100548117,4189
100543703,10234
100548344,10651
100542693,94101
100548959,3237
100548671,6638
100541758,440275
100546498,146057
100546189,90417
100550604,1854
100546298,1315
100547217,5682
100547572,112487
100548339,55837
100547060,6035
100549848,15
100547020,9459
100546579,9070
100542254,83475
100541078,79948
100540225,723961
100547154,6303
100546223,1463
100550073,4142
100539832,10095
100541559,10844
100550254,23404
100541989,10585
100539602,4354
100544676,84905
100550140,60401
100545200,529
100538694,1327
100541924,6451
100546047,51132
100545742,1046
100547604,10266
100549531,54882
100550923,80762
100542095,54991
100543112,84231
100547481,54521
100542411,10948
100551469,5565
100546857,2488
100538849,83636
100547680,55860
100549744,10693
100541264,5894
100540342,6538
100542640,51478
100547752,23108
100538396,6117
100551276,5176
100540658,7326
100542792,23480
100542576,1644
100544177,2926
100545573,3512
100546644,26057
100541574,23558
100540190,3021
100550199,54496
100547798,51388
100545515,22903
100548687,10621
100547376,25974
100543372,1802
100539221,51526
100551431,10955
100547144,6860
100546265,56923
100548253,51164
100543507,10208
100543351,241
100545202,10810
100545051,2835
100545901,4628
100544641,7178
100547021,54885
100544150,123811
100546459,79572
100151750,3845
100538697,51520
100008572,406
100547062,22800
100542375,145258
100539918,80017
100550440,1965
100542008,55140
100542528,79768
100540363,5738
100550822,10390
100549258,285148
100547769,3559
104910290,91768
100538475,53
100547637,51765
100543228,192670
100548810,51361
100538834,29015
100544959,746
100008576,9575
100547499,1514
100538908,84900
100550014,9988
100542615,85025
100548419,50640
100545046,26136
100544382,112609
100539288,2045
100542677,23595
100303682,1081
100542068,26298
100549715,85021
100542201,9958
100550919,79786
100549225,53630
100538850,9764
100541466,55336
100539803,84284
100541499,27097
100538535,80896
100550706,5270
100539079,51455
100543602,79074
100542884,84102
100540629,51028
100540367,55901
100548125,8803
100549043,9445
100545563,10253
100548427,1102
100545564,3936
100540075,9805
100541864,79020
100545582,28969
100539764,9238
100544823,10588
100547486,58489
100543574,53346
100551475,10518
100550671,4836
100542561,80774
100540335,6434
100540181,6498
100303698,3586
100034741,56300
100034741,3557
100034741,27179
100034741,26525
100034741,27177
100034741,84639
100539218,55627
100546103,79595
100541771,92856
100542900,2995
100541249,10730
100545959,56262
100545234,4957
100540403,29988
100540712,7099
100539658,570
100538546,9550
100543070,8818
100547852,5082
100547499,1515
100546399,79139
100542737,4856
100550686,23070
100542267,3662
100540580,8521
100542115,8737
100547468,255488
100546142,9982
100545986,83888
100547470,29088
100539192,6386
100548262,6653
100546374,54766
100544836,53826
100541513,834
100544584,834
100541513,838
100544584,838
100550852,51203
100541706,51103
100547226,22801
100538422,6176
664713,5330
100540224,2644
100548401,58511
100544542,26160
100548234,3032
100545622,5495
100303684,3973
100545926,9581
100541804,80204
100538621,79172
100538943,79847
100541408,51063
100540175,403
100540752,5950
100548803,316
100550287,471
100544968,6775
100303659,2660
100542535,54529
100541514,29081
100541359,6741
100544558,4664
100542695,9360
100541922,3685
100549040,9626
100548866,29766
100546915,26035
100539754,8916
100543825,51138
100543302,658
100545418,950
100539195,8615
100544956,57117
