GENEID_9994,GENEID_9606
107156266,7105
107156241,64102
107137238,8813
107147394,57147
107147393,55732
107142068,2268
107155898,2519
107144008,2729
107143890,4800
107142121,90529
107142120,57185
107155696,81887
107143968,22875
107143463,6405
107160061,54467
107160045,1595
107160060,889
107155016,5893
107135974,572
107138922,51056
107139134,9957
107148941,26
107144604,51384
107146063,23072
107156007,8379
107159991,3927
107150671,29916
107148943,55365
107159930,4074
107153008,90293
107137180,56603
107144471,3382
107138614,57679
107138602,8837
107138531,7035
107137350,55471
107143465,10181
107142620,9108
107142624,6542
107155266,23098
107155271,26073
107150142,23129
107141985,204
107139142,952
107155005,2288
107142145,23028
107143180,10180
107159361,84254
107152712,5965
107160059,55610
107151817,126393
107144459,5166
107151928,85413
107143449,51364
107144460,10165
107144490,7982
107160522,996
107150518,6521
107160068,799
107144223,3052
107157968,1856
107146701,64063
107145072,5976
107146031,8935
107153003,292
107146265,3207
107146594,5439
107159390,56919
107150758,4222
107144395,221981
107155311,3980
107148570,79657
107146847,6296
107153451,81691
107146844,81691
107144831,57019
107147820,80256
107150672,51226
107144547,5577
107144224,10943
107146666,1387
107150406,9256
107150408,4353
107144451,5444
107154247,6936
107154217,84058
107156293,54677
107156325,5244
107144560,55904
107147047,57414
107153448,25998
107153259,23077
107153204,26224
107146950,3683
107150462,5164
107150463,3675
107152989,3920
107150514,3674
107144458,51666
107145358,55049
107145068,9244
107160019,114881
107157977,51087
107150598,3883
107150600,3883
107150497,9020
107135681,6833
107146871,10368
107135884,54972
107150332,163
107144462,6863
107146672,10127
107150444,64847
107150663,8913
107147125,51330
107148751,4293
107146193,5898
107155954,55971
107149119,80853
107152616,2115
107148999,55750
107157018,221
107141729,55001
107144580,57157
107158144,10083
107146145,79017
107156290,10926
107152612,3475
107159512,1352
107147028,9569
107151475,54623
107146190,27072
107158055,9912
107158054,60528
107152613,85477
107160193,414
107158741,8228
107158081,8735
107148132,51265
107136630,151531
107146497,10942
107151612,57787
107145344,115098
107151622,90273
107155187,5048
107155278,4843
107158049,1770
107155257,9703
107155265,9058
107158040,8522
107151354,79090
107158339,974
107158340,6329
107156148,54879
107160277,8277
107134410,5080
107146762,113000
107146796,55692
107146507,115939
107146780,9091
107146506,57585
107143831,7005
107147240,6401
