93934_GENEID,9606_GENEID
107312718,7105
107312717,64102
107323203,8813
107317231,57147
107317229,55732
107324040,2268
107311619,2519
107312116,2729
107324865,4800
107323976,57185
107312556,81887
107312463,22875
107319653,6405
107309076,1080
107309003,54467
107309008,1595
107309005,889
107315335,5893
107313993,51056
107305942,4267
107314022,9957
107308680,26
107308732,51384
107309815,23072
107320743,8379
107325208,3927
107325102,29916
107318426,4074
107312597,90293
107314121,56603
107309104,3382
107319507,79007
107316513,57679
107316522,8837
107311253,55471
107319634,10181
107313730,9108
107313760,6542
107322466,23098
107322473,26073
107319752,23129
107323961,204
107313951,952
107318247,2288
107323904,23028
107322565,84254
107316601,5965
107309079,55610
107320753,4706
107309122,5166
107311878,85413
107319563,51364
107309110,10165
107309105,7982
107325192,996
107325209,6521
107309089,799
107317472,3052
107325348,5976
107309217,8935
107312944,292
107313586,55013
107309222,3207
107322463,5439
107322564,56919
107325062,4222
107309114,221981
107322520,3980
107309887,79657
107321005,6296
107321004,81691
107319125,57019
107325371,56928
107305784,80256
107325860,10943
107320924,1387
107309112,5444
107312465,6936
107306829,84058
107309018,54677
107309017,5244
107325180,55904
107322385,57414
107320786,30812
107312003,25998
107308046,23077
107325226,5164
107325069,3675
107325109,7543
107312916,3920
107309094,51666
107320851,51573
107325040,26022
107325016,9020
107314654,6833
107320780,10368
107314171,54972
107322521,163
107309132,6863
107322311,8913
107309127,1750
107314878,4293
107309860,5898
107320612,55971
107316012,80853
107309117,2115
107315854,55750
107322605,57157
107317883,9855
107314668,10083
107309325,79017
107309012,10926
107325502,6915
107309326,3475
107322098,1352
107322667,9569
107309854,27072
107322248,60528
107309118,85477
107305989,414
107306001,414
107305966,414
107306095,8228
107315224,79602
107317077,151531
107313978,8842
107322770,5048
107322733,4843
107322469,9058
107322157,8522
107325674,4145
107325050,974
107325051,6329
107324857,54879
107314344,5080
107320640,113000
107320935,64285
107319584,9254
107320589,115939
107320965,9091
107320915,57585
107324601,7005
107323453,55735
107317260,2328
107309697,29116
107312742,27035
107324074,1870
107311435,5689
107309685,3720
107325327,6792
107324780,57172
107323285,728642
107323287,65220
107312429,7021
107312434,83741
107308789,9940
107320823,9265
107309039,53616
107306245,6856
107325170,1534
107322317,9043
107308784,10157
107319299,51188
107316412,4257
107314547,1407
107310569,6482
107320600,5310
107325252,9862
107323673,23221
107311229,54497
107318342,7095
107310208,6224
107324812,7812
107308751,9690
107311784,5980
107312954,10178
107323320,5081
107323403,10747
107311580,389434
107324024,199870
107324844,80342
107315136,29954
107311645,51534
107322684,51085
107322626,9031
107324686,51513
107311388,83932
107317225,51603
107322154,7756
107319990,7384
107309425,83930
107318095,928
107308844,57467
107318911,9918
107318918,25900
107308379,51533
107322386,51533
107319641,56920
107319554,11188
107319535,23166
107315396,6540
107312964,3423
107319236,5646
107319244,5646
107318700,920
107312560,695
107324021,22955
107311849,2534
107311632,3097
107323891,6924
107323886,11313
107323368,1185
107325210,9902
107320229,6534
107318130,10867
107315180,55727
107322682,54903
107309303,51099
107306124,3730
107325901,26993
107322320,54799
107322321,51096
107320603,54476
107322413,54902
107314197,9066
107309392,23395
107314653,5286
107309428,54443
107321834,23637
107321834,2844
107311498,1634
107307250,5536
107310675,23177
107310901,8491
107321010,57146
107312871,2556
107325322,672
107319646,7869
107324943,51360
107317970,4057
107317939,4057
107312356,2137
107312042,9971
107312117,60481
107315916,240
107315183,55148
107315505,11183
107310844,30845
107314023,23324
107318321,57709
107318325,5010
107325247,51629
107308770,51667
107311994,5238
107311992,112611
107316530,1195
107314607,55703
107315102,23357
107320041,9604
107315448,1663
107312496,50865
107312508,9052
107312942,10046
107313963,10460
107311922,23376
107307079,823
107309358,55
107309359,55
107310702,4190
107313786,10463
107324355,10903
107315953,1355
107315197,440193
107309647,10138
107308900,10771
107307196,7454
107319498,1800
107320306,9782
107322312,64132
107312437,81551
107323698,23386
107305974,3670
107319875,55349
107311681,53832
107317562,1179
107319542,55830
107309339,27032
107316281,3479
107310019,10928
107313347,22902
107309601,1272
107316954,6556
107318380,25937
107316651,8540
107312947,63932
107324341,477
107311325,55622
107324182,23187
107316858,8685
107323241,1591
107314809,56981
107314836,57586
107320141,972
107321440,3082
107316244,54764
107323824,23154
107323749,25960
107323189,55734
107315407,4331
107315439,23034
107324053,864
107308433,4361
107308637,58473
107309567,1992
107320785,64816
107319252,11136
107311250,6683
107314693,114879
107314991,9716
107316483,1373
107317701,732
107312681,2273
107323095,51507
107320465,2554
107310593,57210
107321401,9921
107315275,55778
107316127,64429
107324172,57476
107314492,6050
107316600,4719
107310185,9821
107309921,23071
107319619,211
107308397,330
107308111,11215
107317134,51022
107315384,6617
107316387,51071
107316382,11171
107324797,50619
107324332,51177
107317396,2730
107311117,23304
107307111,30846
107317792,55635
107311669,25901
107306807,25901
107311962,58528
107311860,3298
107322820,51230
107314747,10062
107307046,1890
107311781,11231
107311881,11231
107323857,23633
107309026,7431
107315904,355
107311473,8635
107314385,960
107323201,3755
107311517,56895
107324445,57823
107308297,4285
107315424,5583
107324417,3645
107311677,3459
107320474,11285
107324420,9047
107310811,7444
107311672,55591
107309784,65980
107318480,6642
107311698,9519
107316852,56938
107311660,9774
107314912,55334
107323747,286
107313331,3381
107311606,51106
107322534,9135
107312948,3149
107314140,23279
107314142,23279
107324870,578
107306594,4593
107316463,22807
107320126,51306
107320400,57514
107312453,55166
107324754,6301
107325584,8498
107315392,5926
107312168,7260
107307532,10908
107308328,8100
107320944,56052
107321192,55596
107308712,10061
107308711,54480
107317791,57554
107314793,2530
107313469,55236
107308504,9846
107325148,535
107318947,8554
107309280,9497
107318554,321
107320760,5606
107309075,79645
107309338,28990
107310408,25897
107319475,11345
107317222,4653
107312145,26751
107323696,84908
107315809,7414
107306026,55789
107318543,23604
107310189,8439
107311294,159
107313470,26228
107322230,7077
107313815,5981
107320675,55773
107318020,8452
107312160,9172
107324507,5009
107315364,10858
107317485,26009
107324293,9099
107318997,846
107320206,2324
107309500,54888
107323318,54455
107320169,4238
107325830,4234
107306975,3224
107313324,175
107313934,55300
107320254,27430
107313046,7092
107319085,23644
107306522,1462
107320865,23274
107305984,23517
107309541,1767
107305972,729
107305774,26064
107320395,11063
107307754,11284
107319448,23035
107320249,54908
107310280,27067
107323338,54896
107322400,1497
107321511,65078
107309551,1008
107307314,3631
107318568,5685
107318237,55341
107321653,3371
107323062,140876
107315238,55775
107315758,84883
107315241,55812
107308435,9440
107323640,54884
107307666,1175
107311085,7399
107309494,11055
107310558,7038
107323685,10863
107324304,8538
107318135,54165
107320167,23338
107307979,7546
107320458,3937
107323805,54802
107323563,2981
107320305,1495
107325369,5256
107306158,54875
107321597,2042
107321942,3309
107310125,1829
107305836,54960
107305770,8481
107305795,2824
107310249,80243
107308937,22884
107306327,64848
107325262,56474
107310181,51606
107313401,5431
107318695,56204
107313838,116984
107317323,7175
107318378,1356
107320934,23247
107309686,84062
107324436,7504
107317880,57101
107317974,57102
107325753,55841
107325832,395
107313992,27146
107311829,57120
107311876,6098
107324135,57646
107309170,9734
107313914,57545
107310462,50484
107308638,168850
107320514,92017
107316419,55885
107311107,55173
107324843,2978
107308542,51773
107323353,55187
107316324,10659
107319696,23196
107316870,23518
107311375,4254
107306014,1161
107305919,11174
107323555,9563
107323437,8863
107323481,10911
107322302,55040
107311288,4052
107314362,5954
107322486,5982
107311609,57492
107309451,81037
107325935,23327
107306063,3074
107306055,79810
107312860,340533
107315419,51528
107314599,27122
107318119,7984
107309691,63933
107325701,51474
107325821,9498
107317811,5733
107313575,79931
107320159,5601
107319194,9564
107308583,84067
107319118,9709
107314236,5888
107319591,10721
107317945,5291
107319525,1535
107320363,84321
107321123,10198
107316479,54477
107324817,80143
107313019,57600
107313018,6307
107314804,55761
107314817,60529
107320088,23105
107315208,1112
107311852,728464
107323341,51154
107318129,23101
107315458,55745
107313933,29945
107314570,3784
107323915,27095
107323911,9967
107321627,29085
107321635,954
107316897,4065
107311377,51742
107311318,23596
107316920,5798
107311119,55733
107323382,23095
107309579,2296
107308213,25771
107315286,23224
107314943,57475
107323200,10079
107323077,23626
107323240,140689
107308647,25884
107308643,23201
107308642,84957
107315242,2581
107316546,51602
107323324,26099
107308679,3757
107309836,8454
107320168,10827
107320412,26999
107311553,23118
107311544,116254
107311230,5610
107322228,57602
107308762,58508
107317564,55283
107310817,114800
107312251,23369
107316028,84545
107313005,54969
107305779,51663
107313341,10886
107317512,112885
107321838,54542
107305955,8908
107320680,131566
107309563,6317
107309568,6317
107309565,6317
107317265,6646
107315736,5318
107317784,4438
107311886,639
107311863,9474
107311629,57458
107323890,57095
107311187,57504
107318115,8975
107318131,23200
107317204,3918
107309009,5218
107319981,29927
107311018,4659
107318950,5923
107323605,816
107320861,55718
107324889,493
107306384,55781
