173247_GENEID,9606_GENEID
115049835,7105
115049551,64102
115042152,57147
115050574,2268
115035392,2519
115054985,2729
115046145,4800
115035753,57185
115056706,22875
115043337,6405
115056237,1080
115045045,54467
115050951,889
115047332,51056
115051848,4267
115049972,9957
115061220,26
115044930,8379
115047151,3927
115059745,29916
115044827,4074
115054613,90293
115059025,56603
115052720,57679
115061677,8837
115037487,55471
115043317,10181
115049499,9108
115042240,9108
115036585,381
115056329,381
115052922,26073
115046029,23129
115051168,204
115061043,952
115035687,23028
115043763,10180
115053828,84254
115036904,5965
115050956,55610
115045026,126393
115048219,4706
115037773,85413
115061023,170302
115056009,7982
115047086,996
115059656,6521
115048179,6521
115061021,3052
115058701,1856
115041985,5976
115058228,5976
115044999,8935
115054276,292
115044409,55013
115050698,3207
115043876,5439
115053940,56919
115060572,4222
115054100,3980
115036708,79657
115056265,57019
115049443,80256
115047533,51226
115056403,10943
115047053,1387
115044887,5444
115040620,6936
115049129,84058
115044412,54677
115044687,54677
115047926,30812
115044666,25998
115062299,23077
115035276,26224
115041528,26224
115060553,5164
115060228,3675
115049627,3920
115050582,51666
115047341,51573
115043604,51573
115036403,9244
115047658,9244
115047105,114881
115047800,26022
115058509,51087
115047483,9020
115047682,10368
115054166,163
115051119,1750
115060599,5898
115059798,55971
115036674,80853
115054136,221
115048465,221
115042201,55001
115037141,57157
115041922,9855
115042163,6915
115036776,3475
115035546,56891
115053476,56891
115059822,1352
115054037,9569
115053235,54623
115060815,27072
115047280,60528
115037142,79602
115041859,115098
115054704,5048
115052805,5048
115052680,9058
115047006,8522
115060100,8522
115053010,79090
115040693,5080
115047775,113000
115047526,64285
115059910,64285
115060550,55692
115060157,115939
115047360,9091
115046962,9091
115043252,7005
115046761,55735
115050781,29116
115040915,5689
115050638,3720
115046858,728642
115046386,65220
115037726,7021
115038045,83741
115060504,9265
115047174,9265
115036822,6856
115048129,1534
115047323,9043
115044735,55200
115041790,84954
115036677,4257
115036534,1407
115056154,1407
115043156,4784
115050925,6482
115051269,6482
115059836,9862
115049321,23221
115055438,54497
115061011,6224
115045776,7812
115037332,5980
115045873,5081
115037425,389434
115046348,80342
115038036,51534
115054212,51085
115057152,10048
115045809,51513
115041923,51603
115047274,7756
115044967,7756
115043653,7384
115058349,83930
115056617,928
115036864,928
115060820,57467
115057897,57467
115044730,9918
115050773,25900
115046038,56920
115043764,11188
115036670,6540
115050308,3423
115051541,5646
115050142,695
115044881,22955
115037971,2534
115036458,2534
115038055,3097
115050963,6924
115051247,11313
115046838,1185
115047517,9902
115035763,55727
115054318,54903
115051459,51099
115042328,3730
115061850,3730
115049528,26993
115059943,54799
115047454,51096
115048123,54476
115058058,54902
115044401,23395
115044965,23395
115055930,5286
115050791,54443
115046181,58525
115052486,2844
115052486,23637
115036828,1634
115053553,54814
115052946,5536
115055057,8491
115047898,57146
115061675,2067
115045878,7869
115061048,51360
115058257,4057
115038302,2137
115056803,9971
115055010,60481
115055862,240
115043849,8284
115046621,57658
115044070,57658
115035764,55148
115037449,30845
115044876,5704
115059088,23324
115036098,57709
115035889,5010
115048185,9961
115061010,51667
115037811,5238
115057046,55703
115054161,9604
115046137,1774
115047531,9052
115037634,23376
115049943,23649
115042635,23144
115058500,823
115036885,4190
115037019,4190
115049947,10463
115045123,10903
115055223,1355
115035568,440193
115056368,10138
115036836,10138
115058019,10771
115045767,7454
115037786,81551
115051715,23386
115045919,55349
115037772,53832
115044172,55830
115044558,27032
115037165,3479
115058355,10928
115049136,22902
115056024,1272
115035201,8540
115056770,63932
115057414,477
115055271,55622
115043527,1591
115049591,972
115056495,3082
115037089,3082
115055051,54764
115059544,54764
115050617,23154
115049322,25960
115046324,55734
115035493,4331
115041068,23034
115052853,4361
115054729,58473
115041677,1992
115055043,64816
115048902,64816
115045685,64816
115041370,11136
115056659,114879
115035711,9716
115061700,1373
115058044,732
115049491,2273
115053930,2273
115043104,51507
115054038,2554
115044723,57210
115049457,9921
115059748,64429
115052924,57476
115052143,4719
115061947,4719
115057783,9821
115045093,23071
115043545,211
115054257,330
115061957,11215
115050367,6617
115036074,6617
115037126,51071
115036744,11171
115046519,50619
115042637,2730
115052831,30846
115053221,30846
115044922,58528
115037483,3298
115043913,51230
115041093,10062
115036868,29781
115038141,11231
115050658,23633
115058387,7431
115041008,8635
115046637,3755
115055049,56895
115052936,4285
115035460,5583
115052645,3459
115055369,3459
115049942,11285
115055234,7444
115045173,65980
115056746,6642
115037997,9519
115056435,56938
115035626,55334
115035866,51106
115054261,9135
115056955,23279
115061714,22807
115050650,2896
115047043,2896
115049662,51306
115046476,6301
115036012,5926
115036320,7260
115061426,8100
115048057,56052
115049450,55596
115060686,10061
115060685,54480
115037707,2530
115048292,55236
115047573,535
115059757,535
115040931,8554
115045573,9497
115045036,25897
115041841,4653
115056012,26751
115052244,84908
115054976,7414
115045454,55789
115041362,23604
115056878,23604
115047451,7077
115060140,7077
115042592,55773
115057187,8452
115053551,8452
115040716,9172
115061899,5009
115037518,10858
115057656,26009
115048299,6570
115048298,6570
115053497,9099
115054644,846
115049502,2324
115050926,54888
115054412,4238
115047439,84245
115043927,4234
115046039,3224
115049725,175
115049433,55300
115054718,27430
115040748,7092
115056912,23644
115047087,23274
115051593,23517
115052256,26064
115052664,11284
115060707,27067
115046723,54896
115042336,1497
115048624,65078
115060671,1008
115052727,3631
115052423,5874
115056275,5685
115040812,5685
115043821,10039
115041049,55775
115055436,84883
115053433,9440
115047656,54884
115058535,822
115052684,1175
115048371,10863
115053486,8538
115057859,54165
115054440,23338
115061941,7546
115054353,3937
115050530,54802
115049559,1495
115044913,54875
115061421,2042
115057636,1829
115057015,54960
115061608,8481
115061609,2824
115045759,51438
115058275,22884
115051995,64848
115057602,51606
115049767,5431
115041499,56204
115059671,23247
115061976,7504
115057008,57102
115041698,55841
115043376,27146
115037588,57120
115054174,57646
115044393,9734
115049797,26262
115036647,168850
115038031,55173
115037077,10659
115055964,10659
115056684,4254
