103695_GENEID,9606_GENEID
110083584,7105
110071808,8813
110090579,57147
110089588,2519
110090238,2729
110080037,4800
110082509,90529
110082486,57185
110074292,81887
110083229,22875
110076787,6405
110077041,1080
110074745,54467
110074721,1595
110074716,889
110076698,5893
110087884,51056
110075581,4267
110082530,26
110086434,51384
110081596,23072
110084705,8379
110079137,3927
110074834,29916
110090844,4074
110080179,90293
110079849,56603
110072980,3382
110076258,79007
110090715,57679
110089021,843
110089016,8837
110088390,7035
110076225,55471
110076812,10181
110077888,6542
110084311,23098
110084307,26073
110089845,23129
110082743,204
110085956,952
110088728,2288
110089669,23028
110076827,10180
110075550,84254
110090201,5965
110074713,55610
110089904,126393
110089905,115703
110074717,5166
110083150,85413
110076647,51364
110083213,170302
110074719,10165
110077037,7982
110082049,996
110082072,6521
110074700,799
110076505,3052
110082311,1856
110072530,5976
110072385,8935
110090254,292
110087282,55013
110073168,3207
110085145,5439
110079193,4222
110072905,221981
110084516,3980
110079989,79657
110082218,6296
110082207,81691
110081266,57019
110076923,56928
110079259,56928
110082812,80256
110074899,51226
110089793,5577
110075452,10943
110089145,1387
110074724,5444
110079795,84058
110070292,54677
110070296,5244
110080953,55904
110085152,57414
110085604,30812
110080633,25998
110073859,23077
110079134,5164
110079172,3675
110076732,7543
110089989,3920
110081352,3674
110074734,51666
110083995,51573
110072528,9244
110074861,114881
110090742,26022
110081369,9020
110083986,6833
110084998,10368
110078375,54972
110084545,163
110074725,6863
110091124,64847
110091119,8913
110081884,51330
110076402,4293
110076196,5898
110082177,55971
110082708,80853
110072857,2115
110078261,55750
110078504,221
110082247,55001
110077201,57157
110075260,9855
110083985,10083
110082168,79017
110074701,10926
110079222,6915
110088246,3475
110082367,56891
110075538,56891
110070378,1352
110083307,9569
110075628,54623
110076194,27072
110084015,9912
110080420,60528
110073118,85477
110075589,414
110075583,414
110075593,414
110075591,8228
110076684,79602
110079395,51265
110083049,151531
110079465,10942
110075636,57787
110072504,115098
110088434,5048
110088446,4843
110084261,9703
110084302,9058
110075048,8522
110081388,6329
110072345,54879
110080053,5080
110090426,113000
110089416,55692
110076599,9254
110089490,9091
110089810,57585
110079725,7005
110090926,6401
110082434,55735
110090856,2328
110081683,29116
110083080,5689
110081171,6853
110081681,3720
110076726,6792
110072369,57172
110073304,728642
110073306,65220
110077517,7021
110077508,83741
110085829,9940
110082229,9265
110074704,53616
110080942,6856
110070318,1534
110090978,9043
110081411,1951
110084070,10157
110081313,51188
110079245,84954
110087115,4257
110084363,1407
110088480,8993
110077973,4784
110085871,6482
110090061,64386
110085013,5310
110084424,23542
110085565,9862
110072185,23221
110083929,54497
110079051,7095
110089711,6224
110072321,7812
110071901,9690
110085307,5980
110086631,10178
110073200,5081
110073231,10747
110086269,389434
110089889,199870
110072363,80342
110079366,29954
110090453,51534
110084543,51085
110083277,9031
110081696,10048
110080063,51513
110075396,83932
110081639,51603
110087501,8798
110073797,7756
110081406,7384
110076208,83930
110074983,928
110091570,57467
110084636,9918
110084655,25900
110084491,56920
110080648,11188
110080642,23166
110079151,80199
110076706,6540
110082990,3423
110088904,5646
110084638,920
110084648,10233
110084914,695
110071255,3077
110070630,3077
110070879,3077
110070502,3077
110070857,3077
110070238,3077
110070132,3077
110071115,3077
110070500,3077
110089995,22955
110085313,2534
110090119,3097
110090854,2326
110082503,6924
110082494,11313
110073215,1185
110080269,9902
110086095,6534
110087499,10867
110083635,55727
110072524,9546
110083309,54903
110082159,51099
110075587,3730
110080414,26993
110090908,54799
110090946,51096
110083722,54476
110087393,54902
110075756,8193
