GENEID_8090,GENEID_9606
101163337,7105
101172812,8813
101160158,6405
101167318,54467
101156576,3927
101161989,90293
101159703,56603
101171317,79007
101158941,381
101166071,26073
101163139,10180
101174440,55610
101163770,1856
101168695,5976
101156760,3980
101171435,5244
100304451,30812
101175202,5164
101155691,26022
101171688,163
100271895,6863
101158118,1750
101167252,5898
101156839,221
101171543,57157
101173454,9855
101169113,9912
101163264,57787
105353907,115098
101158788,5048
101168033,54879
100049356,5080
101155679,9254
101171413,9091
101169194,7005
101158593,5689
101164075,3720
101155000,7021
101159790,83741
101174779,9265
101158948,9265
101168292,9043
101164563,4784
101159559,4784
101165650,64386
100192199,5310
101168395,54497
101166730,9031
100529168,10048
101157594,7756
101165840,83930
101173781,928
101164004,57467
101169141,9918
101169388,25900
100125525,920
101168549,695
101168814,22955
101157019,2534
101167011,2534
101157694,10867
101162033,9546
101158060,54799
101169108,9066
101155105,5286
101157235,54814
101158545,5536
101172411,4007
101162973,11183
101160952,30845
101167078,23324
101166173,5010
101170489,9961
101157413,5238
101174911,55703
101167638,9604
101160173,23649
101168697,23144
100049475,4190
101164288,9782
101160282,81551
101173008,10928
101171162,1272
101161996,477
101165632,1591
101156453,3082
101168392,54764
101160370,864
101155406,64816
101165816,2273
101155872,2273
101165194,2554
101173741,9821
101175448,51071
101168238,58528
101172668,23633
101155870,4285
101171885,3459
101166910,2896
101171528,8498
101163575,535
101171396,11345
101168456,11345
101170227,7414
101172101,7414
101165975,23604
100529160,7077
101170918,55773
101172920,8452
100335137,2324
111948171,84245
100049204,3224
101169182,175
101160961,7092
101161176,5874
101164216,5685
101168193,55775
101160086,1175
101172501,10863
101170038,8538
101167649,54165
101168890,9820
101158286,1495
101166016,2042
101157378,3309
101165259,1829
101168904,2824
101166780,5431
101173596,57101
101169001,395
101154994,55885
101168417,10659
101175076,10659
105357082,4254
101159431,9341
101156929,57492
101156993,79810
101161790,5733
101162166,84067
101161005,9454
101170577,1535
101175627,84321
101163130,23593
101164909,10198
101157052,54477
101165626,60529
101166240,23105
101159152,1112
101163749,27095
101165078,9967
101164173,29085
101163741,10079
100125486,23626
101163287,2581
101171808,26099
101155471,8454
101168511,23118
101156558,114800
101164260,84545
101162660,54969
101170530,54542
101170562,5318
101175640,29927
101158694,5923
101173087,5832
101157425,5188
101167147,6515
101165823,9150
101172041,65125
101158378,55749
101160557,11054
101166308,23504
101159670,51564
101168353,10787
100049178,2983
101155209,6433
101171868,10188
101162832,416
101175675,84649
101173488,10513
101160262,56848
100049515,6141
101168081,770
101166983,79763
101165173,11338
101161407,3029
101166088,4804
101165123,23534
101172180,28966
101163740,23294
101158355,2773
101164599,4942
101161061,9423
101165301,1606
101156876,3735
101155192,55633
101157902,55248
101159464,9892
101168556,119391
101155426,83641
100049221,4904
101159995,5141
101167918,5525
101170313,1994
101172398,1994
101168359,7075
101163572,57609
101155187,6602
101158212,4802
100529178,6550
101167188,6688
101163896,6688
101173128,744
100049483,2263
101166247,60487
101162644,26153
101175690,10565
101156192,57623
110017318,1316
101170056,5255
101157217,782
101170748,5315
101171455,55699
101169534,3421
101155439,79641
101158388,6093
101157051,865
101172716,55593
101170811,9741
101170528,3796
101156660,3796
101174740,8514
101170973,8514
101157924,51083
101169809,29121
101173532,139341
101157248,483
101163155,4925
101166499,5217
101169482,5774
101174269,2255
101162992,27006
101171761,4335
101171171,5423
101171782,55062
101159414,22844
101155779,3340
101158956,440
101165564,10947
101155160,29105
101158233,29105
101171988,1459
101163644,1459
101156912,815
101164400,998
101172972,998
101160345,26031
101171403,56852
101161993,9319
100820722,6929
101163357,53615
101172482,53615
101170183,9130
101172177,29894
101172614,7037
101169488,7224
101169723,27125
101164669,7321
101165190,64398
101170516,3028
101165072,3161
101174029,23291
101169873,51009
101165210,54820
101167487,8907
101173334,5817
101169635,6389
101155069,10979
101170310,9175
100049380,6480
101174468,4905
101160490,5522
101167679,5522
100049503,8726
101171024,489
101173299,771
101167807,3998
101159663,2023
101163325,2023
101173045,6557
101164728,9671
101156642,3785
101157941,3785
105357716,23151
101154972,7479
101169181,2249
101171083,6624
101168921,60
100049433,60
101175514,5337
101157360,7879
101160851,25956
100049457,5076
101155384,22920
101159855,4175
101164552,5939
