GENEID_9823,GENEID_9606
100739719,7105
100157741,7105
100048961,64102
100124379,8813
100156397,57147
100155191,55732
100513738,2268
100154940,2519
100522018,2729
100151920,4800
100736928,90529
100521095,57185
100156298,81887
100738210,22875
100153225,6405
403154,1080
100517844,54467
403334,1595
100517669,889
100141308,5893
100521065,572
100739583,51056
102166402,4267
100628223,9957
100517436,26
100511484,51384
100737343,23072
102157652,8379
110256017,3927
100520095,29916
100523103,55365
100154117,4074
100519287,90293
100521659,56603
100511342,3382
100738701,79007
100626864,57679
100154896,843
414381,8837
100155068,7035
100522486,55471
100515237,10181
100516469,9108
100037298,6542
100270722,381
100627920,23098
100624252,26073
100152254,23129
100620859,204
100511702,952
100337672,2288
100127157,23028
100515053,10180
503667,84254
100621847,5965
106504149,55610
494560,126393
106504209,115703
100520910,115703
100312976,4706
100286778,5166
100525793,85413
100518334,51364
100738171,340273
100627139,170302
100524162,10165
100125380,7982
100517185,996
100514249,6521
397638,799
100524598,3052
100625452,1856
100519474,64063
100738783,5976
100625903,8935
100158185,292
100623186,55013
100521236,3207
110256102,56919
100516574,4222
100739717,221981
100626381,3980
100623899,79657
100512220,6296
100512042,81691
100620929,57019
100515648,56928
100624931,80256
100519796,51226
110262251,5577
100526025,10943
100620215,1387
100514918,9256
100517120,4353
100048952,5444
100625157,6936
100513590,84058
100521142,54677
100628131,55904
100523781,57414
110259952,30812
100153597,25998
100156216,23077
100152980,26224
733681,3683
100516037,5164
100517053,3675
100624329,7543
397294,7543
100154598,3920
100523325,51666
100624000,51573
100627671,55049
100738750,9244
100520764,114881
100520269,26022
100519387,51087
100513946,3883
100514127,3883
100623387,3883
100520402,9020
100158245,6833
100522066,10368
100511308,54972
100620457,163
100525179,6863
100520900,10127
100286812,64847
100513431,8913
100217390,51330
110255474,1750
100155753,4293
100622254,5898
100521439,55971
100515632,80853
100513560,2115
100233170,55750
100628197,55001
100620707,55001
100515229,57157
780409,10344
100511480,9855
100514274,10083
100512447,79017
100192446,10926
110259364,6915
493185,3475
100521863,1352
100510956,9569
100514194,54623
100519233,27072
100520977,9912
100520804,60528
100512981,85477
100294680,8228
100294680,8228
100736982,8735
404694,79602
102163319,51265
100522709,151531
100737333,10942
100624209,57787
100511336,8842
100518956,115098
397482,5048
396859,4843
100518397,1770
100513233,9703
100513044,9703
100512737,9058
100518690,8522
110255242,4145
100511898,974
100511715,6329
100519711,54879
100622411,8277
100514152,5080
100524553,113000
100517883,64285
100737615,55692
100517557,9254
100515258,8938
100515431,115939
100739135,9091
100522247,57585
654299,7005
397508,6401
100518845,55735
100523562,2328
100155795,29116
100739822,27035
110261113,1870
100621969,5689
100216310,6853
100524569,3720
100623797,6792
100512553,57172
100511569,728642
110261345,65220
399526,7021
100155785,83741
100153766,9940
110259845,9265
100513676,53616
100518030,6856
