GENEID_48701,GENEID_9606
106929266,7105
106933474,64102
106915308,64102
106905128,8813
106933641,8813
106916817,57147
106916816,55732
106931864,2268
106907152,2519
106914801,2729
106918506,4800
106915686,57185
106914662,22875
106928996,6405
106931684,1080
106903414,54467
106904225,54467
106916865,1595
106916866,889
106926591,5893
106908326,51056
106908215,4267
106918873,9957
106915179,26
106909786,23072
106917133,8379
106928509,3927
106921398,3927
106915963,29916
106916574,4074
106916665,90293
106923238,56603
106928701,3382
106920455,79007
106924091,79007
106920555,57679
106926427,843
106922760,8837
106908614,55471
106916314,10181
106905811,9108
106930983,9108
106906158,381
106926908,381
106924301,23098
106914366,26073
106927584,204
106912857,952
106912868,952
106912836,952
106915389,2288
106928434,23028
106916332,10180
106922360,84254
106927698,84254
106907181,5965
106922084,55610
106928421,126393
106915214,4706
106923967,5166
106933382,85413
106924990,51364
106915723,170302
106908782,7982
106906713,996
106933983,6521
106906298,6521
106931617,6521
106910749,799
106904910,3052
106906751,1856
106927375,5976
106922733,5976
106928244,8935
106919309,292
106932613,55013
106917500,55013
106915400,3207
106904104,5439
106918938,56919
106913137,4222
106903406,221981
106932309,3980
106922725,79657
106928870,81691
106933756,57019
106916186,56928
106925854,80256
106912034,51226
106916491,5577
106917008,10943
106915779,1387
106933952,1387
106918947,9256
106904286,5444
106904294,5444
106931976,6936
106925864,84058
106929186,54677
106924679,55904
106915758,30812
106930995,30812
106924349,25998
106927724,23077
106927323,26224
106927806,26224
106915948,5164
106927142,3675
106920056,3675
106915299,3920
106932929,3674
106923966,51666
106933948,51573
106920486,9244
106920459,9244
106929738,9244
106908531,114881
106915953,114881
106922351,26022
106919128,51087
106925139,9020
106916767,6833
106915219,10368
106908947,163
106921155,6863
106920498,64847
106920511,8913
106912886,5898
106905913,55971
106914086,55971
106924672,80853
106926192,2115
106932336,55750
106918406,221
106907007,221
106930841,221
106928666,55001
106921115,57157
106926413,9855
106916768,10083
106912476,79017
106916292,10926
106904486,6915
106916711,3475
106933694,56891
106922437,56891
106927354,56891
106903466,56891
106907270,56891
106905924,1352
106924422,9569
106927611,54623
106916075,27072
106915980,9912
106925885,9912
106927122,60528
106905332,414
106921111,79602
106923750,151531
106917458,57787
106904353,8842
106932368,8842
106914029,115098
106927270,5048
106910375,5048
106927817,9703
106907017,9058
106927117,8522
106924850,8522
106922772,79090
106933775,4145
106909639,6329
106904448,54879
106924247,5080
106915202,113000
106907643,64285
106934029,64285
106903804,64285
106911671,64285
106904129,55692
106925051,9254
106914942,9254
106919147,8938
106907653,115939
106903582,115939
106911722,115939
106934319,9091
106934114,57585
106925412,7005
106921002,7005
106922244,55735
106904074,55735
106914444,29116
106924158,5689
106914446,3720
106921338,6792
106914639,6792
106927667,57172
106928081,728642
106934175,65220
106926891,7021
106926890,83741
106909698,9265
106928257,9265
106925840,9265
106916287,53616
106905859,6856
106932355,9043
106903759,9043
106922581,1951
106934269,10157
106921377,55200
106927336,51188
106922385,84954
106926861,4257
106926175,1407
106918704,1407
106915109,8993
106914806,4784
106932821,4784
106911823,6482
106924718,6482
106917513,5310
106906076,23542
106933194,9862
106932861,23221
106914887,54497
106916192,7095
106914562,6224
106908220,7812
106924822,9690
106932117,5980
106928339,5081
106919908,10747
106922266,389434
106918517,80342
106903674,29954
106903983,51534
106918942,51085
106931507,9031
106919721,10048
106925513,51513
106923287,83932
106921003,51603
106926158,8798
106920750,7756
106933601,7384
106919716,83930
106915485,928
106922699,928
106905243,57467
106926958,57467
106921364,9918
106919838,25900
106921371,25900
106930472,56920
106917356,11188
106916612,6540
106917226,6540
106928927,3423
106919193,5646
106919202,5646
106917838,920
106920035,695
106907874,22955
106906671,2534
106903328,2534
106914518,3097
106923358,6924
106923383,11313
106907167,1185
106927717,9902
106905325,10867
106928836,10867
106928492,55727
106920108,9546
106908946,54903
106930180,51099
106917496,51099
106913879,3730
106919846,3730
106910155,26993
106927216,54799
106917392,54799
106907614,51096
106927992,54476
106907561,54902
106914180,8193
106926099,9066
106923112,23395
106931303,5286
106921148,54443
106930630,58525
106931007,58525
106915591,2844
106915591,23637
106918879,1634
106920176,54814
106920433,5536
106916534,23177
106922708,2556
106907616,672
106922756,2067
106930471,7869
106932433,51360
106915901,4007
106903819,4057
106907023,4057
106911334,2137
106916053,9971
106914800,60481
106907603,240
106918705,8284
106915250,57658
106907476,57658
106905624,55148
106922074,11183
106917077,30845
106921199,5704
106923991,23324
106932774,57709
106932776,5010
106932874,5010
106932761,9961
106908188,51667
106908360,5238
106926493,1195
106916062,55703
106903730,23357
106925099,9604
106904278,1774
106924483,1774
106915357,1663
106931390,9052
106911458,23376
106930418,23649
106919114,23144
106917596,823
106910171,823
106927296,4190
106913728,4190
106918877,10463
106919461,10903
106904219,1355
106911229,440193
106909615,440193
106909531,10138
106905730,10138
106906507,10771
106906927,7454
106930407,1800
106933187,29881
106906900,64132
106921781,81551
106907996,81551
106906856,81551
106915199,23386
106910099,3670
106905037,55349
106917076,53832
106917382,55830
106910391,27032
106925431,3479
106906926,92745
106921612,10928
106919521,22902
106905606,1272
106929275,1272
106926422,8540
106930725,477
106927847,55622
106906360,147948
106910478,147948
106926516,23187
106919561,8685
106929021,1591
106904497,56981
106907216,972
106904919,3082
106915078,3082
106903855,54764
