59463_GENEID,9606_GENEID
102429429,55732
102419125,1080
102426901,51056
102429790,26
102429483,26
102437865,8379
102441881,57679
102426826,26073
102420674,204
102434861,952
102435090,10180
102435905,340273
102418503,3980
102433380,4353
102432330,3883
102433288,3883
102432649,3883
102426343,64847
102420153,10083
102431345,51265
102424049,90273
102430128,9703
102431900,79090
102430836,4145
102419712,5080
102423642,55692
102428994,1951
102434860,10178
102436147,51603
102421487,8798
102422787,23166
102426413,5646
102429959,10233
102424845,2326
102439515,2326
102419659,8491
102429681,2067
102433178,4007
102428399,5704
102418133,57709
102440341,53832
102427976,1179
102433283,22802
102417711,477
102441297,3082
102429064,1992
102430392,1992
102423790,1992
102430392,1992
102419317,11136
102435925,9716
102435040,732
102420547,57210
102425265,9921
102426130,11215
102420653,1244
102429025,55635
102438774,7444
102418547,4593
102429843,10061
102426121,8554
102428870,11345
102441666,8452
102437595,846
102430005,2324
102439578,84245
102436809,1767
102440901,729
102431049,54908
102435500,27067
102442964,65078
102417001,3631
102428567,55812
102436580,7399
102419167,11055
102431658,2981
102434831,5431
102423081,7175
102421361,1356
102438975,4134
102421594,92017
102428658,55187
102435159,11174
102422819,3074
102431633,340533
102440609,63933
102433247,10319
102443005,84067
102441064,5291
102439791,23105
102442472,29945
102430635,9967
102431517,4065
102431628,5798
102422897,23626
102432970,10886
102418689,54542
102422754,4438
102428407,639
102442516,57504
102419529,493
102424413,493
102435188,1608
102438940,5662
102442633,55749
102433669,586
102423330,416
102422471,9914
102432563,5378
102424557,3843
102423597,5586
102431740,9423
102439046,9340
102442568,54763
102417509,10954
102431643,23013
102442215,51167
102442539,7075
102419854,6550
102420636,64834
102429393,51208
102438156,51208
102423519,51015
102440336,348158
102425699,10734
102431363,3422
102434222,3422
102421787,7216
102435877,3421
102424277,3421
102426795,492
102431726,57217
102427498,10235
102417115,22933
102436685,8756
102428310,54916
102433491,8891
102439299,6559
102429758,56852
102436327,28513
102435776,7224
102422710,7321
102443333,29953
102423177,37
102439181,5151
102417333,54752
102438358,8647
102442910,30009
102438319,2736
102422866,8463
102441220,7251
102440880,3998
102419413,50508
102438782,2023
102440739,6865
102442038,10512
102417521,27332
102442765,64778
102420486,285527
102433374,60
102425233,60
102443076,55843
102427158,22920
102426668,5362
102429824,10615
102440463,9138
102438044,5063
102419163,9576
102425121,8468
102433422,27127
102431849,9063
102437708,1620
102440232,27098
102417947,9984
102423343,23152
102429613,173
102420389,3835
102423657,55604
102429216,1653
102423914,285220
102425383,139212
102442424,50509
102438874,10847
102417104,9933
102429248,1361
102435562,3781
102425582,22997
102433022,6932
102435611,1005
102420603,4036
