GENEID_8839,GENEID_9606
101800364,7105
101789654,64102
101795415,57147
101799767,2729
101803017,4800
101804751,81887
101791826,54467
101791330,1595
101791634,889
101795639,51384
101795780,8379
101801811,90293
101799731,843
101799915,8837
106017617,381
101799954,2288
101803652,84254
101799196,5965
106016795,4706
101795609,51364
101804731,7982
101799574,996
101791414,292
101793893,55013
101795435,5439
101804661,4222
101790003,79657
101793397,81691
101797278,5577
101805084,55904
101793750,7543
101795466,3920
101805357,9244
101791236,9020
101799740,10368
101797279,6863
101800802,1750
101796310,4293
101795827,5898
101804329,55971
101802308,80853
101796676,2115
101790512,57157
101802206,9855
101796940,10926
101804431,3475
101802015,56891
101790381,1352
101801633,85477
101792097,414
101790569,79602
101800166,8842
101790091,5048
101804455,4843
101799065,5080
106019680,113000
101798405,64285
101798189,115939
101790116,55735
101794003,29116
101798310,27035
101804415,3720
101803549,6792
101802855,57172
101804863,728642
101803284,65220
101795705,7021
101795895,83741
101801854,9265
101803043,9043
101802612,4257
101790636,6482
101803116,7095
101791828,6224
101793989,7812
101804043,9690
101796249,5980
101797547,5081
101801331,10747
101800062,199870
101802528,51534
101796629,10048
101793874,8798
101800100,7756
101789563,83930
101800613,928
101801225,695
101791065,22955
101799525,2534
101793662,1185
101804146,54799
101795823,54443
101801962,1634
101795303,4057
101799138,4057
101791181,2137
101801467,9971
101795561,60481
113844461,5010
101802737,1195
101804156,9604
101794999,4190
101801973,10138
101801234,10771
101797901,1800
101795293,9782
101793597,3479
101790452,10928
101796942,1272
101797664,25937
101791222,63932
101792263,55622
101804523,56981
101804161,57586
101799544,6591
101793664,3082
101792529,54764
101790777,55734
101795674,58473
101799613,1992
101796306,11136
101790197,51507
101805326,2554
101805119,4719
101796461,23071
101793120,211
101793263,330
101802148,51022
101793920,6617
101803045,51071
101803227,11171
101790605,50619
101797767,23304
101789691,10062
101800293,7431
101791145,3755
101799041,5583
101799322,11285
101799300,6642
101802161,9519
101789554,56938
101798180,9774
101797657,55334
101792247,51106
101802179,3149
101803183,23279
101796311,22807
101789464,8498
101793055,10061
101800631,2530
101805176,535
101805176,535
101804487,9497
101790882,321
106019872,11345
101793753,26751
101805455,159
101791622,5981
110353970,55773
101793545,8452
101795892,9172
101792317,10858
101797978,3224
101799886,27430
101801093,23644
101800697,23517
101800292,729
101802382,54908
101790738,27067
101802644,3631
101793327,5874
101797745,84883
101799373,8538
101793355,54165
101791258,23338
101803958,2981
101802040,54875
101791914,22884
101790514,56474
101792149,5431
110351773,7504
101803213,57102
101796381,168850
101800762,608
101800370,92017
101790355,2978
101796007,10659
101791588,23196
101804576,4254
101795558,1161
101794023,10911
101790369,5982
101792634,57492
101791962,81037
101800777,23327
101796085,79931
101799011,5601
106017251,9709
101800716,5888
101800900,5291
101801446,54477
101793814,80143
101804996,6307
101790176,1112
101792562,51154
101796122,55850
101799303,3784
106015461,29085
101790964,10079
101790570,140689
101798975,26099
101790309,23118
101794518,54542
101801591,6317
101790922,6646
101790649,2665
101797804,639
101795764,57504
101793669,23200
101795964,5218
101800288,4659
101799247,55718
101798080,55706
101798859,64718
101802866,64761
101791030,55359
101791478,10787
101791892,60488
101805193,2983
101795909,6433
101801215,84649
101790018,10513
101803235,8776
106015345,2817
101795084,3029
101795063,6047
101803161,841
101804112,55726
101804953,51768
101803004,1747
101802079,10402
101802194,54929
101799599,2139
101800678,11218
101794890,53339
101799736,55711
101798745,5449
101791105,10362
101791549,6882
101803759,2773
101803759,2773
101794315,10885
101796580,5586
101798610,57418
101798031,9423
101793429,3735
101800636,4710
101802827,55854
101801635,55248
101799406,9748
101804884,83641
101804884,83641
101803853,4199
101791088,55810
101794118,4904
101801968,5525
101804448,1994
101791227,6602
101794143,4802
101792043,6550
101794230,64834
101804780,6688
101795538,744
101794867,51208
101791890,60487
101803564,55623
101790152,55102
101792951,9650
101804181,5214
101804864,1316
101792258,23471
101801004,7132
101789990,7158
101797910,387
101801184,5590
101793750,7544
101794442,55699
101798970,89795
101793451,5165
101791120,3430
101798003,2182
101804204,3632
101791602,23250
101797598,5307
101802432,55746
101801629,64710
101795664,10060
101799195,51083
101792615,139341
101792808,4129
101791752,6095
101798383,8399
101797215,5873
101790390,4040
101798025,5217
101795075,10640
101797303,8218
101797205,57704
101790763,10947
101793965,1103
101794091,26986
101794550,1459
101795345,8891
101793150,2046
101796166,29850
101802828,8440
101803616,11320
101801439,79658
101799237,114049
101790537,9319
101799513,6929
101794842,28951
101798627,6694
101795217,87
101798660,27330
