GENEID_9691,GENEID_9606
109258858,7105
109258861,64102
109272274,8813
109252143,57147
109252125,55732
109256809,2268
109252530,2519
109271765,2729
109271588,4800
109274315,90529
109274317,57185
109260870,81887
109271699,22875
109247831,6405
109248378,1080
109263680,54467
109263677,1595
109263679,889
109246663,572
109269617,51056
109252362,26
109268901,51384
109267999,23072
109251121,8379
109247400,3927
109247354,29916
109252360,55365
109276053,4074
109250790,90293
109262761,56603
109263742,3382
109245502,79007
109259194,57679
109260756,843
109260755,8837
109274268,7035
109265870,55471
109247830,10181
109277206,9108
109277203,6542
109268935,381
109251862,23098
109251865,26073
109257480,23129
109255310,204
109269635,952
109276221,2288
109274289,23028
109247828,10180
109255118,84254
109268716,5965
109263694,55610
109251491,126393
109251412,115703
109255552,4706
109263716,5166
109263539,85413
109247847,51364
109263804,340273
109249364,170302
109263719,10165
109248385,7982
109259738,996
109258238,6521
109263696,799
109248283,3052
109245979,1856
109247642,5976
109263865,8935
109250770,292
109248053,55013
109263881,3207
109250559,5439
109246026,56919
109258228,4222
109263755,221981
109251934,3980
109249021,79657
109255539,6296
109255526,81691
109270870,57019
109257715,56928
109270182,80256
109247475,51226
109268067,5577
109248288,10943
109278438,1387
109247204,9256
109247205,4353
109263711,5444
109263474,6936
109263104,84058
109263645,54677
109263643,5244
109268101,55904
109250579,57414
109259666,30812
109263344,25998
109264206,23077
109264205,26224
109259024,3683
109247310,5164
109247309,3675
109257449,7543
109250737,3920
109258195,3674
109263715,51666
109278404,51573
109247636,55049
109247634,9244
109251921,26022
109245968,51087
109258549,3883
109258542,3883
109258551,3883
109258550,3883
109258173,9020
109271201,6833
109255585,10368
109246526,54972
109251948,163
109263730,6863
109278216,10127
109270874,6376
109247282,64847
109247278,8913
109278207,51330
109263724,1750
109268227,4293
109268019,5898
109251208,55971
109269100,80853
109263766,2115
109269123,55750
109266826,55001
109268133,57157
109250519,10344
109264781,9855
109271204,10083
109263921,79017
109263644,10926
109255918,6915
109248412,3475
109250619,9569
109256577,54623
109268026,27072
109246075,9912
109245839,60528
109263760,85477
109256162,414
109248265,8228
109245866,8735
109276244,79602
109250856,51265
109253242,57787
109269628,8842
109258028,90273
109257949,90273
109255123,5048
109251875,4843
109245851,1770
109251846,9703
109251858,9058
109245872,8522
109253244,79090
109255975,4145
109277094,974
109277093,6329
109272061,54879
109259874,8277
109271295,5080
109259672,113000
109259633,55692
109247849,9254
109278425,8938
109278096,115939
109259652,9091
109278104,57585
109271375,7005
109252116,6401
109274028,55735
109252277,2328
109249602,29116
109258835,27035
109274297,1870
109245456,5689
109248150,6853
109249609,3720
109256387,6792
109255143,57172
109273943,728642
109273947,65220
109271739,7021
109271738,83741
109248747,9940
109251195,9265
109263651,53616
109268085,6856
109277116,1534
109247269,9043
109247773,1951
109268907,10157
109276142,55200
109248817,51188
109255860,84954
109268670,4257
109265466,1407
109253205,8993
109254019,4784
109273094,6482
109247437,9862
109277334,23221
109265801,54497
109262115,7095
109274349,6224
109250300,6224
109272103,7812
109252438,9690
109263551,5980
109260133,10178
109273883,5081
109274100,10747
109256433,389434
109256807,199870
109255049,80342
109253893,29954
109252547,51534
109250596,51085
109250591,9031
109249546,10048
109271520,51513
109248932,83932
109252370,51603
109276193,8798
109251910,7756
109247770,7384
109268043,83930
109276145,928
109248823,57467
109276129,9918
109276128,25900
109253223,2696
109247904,51533
109247905,56920
109247907,11188
109247908,23166
109253037,80199
109276230,6540
109258697,3423
109269139,5646
109278221,7752
109276110,920
109276101,10233
109258849,695
109252558,3077
109254878,22955
109263555,2534
109252543,3097
109252311,2326
109274303,6924
109274306,11313
109274117,1185
109277166,9902
109275951,6534
109276210,10867
109274489,55727
109255863,9546
109247207,54903
109248686,51099
109248266,3730
109247516,26993
109247261,54799
109247264,51096
109251171,54476
109245812,54902
109257724,5725
109256670,8193
109246978,9066
109247692,23395
109271194,5286
109258019,5329
109248429,54443
109247517,58525
109250198,2844
109250198,23637
109265315,1634
109253221,54814
109253199,5536
109259865,23177
109265462,8491
109251452,27033
109251496,7305
109260191,2556
109258507,672
109253235,2067
109251415,933
109247836,7869
109257438,51360
109248094,4007
109247715,4057
109262363,2137
109265396,9971
109271763,60481
109264579,240
109249210,57658
109274487,55148
109268496,11183
109266320,30845
109256642,5704
109262124,57709
109258202,51629
109252391,51667
109263350,5238
109263354,112611
109254461,1195
109265458,55703
109253874,23357
109252220,9604
109261153,1774
109276225,1663
109268633,50865
109268631,9052
109246527,923
109259320,10460
109263434,23376
109246723,23649
109258380,23144
109246719,823
109259104,55
109258189,4190
109271927,4190
109245738,10463
109257066,10903
109272758,1355
109274458,440193
109268839,10138
109273823,10771
109248068,7454
109245523,1800
109276279,637
109252141,9782
109267918,29881
109247296,64132
109262336,81551
109267919,23386
109275893,3670
109247931,55349
109249876,53832
109246213,1179
109246214,22802
109247913,55830
109258989,27032
109265419,3479
109248060,92745
109248638,10928
109278046,22902
109268831,1272
109265070,6556
109260867,25937
109273571,8540
109250768,63932
109257221,477
109266078,55622
109260723,147948
109257392,23584
109278717,23187
109278755,8685
109272242,1591
109279230,56981
109279231,57586
109254744,6591
109275959,972
109268152,3082
109252295,54764
109255454,23154
109262319,25960
109272259,55734
109268373,4331
109268450,23034
109274323,864
109267362,4361
109267164,58473
109249477,1992
109251250,64816
109251249,64816
109251592,11136
109266196,6683
109253910,9369
109246921,114879
109263201,9716
109265124,1373
109266794,732
109250456,2273
109272230,51507
109267440,2554
109273065,57210
109277526,9921
109274584,55778
109272908,64429
109257385,57476
109259773,6050
109265174,4719
109258427,9821
109270073,23071
109247892,211
109257521,330
109265882,11215
109276552,51022
109268358,6617
109268666,51071
109268664,11171
109272756,1244
109271494,50619
109257068,51177
109271863,2730
109271627,23304
109253153,30846
109266698,55635
109249812,25901
109263404,58528
109248484,3298
109272499,51230
109270351,8630
109245119,10062
109265779,29781
109272386,10953
109263497,11231
109255278,23633
109273683,7431
109245418,8635
109279176,960
109272271,3755
109245403,56895
109257312,57823
