13616_GENEID,9606_GENEID
100009756,64102
100028510,8813
100014727,57147
100031799,2519
100014379,2729
100011823,90529
100012154,22875
100028447,6405
100028071,1595
100028133,889
100020944,5893
100014979,51056
103104378,4267
100017902,26
100012964,51384
100018122,3927
100020290,29916
103101397,55365
100012242,4074
100027066,90293
100027105,90293
100015280,90293
100027718,79007
100019560,57679
100016987,843
100028266,7035
100012372,55471
100021589,10181
100021629,6542
100014430,381
100024574,23098
100019497,26073
100026105,204
103094598,952
100016812,2288
100025161,23028
100032052,84254
100015047,4706
100017644,5166
100029271,85413
100028669,51364
100011940,7982
100025278,996
100018664,64063
100009824,55013
100009928,3207
100017767,5439
100022751,56919
100009872,4222
100021775,3980
100026355,6296
100026373,81691
100016165,57019
100019923,56928
100020671,80256
100010130,5577
100018077,10943
100013876,1387
100012294,9256
100012330,4353
100026184,84058
100027224,54677
100021633,30812
100024124,25998
100013024,23077
100012638,26224
100010986,26224
100010314,7543
100020274,3920
100023354,3674
100018844,51573
100018452,26022
100013082,3883
100013969,3883
100013930,3883
100020668,9020
100020181,6833
100013388,10368
100017800,163
100016909,10127
103091999,6376
100020082,4293
100027595,55971
100017835,80853
100024230,55750
100032501,55001
100017237,57157
100027385,10926
100010675,6915
100011153,3475
100011803,54623
100618810,9912
100021330,60528
100010127,414
100018570,8228
100027255,8735
100021264,79602
100017485,51265
100021464,151531
107649624,10942
100618901,10942
100015509,8842
100010962,115098
100031475,1770
100019663,9058
100026330,6329
100033143,54879
100021292,113000
100015797,64285
100010388,115939
100016710,9091
100011131,57585
100019509,6401
100019009,55735
100020096,2328
100018640,29116
100032711,5689
100025851,3720
100010569,728642
100012967,65220
100013471,7021
100013420,83741
100027123,9265
100027437,53616
100012908,9043
100016400,10157
100014645,55200
100011354,4257
100010470,8993
100032599,6482
100012596,5310
100010911,23542
100030651,23221
100031682,54497
100011374,7095
100030026,6224
100009761,7812
100016776,9690
100022401,5980
100016745,10178
100014347,199870
100021681,80342
100022191,29954
100026281,51534
100018453,9031
100026422,10048
100028964,51513
100015352,51603
100019452,8798
100018603,7756
100020379,7384
100015432,83930
100012793,928
100026756,57467
100011367,2696
100030950,56920
100030190,80199
100017001,6540
100025173,3423
100010951,5646
100010619,5646
100618083,7752
100016045,920
100016399,10233
100032518,22955
100022459,2534
100026325,3097
100010292,6924
100009969,11313
100013630,1185
100025542,9902
100024180,6534
100016495,10867
100016931,55727
100021747,9546
100012416,54903
100032217,51099
100032153,3730
100013065,26993
100029820,23395
100015268,23637
100015268,2844
100011570,1634
100011240,54814
103100203,23177
100010710,8491
100026512,57146
100026298,2556
554178,672
100028520,7869
100011019,51360
100015908,4057
100030828,2137
100019526,9971
100014197,60481
100013954,240
100014488,55148
100031474,30845
100014941,5704
100019089,23324
100009974,57709
100010018,5010
100023208,51629
100013858,9961
100015667,51667
100024340,5238
100018411,112611
100016512,1195
100015527,55703
100017760,23357
100023095,9604
100022334,1774
100020572,1663
100017755,9052
100025768,10046
100024199,10460
100020314,23376
100030274,23649
100031872,4190
100020739,10463
100016423,10903
100020587,1355
100014908,440193
100009926,10138
100017042,10771
100018699,7454
100027238,1800
100020370,9782
100030165,29881
100012411,64132
100025233,81551
