7918_GENEID,9606_GENEID
102697814,7105
102682844,64102
102696730,8813
102691220,57147
102691023,55732
102690779,2519
102689981,4800
102692138,90529
102697497,81887
102698477,6405
102686685,54467
102693705,1595
102693900,889
102694082,51056
102687711,4267
102690795,9957
102689197,26
102687765,51384
102689406,23072
102685145,8379
102690632,29916
102695238,4074
102692008,90293
102694928,56603
102697313,3382
102686037,79007
102689484,57679
102682725,8837
102697566,7035
102684831,55471
102684319,9108
102694408,6542
102687253,23098
102684489,26073
102691399,23129
102694744,204
102690185,952
102689984,952
102693698,2288
102685391,23028
102686906,84254
102683262,4706
102689939,5166
102694855,85413
102696839,51364
102689452,170302
102684999,170302
102690140,10165
102684211,7982
102695357,996
102688267,6521
102694304,799
102686767,3052
102690031,5976
102684221,8935
102696502,55013
102685753,3207
102689556,5439
102687111,56919
102693573,4222
102690708,3980
102693227,79657
102682727,6296
102692650,57019
102698715,56928
102696552,80256
102698852,51226
102694948,5577
102698972,10943
102689543,1387
102695084,5444
102692026,5244
102690954,30812
102690248,25998
102688269,23077
102688476,26224
102689009,3675
102688191,3674
102689738,51666
102696337,51573
102689008,26022
102684969,6833
102683057,10368
102688936,163
102696723,6863
102692287,64847
102696334,1750
102692821,4293
102690746,5898
102698032,55971
102686620,80853
102697702,2115
102683389,55750
102682479,221
102692557,55001
102689674,57157
102689419,9855
102692038,6915
102685399,3475
102695591,56891
102695473,1352
102682423,54623
102685003,27072
102696064,9912
102692765,85477
102685348,414
102694486,79602
102690599,51265
102685043,10942
102690719,10942
102685379,57787
102692939,8842
102687920,115098
102692649,4843
102687667,9058
102698353,8522
102699129,79090
102694775,4145
102694375,974
102689658,54879
102696739,5080
102690955,113000
102694371,55692
102690895,8938
102688114,9091
102692153,57585
102684909,7005
102695503,55735
102690686,29116
102684953,5689
102693914,6792
102698535,57172
102688623,728642
102692045,65220
102684504,7021
102684305,83741
102690896,9265
102689803,6856
102696142,1534
102695594,4257
102698691,1407
102689819,6482
102698500,5310
102690611,23542
102689237,23221
102688674,7095
102690994,7812
102685397,10178
102682270,5081
102693055,10747
102694335,389434
102694212,199870
102697349,80342
102688977,29954
102688214,51534
102693360,10048
102689251,51513
102684413,7756
102682566,7384
102686424,83930
102688587,928
102698147,57467
102683776,9918
102698824,56920
102690800,23166
102696975,80199
102690004,6540
102691141,3423
107076047,920
102683423,10233
102682236,695
102696359,2534
102694545,11313
102687394,1185
102697094,6534
102692013,10867
102697887,55727
102686089,9546
102694098,51099
102698234,3730
102690850,26993
102692992,26993
102694624,54799
102687289,51096
102686282,54476
102694755,54902
102698025,23395
102689643,5286
102692090,54443
102682607,23637
102682607,2844
102683252,1634
102688147,54814
102696081,23177
102687655,57146
102697743,2556
102698446,2067
102697603,51360
102698973,4057
102686314,2137
102695148,9971
102687455,60481
102697359,240
102697549,240
102684122,8284
102698083,55148
102698754,11183
102697528,30845
102699112,5704
102693208,23324
102689283,57709
102689077,5010
102684464,51667
102682691,5238
102691258,112611
102696058,55703
102697810,9604
102691673,10460
102694854,23376
102688175,23144
102685634,823
102697061,4190
102685731,1355
102683181,440193
102689568,10138
102682319,10771
102693219,9782
102684775,81551
102685986,23386
102694289,55349
102683107,55830
102682244,27032
107076841,3479
102690171,92745
102697533,22902
102691915,1272
102686843,25937
102685755,8540
102687562,63932
102698571,55622
102685899,23584
102698913,1591
102698795,56981
102698993,57586
102695208,6591
102695660,972
102698086,3082
102691541,54764
102689094,25960
102693720,55734
102699026,4331
102683933,23034
102684528,864
102689248,4361
102690318,58473
102688204,11136
102687803,114879
102682774,9716
102687173,1373
102696332,732
102693223,2273
102685494,2273
102693046,51507
102682569,2554
102696067,57210
102697260,9921
102693011,64429
102695481,4719
102694618,9821
102690828,23071
102685240,211
102688036,211
102688292,330
102695790,51071
102696973,11171
102685038,50619
102691424,2730
102697060,23304
102690622,55635
102694605,58528
102683361,3298
102698017,1890
102686759,29781
102688425,11231
102688512,23633
102686793,7431
102688382,7431
107077336,355
102684675,8635
102698306,3755
102685964,56895
102693278,4285
102682530,7444
102698153,65980
102689170,6642
102691124,9519
102689911,9774
102690270,55334
102685084,9135
102683790,578
102685710,4593
102686773,22807
102688110,2896
102696688,2896
102686473,51306
102692393,57514
107079232,55166
102690154,8498
102688345,7260
102698342,10908
102698501,56052
102683830,55596
102697557,10061
102697748,54480
102690825,57554
102695396,2530
102684518,55236
102688501,9846
102691753,5606
102687904,79645
102696065,28990
102686836,25897
102698764,4653
102693867,26751
102682750,84908
102690315,55789
102693286,23604
102689477,7077
102698200,5981
102688063,55773
102684812,8452
102686415,10858
102697821,26009
102695707,6570
102693201,846
102689869,51121
102698950,2324
102694883,54888
102682702,55300
102690590,259282
102691879,27430
102685439,7092
102686583,23644
102697311,7204
102693570,23274
102694071,23517
102697109,1767
102690397,54831
102691246,23035
102682271,54896
102691765,1497
102691368,65078
102697535,79142
102686680,1008
102695688,3631
102694396,5874
102689784,5685
102682602,23026
102691996,10039
102696010,140876
102688653,55775
107077731,55812
102696559,9440
102682756,822
102689781,1175
102687533,7399
102693307,7038
102686911,8538
