7868_GENEID,9606_GENEID
103177463,7105
103179325,64102
103190989,8813
103179975,57147
103179974,55732
103173710,2519
103179004,2729
103182441,4800
103179591,57185
103178609,81887
103184989,22875
103176617,6405
103179362,1080
103181232,54467
103181227,1595
103181231,889
103181806,5893
103175807,51056
103178359,4267
103175792,9957
103186123,51384
103181263,23072
103186608,8379
103173265,3927
103185730,29916
103172860,4074
103177920,90293
103187260,56603
103185993,3382
103176002,79007
103176840,57679
103176522,7035
103181779,55471
103176618,10181
103176619,10181
103178229,9108
103178190,6542
103190005,381
103180688,23098
103180549,26073
103176747,23129
103185657,204
103175800,952
103186219,2288
103179609,23028
103190370,84254
103181075,5965
103186351,55610
103176918,5166
103178960,85413
103176810,51364
103184342,340273
103179439,170302
103186401,170302
103185982,10165
103179359,7982
103172429,996
103183827,6521
103174637,3052
103182058,5976
103183174,8935
103189376,55013
103180526,5439
103190373,56919
103182658,221981
103180521,3980
103184774,79657
103188271,6296
103191094,56928
103172015,56928
103176877,80256
103185731,51226
103189351,5577
103177457,10943
103178725,1387
103176917,5444
103178507,84058
103181560,54677
103181561,5244
103176975,55904
103180614,57414
103185140,30812
103186189,25998
103176899,23077
103183848,5164
103183847,3675
103184835,7543
103178549,3920
103183860,3674
103176916,51666
103178805,51573
103182028,9244
103187726,26022
103187746,9020
103174567,6833
103174891,6833
103186647,10368
103180611,163
103185984,6863
103175673,64847
103175750,8913
103185980,1750
103178584,4293
103181544,5898
103178693,55971
103181879,80853
103182642,2115
103186213,55750
103189441,221
103182817,55001
103176994,57157
103190355,9855
103174889,10083
103176267,79017
103181564,10926
103181923,6915
103186231,3475
103175416,1352
103180523,9569
103181545,27072
103175701,60528
103182645,85477
103189207,414
103172332,8228
103181801,79602
103176401,151531
103175801,8842
103182016,115098
103183306,5048
103183299,4843
103180689,9703
103180583,9058
103180584,9058
103173551,9058
103175691,8522
103188133,4145
103182403,54879
103174317,5080
103186888,113000
103188409,64285
103188414,55692
103188413,55692
103176814,9254
103190470,115939
103188394,9091
103186081,57585
103189718,7005
103180066,6401
103184222,55735
103184550,29116
103177228,27035
103179524,1870
103190381,5689
103184547,3720
103177491,6792
103182509,57172
103187662,728642
103187664,65220
103178310,7021
103178309,83741
103178706,9265
103181585,53616
103186244,6856
103187714,1534
103188968,9043
103176600,1951
103179368,10157
103183583,84954
103185551,4257
103179904,1407
103189009,6482
103189894,5310
103189109,9862
103190310,23221
103175144,54497
103183886,7812
103188352,9690
103178953,5980
103179494,10178
103181413,5081
103179239,389434
103179453,199870
103182505,80342
103189968,29954
103180512,9031
103190941,10048
103181980,83932
103180020,51603
103185572,8798
103175406,7756
103176704,7384
103183407,83930
103185563,928
103191188,57467
103176643,56920
103191075,80199
103181872,6540
103181873,6540
103178266,3423
103171887,10233
103191435,10233
103189724,3077
103179456,22955
103178951,2534
103187015,3097
103188693,6924
103188698,11313
103179907,10867
103185402,55727
103188140,9546
103180511,54903
103183427,51099
103176000,3730
103177234,3730
103189825,26993
103189821,26993
103188967,54799
103188965,51096
103186868,54476
103190506,54902
103173677,8193
103174870,9066
103183926,23395
103174900,5286
103190515,58525
103188883,23637
103188883,2844
103179836,1634
103177923,23177
103179226,8491
103189703,672
103176642,7869
103189988,51360
103186580,4057
103186509,4057
103188516,2137
103179886,9971
103179003,60481
103185827,240
103189319,57658
103185401,55148
103175270,11183
103187631,30845
103181335,23324
103189323,57709
103189322,5010
103190493,51667
103178892,5238
103171883,112611
103183730,1195
103179896,55703
103189392,9604
103179389,1663
