GENEID_30732,GENEID_9606
112153647,7105
112158615,8813
112150206,57147
112150205,55732
112137425,2268
112148398,2519
112161637,2729
112159288,4800
112150222,57185
112159631,81887
112159968,22875
112145377,6405
112145639,6405
112139207,1080
112143438,54467
112148369,1595
112152730,5893
112137336,51056
112151334,26
112156990,51384
112151248,23072
112137550,8379
112154353,3927
112154121,29916
112143702,4074
112142633,90293
112155636,56603
112161281,79007
112154781,8837
112157703,55471
112157246,9108
112157079,381
112149889,23098
112149474,26073
112159286,23129
112152137,2288
112143592,23028
112144810,10180
112142377,84254
112155528,5965
112163405,55610
112143290,126393
112145856,4706
112162963,5166
112158332,85413
112144800,51364
112150981,170302
112139209,7982
112139709,996
112145995,6521
112139070,3052
112156396,1856
112150587,5976
112143149,8935
112141608,292
112155808,55013
112137327,3207
112145270,5439
112142372,56919
112154146,4222
112140962,3980
112137207,81691
112152820,57019
112147356,56928
112148420,80256
112146139,51226
112160118,10943
112146808,1387
112144065,5444
112144107,5444
112148684,84058
112143959,54677
112143958,5244
112146797,30812
112160314,26224
112155299,26224
112154423,5164
112154490,3675
112153395,3920
112137438,51573
112144865,9244
112146542,9244
112157767,114881
112146966,26022
112154182,9020
112145949,9020
112152062,6833
112137353,10368
112146072,10368
112142550,163
112159939,6863
112141362,64847
112161256,1750
112151583,5898
112136669,2115
112152345,55750
112147259,221
112142944,221
112150700,55001
112154205,57157
112136912,9855
112152077,10083
112143960,10926
112150569,6915
112157376,3475
112147760,56891
112145350,56891
112154035,1352
112140648,9569
112149948,54623
112151299,27072
112146726,60528
112154951,414
112157472,79602
112155433,151531
112149726,57787
112138054,57787
112144698,8842
112145001,8842
112150286,115098
112142932,5048
112149897,5048
112142942,9058
112153870,8522
112146907,8522
112150400,4145
112145510,54879
112160902,5080
112145843,113000
112146439,64285
112154059,55692
112146349,8938
112154259,115939
112146634,9091
112146476,57585
112144949,7005
112144709,55735
112159652,55735
112160179,29116
112161129,5689
112160067,3720
112150170,6792
112160680,6792
112144580,57172
112158636,57172
112158487,7021
112158528,83741
112146449,9265
112143299,53616
112155904,6856
112146696,1534
112146255,9043
112141828,9043
112158802,1951
112143632,55200
112136961,84954
112153208,1407
112152076,1407
112141272,8993
112146051,4784
112157370,4784
112136318,6482
112154395,9862
112148408,23221
112151097,6224
112159561,7812
112158347,5980
112153167,10178
112158641,80342
112158005,51534
112138997,51085
112149234,9031
112144285,10048
112159193,51513
112158049,83932
112152445,8798
112157156,7756
112145992,7756
112159278,7384
112141449,83930
112158238,928
112152423,928
112151057,57467
112147285,57467
112143655,25900
112160552,25900
112159366,56920
112144859,11188
112153742,6540
112152205,6540
112153796,3423
112140499,5646
112140528,5646
112159058,10233
112144029,22955
