GENEID_210632,GENEID_9606
114442479,7105
114442674,64102
114438082,8813
114434772,57147
114434771,55732
114446634,2268
114427259,2519
114447532,2729
114447519,2729
114439075,4800
114432248,90529
114427333,57185
114438597,81887
114432228,22875
114435719,6405
114435935,6405
114452349,1080
114448016,54467
114430774,1595
114427503,889
114437046,5893
114436581,51056
114427650,4267
114453246,26
114429598,51384
114453182,23072
114442252,8379
114437783,3927
114440333,3927
114452582,29916
114447935,4074
114446244,90293
114436294,56603
114448683,3382
114433433,79007
114446241,57679
114426288,843
114453857,8837
114428264,55471
114435839,10181
114433950,9108
114442940,9108
114451560,381
114431181,381
114444511,23098
114444953,26073
114438483,23129
114432480,204
114453251,952
114452427,2288
114427746,23028
114435710,10180
114445758,84254
114444685,84254
114446829,5965
114428685,55610
114448519,126393
114445910,115703
114439408,4706
114450774,5166
114428594,85413
114453636,170302
114450588,10165
114451541,7982
114440036,996
114439632,6521
114451418,6521
114446984,799
114453635,3052
114450773,1856
114434231,5976
114450420,5976
114448701,8935
114446009,292
114443255,55013
114450855,3207
114450634,5439
114446590,56919
114437428,4222
114448501,221981
114453365,221981
114446203,3980
114431673,79657
114436938,81691
114437407,57019
114449372,56928
114441629,80256
114440168,51226
114451393,5577
114432472,10943
114432586,1387
114439810,1387
114445626,9256
114448300,5444
114448608,5444
114433280,6936
114441695,84058
114448004,54677
114428150,55904
114434257,57414
114437257,30812
114439844,30812
114448481,25998
114426529,26224
114433206,26224
114452193,5164
114439378,5164
114451753,3675
114442384,3920
114450691,51666
114439813,51573
114433031,51573
114427496,9244
114439358,9244
114434597,9244
114451933,114881
114439945,114881
114440334,26022
114450792,51087
114440416,9020
114452009,9020
114437413,6833
114439394,10368
114438039,10368
114443875,54972
114446105,163
114431723,6863
114437328,64847
114437233,8913
114450909,1750
114427588,4293
114453471,5898
114452121,55971
114439278,55971
114428189,80853
114448459,2115
114437330,55750
114441697,221
114449746,221
114446487,221
114445425,221
114434936,55001
114451721,57157
114434288,9855
114437666,10083
114448910,79017
114448650,10926
114432431,3475
114427897,56891
114427898,56891
114427692,56891
114428675,56891
114444948,56891
114437305,1352
114446153,9569
114445338,54623
114453423,27072
114452097,9912
114439558,9912
114440464,60528
114431653,85477
114453769,414
114452341,79602
114426518,151531
114431210,10942
114431294,10942
114445809,57787
114444484,57787
114442240,8842
114441408,8842
114434648,115098
114444580,5048
114446397,5048
114444479,9703
114445906,9058
114437477,8522
114439853,8522
114445341,79090
114435029,4145
114439501,6329
114436278,54879
114433178,5080
114439393,113000
114440299,64285
114451415,64285
114437130,55692
114435726,9254
114439909,8938
114437074,115939
114440588,9091
114439689,57585
114438526,7005
114435571,7005
114434741,6401
114434742,6401
114435636,55735
114439179,55735
114431696,29116
114432925,5689
114447714,3720
114433429,6792
114434917,6792
114438503,57172
114436106,57172
114438460,728642
114438397,65220
114428696,7021
114428918,83741
114439626,9265
114451390,9265
114448069,53616
114448238,6856
114440212,1534
114439341,9043
114437694,9043
114438285,1951
114433030,51188
114434452,84954
114431668,4257
114452236,1407
114437121,1407
114444691,8993
114435676,4784
114439284,4784
114431876,6482
114432306,6482
114431889,6482
114437174,23542
114437711,9862
114441885,23221
114447030,54497
114449330,7095
114453180,6224
114437947,7812
114453286,9690
114429246,5980
114442221,10178
114438879,5081
114438973,10747
114428795,389434
114438507,80342
114427343,29954
114428470,51534
114445947,51085
114444522,9031
114450034,10048
114438261,51513
114429782,83932
114429781,83932
114434162,51603
114437331,8798
114440272,7756
114431965,7756
114436656,7384
114450047,83930
114428514,928
114451937,928
114450308,57467
114453227,57467
114447877,9918
114448906,25900
114447896,25900
114438035,56920
114436102,11188
114432367,6540
114452190,6540
114442896,3423
114426502,5646
114447914,920
114438725,10233
114442948,695
114448319,22955
114427321,2534
114428703,2534
114428259,3097
114432310,6924
114431620,11313
114440314,9902
114437607,10867
114431906,10867
114427224,55727
114435060,9546
114446115,54903
114448357,51099
114428357,51099
114426824,3730
114434656,3730
114429437,3730
114431810,3730
114441953,26993
114437471,54799
114440053,51096
114439865,54476
114449276,54902
114444830,8193
114433611,9066
114451767,9066
114449050,23395
114451540,5286
114432457,54443
114443324,58525
114439273,58525
114443287,2844
114443287,23637
114431707,1634
114444818,54814
114445506,5536
114447748,23177
114447816,8491
114446559,2556
114452633,672
114426348,2067
114438167,7869
114453637,51360
114439207,4007
114449340,4057
114428810,2137
114437758,9971
114447529,60481
114447738,240
114437570,8284
114438675,57658
114436630,57658
114428605,55148
114427590,11183
114428684,30845
114448240,5704
114448916,5704
114451159,23324
114427443,57709
114452877,5010
114452876,5010
114427444,5010
114440031,9961
114440030,9961
114453147,51667
114429202,5238
114446005,1195
114437647,55703
114434204,9604
114446639,9604
114437995,1774
114439067,1774
114452252,1663
114440616,9052
114428882,23376
114442859,23649
114434749,23144
114451016,823
114447392,4190
114439660,4190
114439654,4190
114443109,10463
114448064,10903
114447219,1355
114428023,440193
114451353,10138
114448175,10138
114450051,10771
114433518,1800
114442126,9782
114442133,9782
114440803,29881
114439697,64132
114428710,81551
114443777,23386
114441423,3670
114438153,55349
114428708,53832
114436752,55830
114448226,27032
114452016,3479
114438640,92745
114450266,10928
114440925,22902
114430233,1272
114451734,1272
114426424,8540
114437446,63932
114449379,477
114447476,55622
114445028,23187
114445870,23187
114426774,8685
114426780,8685
114436138,1591
114452544,56981
114442866,972
114452358,3082
114427866,3082
114451591,54764
114447424,54764
114446731,23154
114441781,25960
114438695,55734
114428093,4331
114433448,23034
114447436,864
114444696,4361
114446554,58473
114434997,1992
114446957,64816
114434624,64816
114437942,64816
114438070,64816
114434633,64816
114437941,64816
114433149,11136
114427092,9369
114437225,114879
114427543,9716
114426047,1373
114450219,732
114442427,2273
114446606,2273
114435582,51507
114445763,2554
114445343,57210
114449076,57210
114440901,9921
114427012,55778
114451765,64429
114444587,57476
114426225,4719
114432251,4719
114449421,9821
114449000,23071
114438714,211
114436524,211
114445779,330
114425950,11215
114427572,6617
114453382,51071
114446877,11171
114439050,50619
114448243,51177
114448894,51177
114435144,2730
114445337,30846
114445374,30846
114434206,55635
114428804,25901
114448934,58528
114428888,3298
114436311,51230
114433160,10062
114432113,1890
114426761,29781
114428794,11231
114448205,23633
114449911,7431
114447785,355
114433173,8635
114437870,960
114438784,3755
114447779,56895
114444862,4285
114427171,5583
114447803,3459
114444319,3459
114446871,3459
114442413,11285
114446883,7444
114432185,55591
114448990,65980
114433757,6642
114452227,6642
114428665,9519
114445426,56938
114437278,56938
114427861,55334
114441865,286
114427296,51106
114445638,9135
114431262,3149
114452491,23279
114443600,4593
114440341,2896
114447249,2896
114451804,2896
114442118,51306
114445886,57514
114433039,55166
114439181,6301
114450177,8498
114427450,5926
114427555,7260
114432642,10908
114453737,8100
114439676,56052
114442013,55596
114453195,10061
114453501,54480
114428823,2530
114440622,55236
114444791,9846
114439820,535
114437295,535
114452442,8554
114433135,8554
114432411,9497
114448945,9497
114433242,321
114431750,79645
114453861,28990
114448454,25897
114433719,11345
114451843,11345
114435005,4653
114450012,4653
114432039,26751
114432040,26751
114443359,84908
114447211,7414
114451913,7414
114448667,55789
114451805,23604
114432929,23604
114453068,8439
114442783,26228
114440488,7077
114452017,7077
114434381,5981
114434840,55773
114447105,8452
114444719,8452
114434621,8452
114449253,8452
114449256,8452
114438652,9172
114433411,9172
114426333,5009
114428698,10858
114449968,26009
114441233,6570
114444482,9099
114446318,846
114442318,51121
114442270,2324
114431803,54888
114436355,54455
114445867,4238
114441790,84245
114436092,4234
114438331,3224
114442766,175
114443286,55300
114446654,27430
114432376,7092
114437517,23644
114432639,7204
114443503,1462
114441157,1462
114439350,23274
114443446,23517
114452070,79567
114433363,79567
114443691,729
114443695,729
114443291,26064
114444725,11284
114438065,54831
114433873,23035
114442658,54908
114453012,27067
114438778,54896
114434141,1497
114450794,79142
114452968,1008
114453467,1008
114453867,3631
114444713,3631
114443816,5874
114433170,5685
114451880,5685
114426241,23026
114434445,55341
114436835,10039
114443537,3371
114441866,3371
114435920,140876
114433138,55775
114445070,56918
114445375,56918
114427528,55812
114427380,55812
114445401,9440
114440322,54884
114450787,822
114445388,1175
114433633,7399
114441834,10863
114441104,10863
114445539,8538
114430258,54165
114430256,54165
114429358,54165
114449736,54165
114446749,23338
114426133,7546
114443019,3937
114446678,3937
114431799,54802
114436264,2981
114439188,2981
114442276,1495
114453880,2042
114443495,3309
114434137,1829
114434139,1829
114434140,1829
114449257,1829
114432379,54960
114426468,2824
114438096,51438
114453205,80243
114450042,22884
114453526,22884
114444025,64848
114450058,51606
114442448,5431
114433328,56204
114434070,7175
114435092,1356
114437762,23247
114448970,84062
114426299,7504
114437662,57102
114434073,55841
114427341,395
114426396,395
114442494,27146
114449358,4134
114453643,4134
114428890,57120
114445793,57646
114448749,9734
114442309,26262
114435076,57545
114447859,50484
114432687,168850
114431648,55885
114429221,55173
114435703,2978
114444599,51773
114446021,51773
114438987,55187
114451349,10659
114445365,10659
114436527,23196
114431672,4254
114452430,4254
114441250,1161
114443997,11174
114436001,9563
114436758,9341
114436731,8863
114438910,10911
114439848,55040
114447039,4052
114433249,5954
114439066,5982
114439065,5982
114427211,57492
114431601,81037
114443713,23327
114444245,3074
114427407,51528
114433061,27122
114447873,7984
114450612,9603
114452922,63933
114438190,51474
114438038,25875
114435303,9498
114441941,10319
114435163,5733
114442166,5601
114451354,9564
114426089,84067
114437743,9709
114450475,9454
114434426,9454
114429174,5888
114450461,10721
114444431,5291
114433370,1535
114442852,84321
114429248,23593
114443999,10198
114445680,54477
114451557,54477
114438594,80143
114446842,23223
114431939,6307
114433746,55761
114452114,60529
114433461,60529
114445903,23105
114428724,1112
114428968,728464
114440879,8574
114451517,8574
114435376,51154
114434526,55850
114434286,23101
114432712,83714
114434509,3909
114427355,55745
114434042,29945
114433807,3784
114450962,27095
114429884,9967
114448287,9967
114444155,29085
114442008,954
114443632,954
114433957,4065
114447270,23596
114426119,5798
114431983,5798
114447298,55733
114438023,23095
114431677,25771
114428062,57475
114438582,10079
114438864,23626
114438432,140689
114444780,23201
114444812,84957
114427022,2581
114426041,51602
114436388,26099
114438131,26099
114453169,3757
114452843,8454
114452841,8454
114445866,10827
114442460,26999
114428734,23118
114428292,116254
114447402,5610
114439642,57602
114450116,58508
114449719,55283
114434237,55283
114447334,114800
114429136,23369
114437145,84545
114438011,54969
114440792,51663
114440943,10886
114443861,10886
114426750,112885
114443284,54542
114432372,8908
114432516,8908
114426701,131566
114435143,6646
114428365,5318
114427768,4438
114432024,2155
114432025,2155
114432019,2155
114431925,2665
114448980,639
114449098,9474
114452162,57458
114431853,57458
114431555,57095
114452051,57504
114434375,8975
114435229,23200
114448781,5218
114435408,29927
114435525,29927
114448475,4659
114433234,5923
114451981,5923
114440886,816
114452514,55718
114435541,493
114441418,55781
114450246,54432
114449557,55706
114426359,1608
114439268,64718
114437674,6916
114437673,64761
114447127,5832
114451763,5832
114441766,5188
114440785,4084
114451931,5128
114447910,6515
114436502,6515
114427551,6515
114452403,5662
114446890,5662
114432091,9150
114449093,55359
114447915,55359
114447146,55749
114438137,11054
114435038,84699
114450017,84699
114448753,55650
114451256,10076
114448160,10076
114447591,9410
114441276,23504
114443272,1301
114433018,79832
114441926,51660
114436781,30
114444532,586
114435620,51564
114438412,51564
114441571,11178
114440840,93166
114442714,7478
114447092,10787
114452589,60488
114441245,2983
114443590,6433
114453193,10188
114452188,23041
114447040,1001
114443920,416
114436764,416
114449512,416
114445952,84649
114438686,1431
114443919,64951
114436232,63916
114447205,23063
114452534,23063
114444460,81671
114445421,10513
114439691,5424
114446030,124925
114435526,1975
114444841,29998
114449166,56848
114448435,6141
114452965,770
114450016,770
114448886,79763
114448823,11338
114448466,29924
114448743,29924
114443445,2928
114450608,8776
114434517,2817
114449707,2817
114427375,57143
114440345,3029
114442454,6047
114442165,22998
114452170,55726
114431909,51768
114439826,1747
114452037,1747
114438049,8839
114440932,58524
114451436,4804
114445393,50937
114448270,6873
114437146,28996
114431176,23534
114434658,8625
114434456,54929
114440557,9170
114442040,9170
114450734,5476
114444047,6558
