9627_GENEID,9606_GENEID
112925749,7105
112925698,64102
112931882,8813
112923480,57147
112923478,55732
112931768,2268
112919487,2519
112914076,2729
112913971,4800
112930153,90529
112930152,57185
112911205,81887
112914045,22875
112911218,6405
112929896,1080
112923878,54467
112923882,1595
112923880,889
112917413,5893
112924315,572
112920053,51056
112908969,4267
112916289,26
112910612,51384
112925842,23072
112929302,8379
112917796,3927
112917829,29916
112916253,55365
112917300,4074
112910725,90293
112916748,56603
112923926,3382
112922867,57679
112922875,843
112922876,8837
112931061,7035
112935305,55471
112911232,10181
112908936,9108
112908918,6542
112928898,381
112933068,23098
112933090,26073
112933729,23129
112931743,204
112919984,952
112917397,2288
112930162,23028
112911241,10180
112911434,84254
112917227,5965
112923893,55610
112928538,126393
112928470,115703
112908301,4706
112923906,5166
112925128,85413
112911004,51364
112915866,340273
112923908,10165
112929870,7982
112920690,996
112910676,6521
112923894,799
112932370,3052
112924817,1856
112908999,64063
112913074,5976
112915698,8935
112910590,292
112915853,3207
112924777,56919
112910666,4222
112923931,221981
112917995,3980
112921073,79657
112923386,6296
112923384,81691
112929649,57019
112935485,56928
112930811,80256
112917824,51226
112908555,5577
112923265,1387
112918145,9256
112918144,4353
112923903,5444
112916696,6936
112916725,84058
112935065,54677
112925373,55904
112935708,57414
112926386,25998
112934310,23077
112934287,26224
112929237,3683
112917852,5164
112917850,3675
112912279,7543
112919102,7543
112934458,3920
112910659,3674
112923854,51666
112923366,51573
112913080,55049
112913079,9244
112918002,26022
112924991,51087
112910787,3883
112910782,3883
112910786,3883
112910785,3883
112910639,9020
112927030,6833
112908294,10368
112911051,54972
112917984,163
112923916,6863
112909061,10127
112929644,6376
112917864,64847
112917865,8913
112909086,51330
112923911,1750
112927232,4293
112925806,5898
112910025,55971
112907052,80853
112923940,2115
112906990,55750
112926101,55001
112925390,57157
112935711,10344
112927029,10083
112935405,79017
112913400,10926
112935616,6915
112929883,3475
112924910,1352
112935717,9569
112928394,54623
112925802,27072
112924908,9912
112924909,60528
112923937,85477
112908963,414
112932354,8228
112924895,8735
112917421,79602
112917054,51265
112908998,10942
112931538,57787
112919986,8842
112913099,115098
112931556,90273
112933187,5048
112933146,4843
112924905,1770
112933053,9703
112933139,9058
112924894,8522
112931197,79090
112935578,4145
112920601,974
112920710,6329
112907970,54879
112911489,8277
112930455,5080
112909107,113000
112909051,64285
112909117,55692
112910957,9254
112909142,8938
112909062,9091
112908974,57585
112909016,57585
112923483,6401
112924688,55735
112923473,2328
112920528,29116
112925664,27035
112930133,1870
112925212,5689
112907264,6853
112920531,3720
112919135,6792
112907140,57172
112926165,728642
112926167,65220
112914060,7021
112914231,83741
112921658,9940
112909966,9265
112935062,53616
112925367,6856
112920697,1534
112917877,9043
112911950,1951
112910607,10157
112917363,55200
112921615,51188
112935550,84954
112917247,4257
112929055,1407
112931447,8993
112908170,4784
112915992,6482
112909121,64386
112909045,5310
112935818,23542
112917773,9862
112926810,23221
112935314,54497
112929507,6224
112925079,6224
112916767,7812
112916326,9690
112925183,5980
112934452,10178
112929805,5081
112919440,389434
112931759,199870
112907165,80342
112918304,29954
112919481,51534
112935760,51085
112935792,9031
112920536,10048
112913936,51513
112927340,83932
112921875,51603
112917374,8798
112918009,7756
112912006,7384
112908559,83930
112917364,928
112921608,57467
112917357,9918
112917354,25900
112931183,2696
112910515,51533
112910507,56920
112910480,11188
112910465,23166
112931461,80199
112917405,6540
112927657,3423
112907029,5646
112909105,7752
112917336,920
112925763,695
112920476,3077
112908216,22955
112925186,2534
112919483,3097
112923470,2326
112930145,6924
112930147,11313
112929752,1185
112920641,9902
112917880,654364
112927349,6534
112917386,10867
112907329,55727
112935637,9546
112917918,54903
112933257,51099
112932385,3730
112913144,26993
112917882,54799
112917883,51096
112929328,54476
112924931,54902
112935642,5725
112928426,8193
112911091,9066
112912591,23395
112927036,5286
112931434,5329
112909761,54443
112913142,58525
112927854,2844
112927854,23637
112914904,1634
112931180,54814
112931256,5536
112934384,23177
112935311,8491
112928560,27033
112928547,7305
112923393,57146
112909782,2556
112910801,672
112931206,2067
112928473,933
112911138,7869
112919116,51360
112907249,4007
112913158,4057
112926771,2137
112930725,9971
112914072,60481
112913415,240
112911964,8284
112921266,57658
112907320,55148
112921444,11183
112933021,30845
112928382,5704
112922741,23324
112926666,57709
112910658,51629
112929223,9961
112916204,51667
112926392,5238
112926394,112611
112922884,1195
112929049,55703
112918293,23357
112934694,9604
112911463,1774
112917400,1663
112917268,50865
112917269,9052
112909779,10046
112911093,923
112920173,10460
112923164,23376
112924270,23649
112911194,23144
112924271,823
112932566,55
112915291,4190
112909894,10463
112907751,10903
112914733,1355
112921205,10138
112933838,10771
112907257,7454
112924636,1800
112917438,637
112921971,9782
112911694,29881
112917856,64132
112926791,81551
112911712,23386
112933780,3670
112908630,55349
112919470,53832
112924417,1179
112924418,22802
112910406,55830
112932536,27032
112930717,3479
112907251,92745
112925284,10928
112923685,22902
112921055,1272
112922557,6556
112932817,25937
112916373,8540
112910572,63932
112932984,55622
112909440,147948
112920291,23584
112920342,23187
112934325,8685
112924112,56981
112924111,57586
112929216,6591
112927272,972
112925397,3082
112928815,54764
112914692,23154
112916122,25960
112931865,55734
112921362,4331
112921413,23034
112930199,864
112915765,4361
112928668,58473
112907402,1992
112935745,64816
112909983,64816
