GENEID_8790,GENEID_9606
112989705,7105
112989656,64102
112982875,8813
112997424,57147
112997422,55732
112995062,2519
112984876,2729
112990290,4800
112982033,90529
112982064,57185
112980811,81887
112979533,22875
112989436,6405
112981586,1080
112982305,54467
112982314,1595
112982346,889
112993340,5893
112996492,51056
112984477,4267
112996525,9957
112994715,26
112991197,51384
112996095,23072
112992887,8379
112991904,3927
112987206,29916
112994448,4074
112989666,90293
112989015,56603
112982818,3382
112988773,57679
112987710,843
112987969,8837
112979922,7035
112984607,55471
112989428,10181
112985729,9108
112985742,6542
112991010,381
112986387,23098
112986371,26073
112982923,23129
112982133,204
112996520,952
112990712,2288
112984542,23028
112986987,10180
112987359,84254
112978881,5965
112982343,55610
112985386,4706
112982832,5166
112995170,85413
112986203,51364
112982815,10165
112981592,7982
112982777,996
112996249,6521
112982408,799
112979816,3052
112992322,5976
112997214,292
112984118,55013
112985264,3207
112987349,5439
112987383,56919
112987345,56919
112991213,4222
112987312,3980
112983064,79657
112990394,6296
112990392,6296
112992929,81691
112985452,57019
112986227,56928
112988019,80256
112987216,51226
112981772,5577
112993423,10943
112986891,1387
112982366,5444
112978682,6936
112993994,84058
112982317,54677
112982321,5244
112981749,55904
112980432,30812
112995848,25998
112995711,23077
112995732,26224
112987199,5164
112987198,3675
112985051,7543
112997192,3920
112982414,51666
112990404,51573
112982769,26022
112987825,9020
112985704,6833
112985387,10368
112988656,54972
112987360,163
112982827,6863
112985407,6376
112982605,64847
112982496,8913
112982837,1750
112980643,4293
112996101,5898
112992863,55971
112995031,80853
112986016,2115
112995027,55750
112980291,57157
112988703,9855
112985690,10083
112982411,79017
112982401,10926
112986237,6915
112993785,3475
112987060,56891
112980753,56891
112995544,1352
112987353,9569
112996116,27072
112995540,9912
112995566,60528
112986017,85477
112984472,414
112984473,414
112989572,8228
112993363,79602
112996463,8842
112992754,115098
112986959,5048
112987008,4843
112986360,9703
112986394,9058
112991029,8522
112986260,4145
112982784,974
112982809,6329
112990338,54879
112996521,5080
112980429,113000
112987721,64285
112987720,55692
112986201,9254
112991432,115939
112983363,9091
112983373,57585
112990254,7005
112997403,6401
112989045,55735
112997420,2328
112991117,29116
112989765,27035
112981224,1870
112993507,5689
112990925,3720
112995648,6792
112990179,57172
112981113,728642
112981155,65220
112979535,7021
112979545,83741
112981150,9940
112992882,9265
112982328,53616
112981774,6856
112982796,1534
112982615,9043
112980978,1951
112990916,10157
112987641,51188
112994899,84954
112993383,4257
112993930,1407
112991290,6482
112985363,5310
112993876,9862
112996666,23221
112984599,54497
112986436,7095
112990318,7812
112984843,9690
112995143,5980
112997203,10178
112990621,5081
112989876,389434
112981196,199870
112990178,80342
112995429,29954
112995137,51534
112989631,51085
112989637,9031
112990823,10048
112990198,51513
112993548,83932
112997429,51603
112982629,7756
112980979,7384
112984330,83930
112984499,928
112980695,57467
112985908,9918
112985924,25900
112986938,56920
112986945,11188
112986935,23166
112993403,6540
112986845,3423
112990872,5646
112991055,920
112991054,10233
112989771,695
112984547,22955
112995135,2534
112995046,3097
112997363,2326
112982072,6924
112982092,11313
112980539,1185
112982772,9902
112986907,654364
112996876,6534
112991924,10867
112990118,55727
112986265,9546
112989621,54903
112982351,51099
112993417,3730
112993049,26993
112982617,54799
112982538,51096
112980380,54476
112983935,54902
112979863,8193
112979662,23395
112985666,5286
112984335,54443
112983614,23637
112983614,2844
112985486,1634
112982658,5536
112989358,23177
112989336,8491
112992933,57146
112990481,2556
112991230,672
112989440,7869
112995636,51360
112989470,4057
112984257,2137
112988786,9971
112984881,60481
112990662,240
112990279,55148
112994027,11183
112980043,30845
112996487,23324
112986482,57709
112986445,5010
112981305,51667
112995832,5238
112995834,112611
112986533,1195
112993934,55703
112995411,23357
112994074,9604
112996654,1774
112993356,1663
112983436,9052
112986846,10046
112990773,10460
112996563,23376
112995259,23649
112991274,23144
112995258,823
112979655,55
112979651,55
112989328,4190
112979416,10463
112989787,1355
112990206,440193
112993773,10138
112984898,10771
112992298,1800
112981808,9782
112982479,64132
112984283,81551
112996387,23386
112983995,3670
112984735,55349
112996060,53832
112993170,1179
112986189,55830
112982829,27032
112993900,3479
112979855,10928
112985131,22902
112993779,1272
112997315,6556
112989117,25937
112978786,8540
112997236,63932
112997239,477
112997133,55622
112982887,1591
112979242,56981
112979253,57586
112996918,972
112980299,3082
112992695,54764
112985748,23154
112996683,25960
112991377,4331
112983127,23034
112988563,4361
112989992,58473
112992038,1992
112992936,64816
112988798,11136
112984600,6683
112991975,9369
112978950,114879
112979603,9716
112996164,1373
112986615,732
112989655,2273
112984213,51507
112993657,2554
112991275,57210
112994631,9921
112989919,55778
112993663,64429
112982671,57476
112987952,6050
112991524,4719
112981816,9821
112988253,23071
112986956,211
112988747,330
112982653,11215
112993379,51071
112993385,11171
112990132,50619
112993437,51177
112979803,2730
112997312,23304
112982249,55635
112996220,25901
112979325,58528
112986030,3298
112983154,51230
112979212,10062
112996083,29781
112979085,10953
112995145,11231
112982097,23633
112979760,355
112988988,8635
112983097,960
112982889,3755
112988991,56895
112993055,57823
112988343,4285
112991734,5583
112990853,3645
112995205,3459
112996872,11285
112982703,7444
112997250,55591
112992146,65980
112992886,6642
112995419,9519
112991514,56938
112994980,9774
112980670,55334
112990470,286
112996629,51106
112987335,9135
112997229,3149
112993464,23279
112990245,578
112994378,4593
112994474,22807
112979626,57514
112979555,55166
112996861,6301
112986276,8498
112983119,5926
112987122,7260
112993051,10908
112988405,8100
112981065,56052
112991766,55596
112992640,10061
112992643,54480
112982261,57554
112979210,2530
112988235,55236
112980919,9846
112993848,535
112989519,8554
112990730,9497
112991089,321
112980388,5606
112982400,79645
112982830,28990
112994950,25897
112985561,11345
112997348,4653
112993193,26751
112980207,7414
112995783,55789
112991142,23604
112984491,8439
112984619,159
112991611,7077
112979480,5981
112990531,55773
112988848,8452
112984195,9172
112985478,5009
112989932,10858
112981246,26009
112996713,6570
112985913,846
112987300,54888
112994854,54455
112994314,4238
112992723,3224
112986116,175
112995480,55300
112996460,259282
112993639,27430
112997073,7092
112991046,23644
112996414,7204
112983666,1462
112981046,23274
112994996,999
112995755,23517
112996403,1767
112993585,79567
112983586,729
112982178,26064
112994376,11063
112985565,23035
112982224,54908
112992259,27067
112990641,54896
112983940,1497
112987163,65078
112980183,79142
112986646,1008
112985004,3631
112994462,5874
112989208,5685
112984527,23026
112981699,55341
112986952,10039
112991389,3371
112982899,140876
112990379,55775
112985870,84883
112990452,55812
112988593,9440
112988592,9440
112994858,54884
112996435,822
112984465,7399
112991271,7038
112996745,10863
112981544,8538
112980175,54165
112994103,23338
112982218,3937
112988473,2981
112996438,9820
112981792,1495
112995651,5256
112981866,54875
112996787,2042
112983622,3309
112991916,1829
112989198,54960
112993335,8481
112993361,2824
112993771,51438
112992266,80243
112992247,80243
112984984,22884
112995239,64848
112995621,56474
112981805,51606
112989293,5431
112985822,56204
112979476,116984
112983706,7175
112989112,1356
112987709,23247
112990938,84062
112985472,7504
112991024,57101
112986825,57102
112993395,55841
112993465,395
112996514,27146
112997495,57120
112997488,6098
112987560,57646
112986010,9734
112996474,57545
112994955,50484
112990954,168850
112981045,92017
112987780,55885
112997314,55173
112990277,2978
112981933,51773
112980588,55187
112994808,10659
112984737,23196
112988313,23518
112988805,4254
112995761,1161
112980546,9563
112989039,8863
112989038,10911
112989037,3604
112982604,55040
112997156,4052
112996511,5954
112987384,2006
112987369,5982
112996600,57492
112979587,81037
112985186,23327
112987109,3074
112983044,340533
112992065,51528
112985640,27122
112984504,7984
112990851,63933
112991472,25875
112991466,9498
112984155,10319
112982269,5733
112980886,79931
112984234,5601
112987467,9564
112997247,84067
112985449,9709
112992315,9454
112985105,10721
112988892,5291
112989086,1535
112996972,84321
112991871,10198
112990491,54477
112990335,80143
112984798,23223
112995285,57600
112997078,6307
112979225,55761
112979251,60529
112994115,23105
112990393,1112
112995150,728464
112990643,51154
112980137,23101
112990710,83714
112996993,3909
112983146,55745
112995467,29945
112978961,3784
112985764,27095
112985231,9967
112986797,29085
112986780,954
112980068,4065
112988964,51742
112984639,23596
112996897,5798
112997333,55733
112980571,23095
112980483,25771
112991443,23224
112980726,57475
112982892,10079
112984215,23626
112984207,140689
112990007,25884
112989989,23201
112990437,2581
112989239,51602
112994719,3757
112997514,8454
112994313,10827
112994309,26999
112983277,23118
112989880,116254
112984624,5610
112991612,57602
112981377,58508
112993094,55283
112982707,114800
112993240,23369
112984766,84545
112986184,3700
112997066,54969
112982169,51663
112994557,10886
112991521,112885
112979923,7185
112983623,54542
112984478,8908
112990534,131566
112983551,6317
112992055,6317
112988226,6317
112983702,6646
112995051,5318
112993077,4438
112981396,2155
112992179,2665
112995169,639
112995178,9474
112997275,57458
112981994,57095
112997336,57504
112980167,8975
112980152,23200
112983764,3918
112982373,5218
112979171,29927
112983349,4659
112987930,5923
112992847,55718
112990208,493
112990164,9877
112980276,55781
112986171,54432
112986160,55706
112988706,1608
112991418,64718
112995066,6916
112992661,5832
112988953,6894
112985950,5188
112997255,5128
112984916,548645
112992796,6515
112980250,5662
112992514,9150
112986810,8531
112986804,55359
112993341,65125
112979000,11054
112994723,84699
112982104,55650
112981201,10076
112981191,9410
112980454,23504
112989844,1301
112990110,79832
112981156,30
112978883,586
112991003,51564
112996722,11178
112992354,93166
112984246,7478
112989231,10787
112984512,60488
112995298,2983
112980467,6433
112978721,23041
112995757,65056
112981932,84649
112995115,1431
112992153,63916
112993291,23063
112983982,81671
112987493,10513
112985593,2928
112986836,8776
112988845,2817
112995423,57143
112980402,3029
112990755,6047
112988234,841
112979466,22998
112991541,55726
112991544,51768
112987204,1747
112978927,10077
112990517,10402
112978867,9914
112987211,4804
112995450,50937
112989147,6873
112995050,28996
112994182,23534
112993210,8625
112992313,54929
112992104,9170
112994566,5476
112992314,10147
112992374,6558
112992369,28966
112979073,2139
112988071,1265
112992365,9627
112990239,11218
112995997,53339
112984503,55711
112982886,8537
112979268,5449
112988085,22904
112981414,5378
112986266,10362
112989244,10203
112990186,6882
112990307,23294
112991563,8943
112990205,7629
112985368,9351
112985367,4913
112990187,54887
112995453,2773
112994823,3843
112992677,4942
112985100,10885
112993144,5586
112988109,57418
112979562,9697
112995557,9423
112991033,9340
112994807,55388
112994255,54763
112984061,91526
112985579,3735
112985558,23536
112994240,10954
112990251,55633
112993478,23013
112994221,4638
112989247,55854
112995561,6416
112989459,55248
112995849,9892
112993667,9748
112995867,51167
112993666,1308
112992805,119391
112994811,5588
112988107,7089
112986622,51665
112994787,83641
112995830,4199
112979417,23216
112996117,8621
112993857,10797
112984969,84679
112993830,55810
112988468,4904
112989462,5525
112996352,1496
112986224,1994
112981267,7075
112991655,57609
112991662,6602
112981254,9682
112985766,4802
112987305,6550
112988901,25791
112994292,259266
112993055,8832
112981259,64834
112979256,6688
112996594,744
112983465,51208
112990498,27107
112990159,4287
112990586,9950
112986315,2263
112982262,55631
112992361,51015
112989923,2009
112986027,60487
112989255,91283
112989936,26153
112987697,55102
112992276,10565
112995403,348158
112991266,57623
112990129,9650
112981448,10734
112985184,2235
112992558,4649
112992285,8653
112984031,5214
112984972,3422
112984048,1316
112995756,8611
112992258,4756
112992226,23471
112987749,5255
112985092,7132
112991892,782
112993097,7813
112992658,9399
112992248,5315
112995769,54505
112981068,79091
112992458,7158
112993771,7216
112988083,51018
112989426,387
112991241,1659
112981121,5590
112985051,7544
112987809,55699
112983344,6857
112983299,89795
112983388,79641
112997529,492
112996999,6093
112990425,865
112985044,5165
112986185,8692
112986618,9759
112986186,11186
112990762,2261
112991239,3430
112986762,63897
112993841,80347
112996263,4205
112992573,2182
112992662,3632
112983947,55771
112981383,23250
112990798,25885
112985071,9741
112995923,57217
