GENEID_10090,GENEID_9606
56496,7105
64103,64102
13480,8813
240880,57147
381306,55732
14191,2268
66848,2519
14629,2729
18044,4800
78806,90529
74552,57185
76130,81887
224794,22875
20350,6405
12638,1080
70797,54467
13121,1595
79264,889
19365,5893
12015,572
66988,51056
15476,9957
69761,26
76507,26
243376,26
243377,26
93735,51384
94253,23072
17120,8379
16796,3927
74479,29916
66058,55365
17113,4074
67455,90293
232174,56603
15893,3382
72185,79007
74018,57679
12633,8837
21788,7035
73694,55471
83486,10181
54384,9108
11988,6542
11844,381
237868,23098
67811,26073
67784,23129
11637,204
12494,952
14228,2288
99982,23028
19654,10180
55984,84254
19691,5965
73288,55610
243912,126393
233071,115703
70316,4706
27273,5166
70840,85413
114602,51364
77706,340273
11878,170302
50799,10165
64213,7982
217232,996
20533,6521
12311,799
15159,3052
13543,1856
70835,64063
19704,5976
54353,8935
11740,292
66815,55013
15396,3207
20022,5439
216877,56919
17285,4222
330267,221981
16882,3980
71919,79657
20216,6296
434234,81691
109006,57019
73218,56928
230088,80256
56358,51226
19088,5577
17692,10943
12914,1387
207777,9256
17523,4353
18979,5444
330361,6936
75659,84058
74114,54677
18670,5244
69188,55904
215160,57414
20681,30812
108837,25998
238693,7748
380855,7748
408067,7748
408065,7748
218311,7748
238692,7748
72807,7748
105689,23077
50789,26224
16408,3683
18604,5164
16400,3675
16784,3920
16399,3674
65255,51666
56209,51573
66462,55049
12931,9244
71240,114881
103743,26022
53422,51087
71888,3883
16671,3883
16660,3883
53859,9020
20927,6833
54376,10368
98170,54972
71770,163
21333,6863
74120,10127
20312,6376
217116,64847
12291,8913
27279,51330
13396,1750
338372,4293
56044,5898
66898,55971
338523,80853
14009,2115
69923,55750
67689,221
230576,55001
68770,57157
227377,9855
72088,10083
110175,79017
27214,10926
21390,6915
15982,3475
16859,56891
70383,1352
57080,9569
54624,54623
218035,27072
216831,9912
68626,60528
20259,85477
544791,8735
68465,79602
213084,51265
76654,151531
57256,10942
232944,57787
19126,8842
234388,115098
26368,90273
101434,90273
18472,5048
18126,4843
237806,1770
72503,9703
20500,9058
14457,8522
67091,79090
17179,4145
15985,974
110880,6329
229681,54879
83553,8277
18508,5080
106707,113000
13650,64285
66978,55692
56808,9254
545192,8938
68327,115939
14755,9091
57354,57585
21678,7005
20339,6401
230935,55735
14262,2328
218203,29116
237038,27035
242705,1870
19170,5689
20964,6853
16468,3720
382253,6792
215303,57172
12537,728642
192185,65220
21419,7021
226896,83741
320256,9940
19159,9265
11496,53616
19027,6856
13056,1534
70834,9043
107934,1951
30956,10157
213522,55200
26901,51188
68047,84954
56615,4257
12952,1407
21946,8993
18032,4784
20442,6482
240047,64386
18763,5310
60597,23542
23989,9862
246710,23221
320473,54497
69276,7095
67427,6224
229663,7812
100763,9690
19714,5980
23963,10178
18509,5081
17175,10747
70337,389434
230789,199870
215243,80342
217734,29954
66201,51534
58805,51085
22385,9031
56705,10048
244666,83932
71449,51603
101320,8798
22680,7756
22273,7384
76205,83930
12527,928
74770,57467
68298,9918
320678,25900
381853,2696
71838,51533
218877,56920
64652,11188
192187,23166
70300,80199
14412,6540
15931,3423
436522,5646
103964,5646
22073,5646
22074,5646
114228,5646
436523,5646
100040233,5646
22072,5646
235907,7752
12504,920
16977,10233
12229,695
15216,3077
29871,22955
14360,2534
15273,3097
14261,2326
27224,6924
26394,11313
26372,1185
17534,9902
240332,6534
109246,10867
238386,55727
57267,9546
380718,54903
67469,51099
54194,26993
103537,54799
217109,51096
108086,54476
72795,54902
19205,5725
29861,8193
54525,9066
102436,23395
18704,5286
18793,5329
68743,54443
22404,58525
227800,23637
227800,2844
13179,1634
67369,54814
19060,5536
216543,23177
225028,8491
58206,27033
22177,7305
233806,57146
14396,2556
12189,672
13870,2067
12483,933
20347,7869
270669,51360
54630,4007
17002,4057
54616,2137
20186,9971
68801,60481
11689,240
20592,8284
67488,57658
66622,55148
399510,11183
57440,30845
23996,5704
17160,23324
241919,57709
18417,5010
68066,51629
78388,9961
53312,51667
109785,5238
69519,112611
12747,1195
70428,55703
68737,23357
56736,9604
69537,1774
320209,1663
15199,50865
232431,9052
333639,10046
12511,923
21335,10460
67490,23376
18969,23649
223642,23144
12333,823
56318,55
17449,4190
109108,10463
194126,10903
226139,1355
68339,440193
67057,10138
66505,10771
22376,7454
13479,1800
12122,637
17184,9782
237636,29881
217119,64132
56471,81551
209586,23386
16392,3670
218865,55349
237313,53832
23844,1179
99709,22802
99663,22802
76485,55830
235574,27032
16000,3479
209837,92745
19765,10928
52822,22902
12805,1272
18173,6556
97064,25937
228061,8540
77644,63932
98660,477
74196,55622
57276,23584
102693,23187
17167,8685
13081,1591
100042784,56981
80976,57586
20583,6591
16149,972
15234,3082
360216,54764
26562,23154
78560,25960
22722,55734
17420,4331
74480,23034
12399,864
17535,4361
27276,58473
66222,1992
380839,1992
282663,1992
13113,64816
30962,11136
50850,6683
18191,9369
79196,114879
11834,9716
227231,1373
110382,732
14199,2273
66404,51507
14394,2554
232827,55655
106068,57210
50849,9921
72805,55778
66980,64429
235283,57476
107702,6050
227197,4719
12421,9821
76299,23071
11655,211
11796,330
219181,11215
75627,6617
232449,51071
20901,11171
12780,1244
23853,50619
67220,51177
14630,2730
224826,23304
259300,30846
76131,55635
215814,25901
52187,58528
15500,3298
228829,51230
27400,8630
22259,10062
72962,1890
52683,29781
67145,10953
140740,11231
16650,23633
22352,7431
14102,355
68195,8635
100037283,8635
12505,960
241794,3755
68262,56895
75345,57823
102639802,11119
70478,4285
18755,5583
23920,3645
15979,3459
218271,11285
27371,9047
69922,7444
21938,7133
215008,55591
18987,5452
105246,65980
56440,6642
237336,9519
272322,56938
72567,9774
328133,55334
11733,286
15891,3381
224481,51106
54189,9135
15354,3149
59015,23279
12018,578
18198,4593
22779,22807
14824,2896
225358,51306
12549,57514
83815,55166
20226,6301
71810,8498
238247,5926
380752,7260
50767,10908
21821,8100
208211,56052
70650,55596
27407,10061
100910,54480
242274,57554
53618,2530
231380,55236
14389,9846
11975,535
56469,8554
218756,9497
11784,321
26397,5606
66793,79645
19240,9168
66595,28990
30945,25897
56535,8504
93739,11345
