64144_GENEID,9606_GENEID
113161100,7105
113166824,8813
113152333,57147
113152332,55732
113153512,2268
113148004,2519
113159508,2729
113167887,4800
113148223,57185
113167596,81887
113164560,22875
113154380,6405
113165261,1080
113169724,54467
113155518,1595
113153722,889
113161263,51056
113164684,26
113161467,8379
113156487,3927
113152085,3927
113156281,29916
113169307,4074
113170071,90293
113157549,56603
113174535,79007
113163694,57679
113173735,843
113172640,8837
113154517,10181
113161319,9108
113160457,9108
113166259,381
113163453,381
113169955,23098
113174889,26073
113167113,23129
113153928,204
113164496,952
113164495,952
113166325,2288
113147912,23028
113153752,10180
113170427,84254
113164751,5965
113153740,55610
113169952,126393
113159281,4706
113153842,5166
113148958,85413
113154647,51364
113165905,7982
113159173,996
113157291,6521
113156033,6521
113154557,799
113157659,1856
113157529,1856
113172176,5976
113152737,5976
113170856,8935
113170753,292
113153851,3207
113148321,5439
113155276,5439
113155276,5439
113148321,5439
113170781,56919
113169674,3980
113164819,79657
113166195,57019
113172201,56928
113150690,80256
113161004,51226
113168288,1387
113161300,1387
113171066,5444
113169410,5444
113174923,6936
113169440,54677
113162385,30812
113155842,30812
113169518,25998
113172772,26224
113174704,26224
113158843,5164
113156007,5164
113156196,3675
113161114,3920
113153837,51666
113162227,51573
113156850,51573
113147715,9244
113158016,9244
113158119,114881
113162088,26022
113155902,9020
113157411,9020
113159533,10368
113169729,163
113154728,6863
113153859,1750
113147975,4293
113163837,5898
113156096,55971
113163895,80853
113169150,2115
113165267,55750
113171340,221
113170661,221
113169911,221
113150399,55001
113163742,57157
113152021,9855
113165242,10083
113170283,79017
113168911,10926
113152669,6915
113148057,56891
113159080,56891
113147816,56891
113156211,1352
113170106,9569
113174169,54623
113158267,60528
113163710,79602
113159412,10942
113150836,115098
113170129,5048
113167848,5048
113156278,8522
113152062,4145
113155479,54879
113161588,113000
113156268,64285
113156156,64285
113156066,55692
113156169,115939
113161527,9091
113173057,57585
113154223,7005
113166936,55735
113153662,29116
113174955,5689
113154336,3720
113151740,57172
113166810,57172
113167570,728642
113149547,83741
113156409,9265
113163118,9265
113164826,6856
113153716,1534
113156062,9043
113165813,10157
113169255,55200
113174544,51188
113152589,84954
113164004,4257
113165918,1407
113161379,4784
113162411,4784
113155373,6482
113156481,9862
113149939,23221
113171515,7095
113164882,6224
113163971,9690
113149443,5980
113167550,80342
113158334,29954
113149801,51534
113167440,51513
113152233,51603
113165289,8798
113162024,7756
113162283,7756
113155051,7384
113172088,83930
113172087,83930
113165876,928
113163963,928
113171364,57467
113169248,9918
113169264,25900
113167778,56920
113154351,11188
113169453,5646
113169647,5646
113169648,5646
113169947,5646
113169454,5646
113160266,695
113170059,22955
113149094,2534
113148651,2534
113149086,3097
113153489,6924
113153739,11313
113167795,1185
113159256,9902
113163887,10867
113166478,10867
113158687,55727
113152569,9546
113169138,54903
113169983,51099
113153232,51099
113151049,3730
113173768,3730
113162082,26993
113156036,54799
113154514,51096
113153168,54476
113162813,54902
113170139,23395
113166154,5286
113154889,54443
113154133,58525
113162585,58525
113148594,2844
113148594,23637
113164619,1634
113167708,54814
113167192,5536
113159738,23177
113158520,8491
113156531,672
113172731,2067
113167735,7869
113171765,4057
113149404,2137
113159562,60481
113158958,240
113162484,8284
113153304,57658
113167483,57658
113158211,55148
113147979,11183
113149134,30845
113170797,5704
113157882,23324
113147798,5010
113163852,5010
113158927,9961
113163533,51667
113163534,51667
113165985,55703
113152524,9604
113170840,9604
113167679,1774
113167140,1774
113160449,9052
113159777,10460
113149429,23376
113160001,23649
113152525,23144
113157286,823
113162363,4190
113161056,10463
113169587,10903
113158879,1355
113159700,440193
113164685,10138
113165240,10138
113153297,7454
113174418,1800
113150197,9782
113160164,64132
113173055,84220
113148869,81551
113150203,3670
113168006,55349
113149737,53832
113155476,55830
113168811,27032
113163854,3479
113172181,10928
113150740,22902
113166019,1272
113159553,55622
113168227,147948
113168220,147948
113169790,23187
113153909,1591
113165590,56981
113160738,972
113166271,3082
113159001,54764
113156028,54764
113155314,23154
113168008,55734
113148301,4331
113174129,23034
113149630,4361
113152909,1992
113158721,64816
113161485,64816
113165320,114879
113147949,9716
113172630,1373
113172374,732
113160879,2273
113170292,2273
113154421,51507
113170665,57210
113153689,57210
113147890,55778
113156250,64429
113148753,57476
113164675,4719
113172914,4719
113171688,9821
113169341,23071
113154937,211
113167617,211
113172687,11215
113147750,6617
113164223,51071
113164889,11171
113167361,50619
113169831,51177
113151945,2730
113149762,30846
113152870,55635
113164536,25901
113170585,58528
113154407,51230
113174211,10062
113163159,29781
113149306,11231
113153983,23633
113171551,7431
113159872,355
113174872,8635
113166902,3755
113158445,56895
113147926,5583
113149472,3459
113158761,3459
113170571,3459
113151179,11285
113158600,7444
113169282,5452
113170826,65980
113149288,9519
113165936,56938
113148716,55334
113158658,51106
113169967,9135
113166697,3149
113165524,23279
113173010,22807
113156328,2896
113153969,2896
113160281,51306
113167916,6301
113171845,8498
113147903,5926
113158301,7260
113161441,10908
113163337,56052
113150398,55596
113163653,10061
113164562,54480
113149353,2530
113162136,55236
113155897,535
113152107,535
113174356,8554
113154950,79645
113153459,28990
113169381,25897
113166075,11345
113172312,4653
113150755,4653
113163808,26751
113148079,84908
113159765,7414
113156093,7414
113168969,55789
113174487,23604
113165755,23604
113163364,8439
113156059,7077
113162917,7077
113152557,55773
113173676,8452
113172323,8452
113161970,9172
113174961,9172
113172790,5009
113149355,10858
113171734,26009
113150068,6570
113160500,51121
113160474,2324
113155121,54888
113154233,54455
113168855,4238
113162014,84245
113153295,4234
113160511,175
113162099,55300
113160423,27430
113162377,7092
113165625,23644
113158800,23274
113158147,23517
113148242,729
113148186,26064
113168109,11284
113160112,54908
113164214,27067
113167324,54896
113152585,1497
113149997,65078
113157837,79142
113163901,1008
113173796,3631
113163241,3631
113148157,5874
113165580,5685
113173905,5685
113152945,55341
113155439,10039
113174932,55775
113158506,84883
113147838,55812
113169482,9440
113161683,54884
113162574,54884
113157570,822
113147739,1175
113148644,8538
113171755,54165
113170103,23338
113172786,7546
113160304,3937
113154547,54802
113154933,2981
113161101,1495
113162584,54875
113173039,2042
113158784,3309
113151612,1829
113171897,1829
113151603,1829
113163006,54960
113173003,8481
113173004,2824
113167024,51438
113163310,22884
113172053,22884
113148067,64848
113171550,51606
113150815,5431
113174182,56204
113152765,1356
113156236,23247
113169688,84062
113172752,7504
113166434,57102
113149083,57120
113171117,57646
113170889,9734
113160208,26262
113163771,168850
113156293,92017
113148933,55173
113169782,51773
113165448,10659
113164247,10659
113151718,23196
113154913,9563
113154562,9341
113153647,8863
113166989,10911
113174781,55040
113159890,4052
113174941,5954
113167580,5982
113158695,57492
113154980,81037
113158886,3074
113158854,51528
113166474,27122
113169245,7984
113153828,9603
113163190,63933
113167381,51474
113167620,25875
113152692,5733
113165863,9564
113173099,84067
113166319,9709
113148935,5888
113172262,5291
113174935,1535
113151225,84321
113159018,10198
113165463,54477
113166742,80143
113159551,23223
113161340,6307
113174084,55761
113174732,60529
113165394,60529
113171172,23105
113149319,1112
113149136,728464
113166861,8574
113165414,8574
113155108,51154
113150646,55850
113152347,23101
113159868,55745
113151125,29945
113153868,27095
113170334,9967
113154125,9967
113147738,29085
113148772,954
113158387,51742
113158213,23596
113158057,55733
113163204,25771
113148601,57475
113167954,10079
113166899,23626
113167740,140689
113170107,23201
113166863,84957
113159127,2581
113164767,51602
113167277,26099
113154260,26099
113170796,10827
113160263,26999
113149535,23118
113159182,57602
113171539,55283
113149780,23369
113156810,84545
113161384,54969
113150258,51663
113147940,54542
113152924,6646
113164460,2155
113164448,2155
113164455,2665
113169367,9474
113163681,57458
113166200,57458
113153144,57095
113152161,8975
113152854,23200
113171697,3918
113170832,5218
113155125,29927
113154280,29927
113156560,55718
113154145,493
113151790,9877
113149989,55781
113172470,54432
113172433,55706
113153950,64718
113166339,6916
113159752,5832
113159763,6894
113162692,5188
113165499,5128
113148710,548645
113169281,6515
113148458,6515
113158775,5662
113156775,5662
113154271,9150
113169288,55359
113158590,55749
113167872,11054
113168899,55650
113155145,10076
113169390,10076
113154186,9410
113161625,30
113167271,51564
113153725,51564
113151086,11178
113150614,93166
113158414,10787
113165178,60488
113162682,2983
113148055,6433
113165541,23041
113159942,1001
113172025,416
113155024,416
113170801,84649
113166749,1431
113159152,64951
113159153,64951
113159152,64951
113159153,64951
113154154,63916
113156226,23063
113158919,23063
113174777,81671
113171031,81671
113170670,10513
113163446,5424
113170003,56848
113170026,6141
113171611,770
113163459,770
113170057,11338
113169485,29924
113154014,29924
113157919,8776
113171391,2817
113150891,2817
113158736,57143
113163648,3029
113151397,6047
113162473,22998
113162878,55726
113155879,1747
113153641,1747
113166727,8839
113151311,58524
113163848,4804
113156035,4804
113169908,6873
113165356,28996
113164042,23534
113152149,8625
113152884,54929
113162546,9170
113156732,9170
113155204,5476
113147689,6558
113150823,6558
113148226,28966
113154965,2139
113150986,9627
113167999,11218
113174881,53339
113163654,55711
113152889,22904
113173624,5378
113152964,10362
113167065,6882
113167063,23294
113152095,8943
113159689,9351
113162625,9351
113167062,54887
113166907,2773
113163344,3843
113156577,4942
113173761,10885
113171838,5586
113152019,57418
113162536,9423
113163749,55388
113167692,1606
113154067,1606
113153976,2065
113174687,3735
113165175,23536
113172892,10954
113167627,55633
113164395,4710
113168025,23013
113159694,55854
113158353,6416
113156843,6416
113147845,55248
113158355,9748
113161311,9748
113149958,119391
113154149,119391
113158797,119391
113154150,119391
113163457,5588
113152087,7089
113172650,51665
113165566,83641
113170501,4199
113161654,23216
113167261,4904
113159278,5141
113149097,5525
113152329,1994
113148687,1994
113152613,7075
113154681,6602
113155445,4802
113167416,84217
113154577,6550
113152092,259266
113152042,64834
113171298,64834
113174370,6688
113165317,6688
113153732,30834
113174740,744
113172346,51208
113152405,27107
113173130,27107
113147986,9950
113159368,2263
113152070,55631
113168842,60487
113161498,55623
113159033,26153
113172490,348158
113170686,57623
113164792,9650
113173596,8653
113172021,5214
113163046,5214
113163311,3422
113172081,1316
113158149,8611
113151171,8611
113174363,4756
113163925,23471
113157168,5255
113169294,7132
113159266,782
113152104,7813
113174274,5315
113166480,5315
113151943,30836
113158575,79091
113174146,7158
113167024,7216
113170554,51018
113156081,1659
113167937,5590
113159106,55699
113164704,6857
113164392,89795
113163124,79641
113171526,6093
113166002,865
113153145,8692
113155059,8692
113173191,9759
113163766,9759
113154834,11186
113148713,2261
113170901,63897
113165517,4205
113167949,55593
113167038,7030
113167656,4943
113160427,2182
113159306,3632
113166943,27238
113167067,56850
113165177,24140
113163302,23250
113161077,25885
113149442,9741
113159171,57217
113154971,51447
113153266,51447
113157978,55133
113157156,10235
113159534,27248
113157722,5526
113157511,5837
113171099,5837
113159122,5307
113162080,55746
113151692,64710
113174097,55737
113174561,10294
113168989,602
113153623,8514
113166193,51083
113161710,29121
113169306,29121
113164591,139341
113173599,4129
113165630,6095
113152078,7049
113160178,8399
113167764,54626
113171431,483
113148395,483
113174139,4734
113174278,5597
113174770,10681
113174715,5873
113165877,27440
113149991,7353
113152414,2984
113165886,57661
113174307,4925
113172395,5217
113152552,5217
113170625,5774
113147898,6710
113159495,27071
113148649,2255
113162408,23446
113159298,54916
113169631,23293
113159594,10640
