GENEID_9361,GENEID_9606
101437409,7105
101436986,64102
101440000,8813
101440894,57147
101440168,55732
101435989,2268
101442235,2729
101437455,90529
101428491,57185
101427821,22875
101428975,6405
101433838,1080
101422850,54467
101423871,889
101444855,5893
101414407,572
101418168,9957
101432392,26
101415111,51384
101440781,23072
101419119,8379
101433233,29916
101430354,55365
101416732,56603
101410676,3382
101411576,79007
101422995,57679
101433860,843
101434584,8837
101433090,10181
101429735,952
101428859,2288
101433813,10180
101416257,55610
101413017,10165
101437302,996
101416349,6521
101414320,8935
101422412,55013
101427205,56919
101412132,4222
101438672,79657
101430483,6296
101444651,80256
101432238,10943
101415126,4353
101444818,5444
101424470,5244
101426126,25998
101433200,26224
101425091,3675
101410611,7543
101446901,3674
101410839,51666
101442137,26022
101411627,6863
101439293,5898
101436295,55971
101413637,2115
101432343,10344
101447508,79017
101436451,3475
101434099,1352
101429236,54623
101424779,8228
101440107,79602
101426902,151531
101431497,8842
101436526,90273
101427453,90273
101421513,5048
101439494,9058
101442017,974
101434991,54879
101423514,113000
101442105,64285
101429320,55692
101422916,29116
101414715,1870
101418413,6853
101430287,6792
101444203,83741
101418227,6856
101413746,1534
101414881,10157
101432295,55200
101422766,51188
101411152,4257
101439342,6482
101435716,64386
101417609,54497
101433566,9690
101433185,10178
101436761,10747
101417093,29954
101428806,51513
101444275,83930
101426015,9918
101434201,56920
101413232,11188
101429066,3077
101411810,11313
101424785,9902
101415303,6534
101433554,10867
101418588,55727
101413512,54903
101445075,3730
101417084,26993
101420113,51096
101433735,5329
101427156,2844
101427156,23637
101445012,1634
101440181,54814
101425772,5536
101438536,23177
101421425,7305
101428872,57146
101447107,2556
101425296,7869
101444187,51360
101446669,2137
101429859,9971
101433807,240
101425763,11183
101430002,30845
101414631,5704
101430553,57709
101421406,9961
101428178,112611
101419430,23357
101426128,9604
101420745,9604
101443549,1774
101419351,1663
101428295,9052
101447000,823
101418646,4190
101438036,10463
101421092,10903
101435084,1355
101422224,10771
101430109,7454
101437132,81551
101414626,3670
101445053,55349
101412713,53832
101424197,1179
101424649,22802
101435771,55830
101412523,27032
101441740,10928
101442777,1272
101427701,25937
101445509,477
101420740,23584
101442213,1591
101445718,57586
101445147,3082
101434726,55734
101433701,23034
101431585,864
101442079,4361
101438956,58473
101433736,1992
