GENEID_109280,GENEID_9606
109524315,7105
109518666,64102
109514184,8813
109532088,57147
109532093,55732
109517441,2519
109516203,2729
109510434,4800
109526816,57185
109515032,22875
109510655,6405
109521614,6405
109530830,1080
109512012,1595
109512094,889
109526749,5893
109511154,51056
109514748,4267
109518117,26
109532566,51384
109530283,23072
109511264,8379
109513212,3927
109532318,3927
109526507,29916
109515313,4074
109517858,90293
109506933,56603
109521060,3382
109531490,79007
109528353,57679
109523284,8837
109516707,55471
109522297,10181
109524488,9108
109521686,9108
109507643,381
109532667,381
109525424,23098
109510909,26073
109509785,23129
109516352,204
109526830,23028
109510636,10180
109531068,84254
109520173,5965
109527677,55610
109525660,126393
109512589,4706
109515220,5166
109518102,85413
109508794,85413
109510606,51364
109511763,170302
109530872,7982
109513725,996
109524032,6521
109532180,6521
109527684,799
109530268,3052
109508365,1856
109519015,5976
109525647,8935
109517986,292
109511076,55013
109512058,3207
109522404,5439
109531094,56919
109512443,4222
109521117,221981
109507718,221981
109517884,3980
109531839,79657
109511436,81691
109513067,57019
109507445,56928
109525169,80256
109508594,51226
109515037,10943
109532526,1387
109527342,1387
109532549,1387
109517598,5444
109517591,5444
109528480,6936
109530728,84058
109528977,54677
109528973,5244
109528973,5244
109517746,30812
109531253,26224
109524622,26224
109508605,5164
109530168,5164
109516609,3675
109518746,3920
109515219,51666
109527513,51573
109520258,9244
109517435,9244
109530217,114881
109508598,114881
109532683,26022
109520371,51087
109519328,9020
109518541,9020
109530389,6833
109511122,10368
109514923,10368
109523420,54972
109517967,163
109507716,6863
109512026,64847
109513327,8913
109515210,1750
109517251,4293
109524708,5898
109508144,55971
109527756,55971
109523662,80853
109521126,2115
109530511,55750
109521205,221
109511573,221
109532035,221
109518994,55001
109532207,9855
109532208,9855
109530498,10083
109521920,79017
109519103,6915
109523705,3475
109510785,56891
109520437,56891
109523413,56891
109528927,1352
109517927,9569
109518512,54623
109521821,27072
109524748,9912
109526499,9912
109527825,60528
109520032,79602
109514798,151531
109529399,57787
109507987,57787
109526269,8842
109510965,8842
109519012,115098
109525405,5048
109531964,5048
109529358,9703
109525378,9058
109512605,8522
109527771,8522
109525473,79090
109510610,54879
109531488,5080
109512572,113000
109509291,113000
109513809,64285
109512096,64285
109507586,9254
109519351,8938
109530198,115939
109527773,9091
109514897,57585
109513017,55735
109522487,55735
109528053,29116
109531518,5689
109527981,3720
109520833,6792
109512925,57172
109514516,57172
109514720,728642
109511721,65220
109528240,7021
