GENEID_51338,GENEID_9606
109697044,7105
109697045,64102
109693687,8813
109691205,57147
109691204,55732
109696043,2268
109681885,2519
109699974,2729
109697681,4800
109678935,90529
109681208,57185
109675621,81887
109700331,22875
109693224,6405
109684682,54467
109684681,1595
109684684,889
109681620,5893
109690681,51056
109698209,4267
109694636,9957
109694449,26
109685536,51384
109691548,23072
109691960,3927
109694448,55365
109697722,4074
109688640,90293
109696331,56603
109692766,79007
109698481,7035
109688637,55471
109692180,10181
109696327,6542
109701475,381
109698360,23098
109698352,26073
109693975,23129
109692976,204
109691561,952
109688420,2288
109681855,23028
109692181,10180
109695864,84254
109684208,5965
109684672,55610
109689701,126393
109689273,115703
109699635,4706
109701002,5166
109694783,85413
109693232,51364
109703384,170302
109702414,10165
109684418,7982
109696587,996
109686506,6521
109676582,799
109674455,1856
109684931,5976
109685112,8935
109675843,292
109694928,55013
109696342,3207
109689407,56919
109697061,4222
109701676,221981
109684709,3980
109691613,79657
109678356,6296
109695643,81691
109686975,57019
109685310,80256
109680343,51226
109681355,5577
109681682,1387
109696555,9256
109702951,4353
109693468,5444
109695489,6936
109692422,84058
109695711,54677
109689161,5244
109684282,55904
109687605,25998
109687461,23077
109695333,26224
109683028,3683
109691403,5164
109691414,3675
109698510,3920
109686433,3674
109693465,51666
109684166,51573
109676738,9244
109697490,114881
109702315,26022
109674587,51087
109691665,9020
109695032,6833
109683730,10368
109694321,54972
109693485,163
109679899,6863
109700598,10127
109681485,64847
109681484,8913
109691710,51330
109702896,1750
109700426,4293
109701457,5898
109692925,55971
109688231,2115
109699053,55750
109692074,221
109693818,55001
109701792,57157
109682473,9855
109690693,10083
109701127,79017
109701324,10926
109687045,6915
109696358,3475
109687044,9569
109681996,54623
109701303,27072
109687620,9912
109687619,60528
109683468,85477
109698211,414
109675534,8228
109688884,8735
109683372,79602
109689078,51265
109674898,151531
109698681,10942
109692396,57787
109691566,8842
109697602,115098
109700978,5048
109693015,4843
109685877,9703
109703269,9058
109692376,79090
109689678,4145
109700531,974
109681723,54879
109686334,5080
109694461,113000
109694785,64285
109694729,55692
109693218,9254
109690195,8938
109690194,115939
109694548,9091
109690137,57585
109689863,7005
109685180,55735
109690589,2328
109698518,29116
109684181,27035
109693824,1870
109700766,5689
109696669,6853
109690320,3720
109689194,6792
109697855,57172
109691434,728642
109691436,65220
109678278,7021
109678279,83741
109692921,9265
109688339,6856
109703161,1534
109685529,10157
109685533,10157
109682790,55200
109700894,51188
109687812,84954
109697782,4257
109697352,1407
109684508,8993
109681287,4784
109693253,6482
109691705,64386
109697312,23542
109694427,9862
109689703,23221
109690654,54497
109689032,7095
109696663,6224
109696060,7812
109696297,9690
109689725,5980
109686241,5081
109689658,10747
109694205,389434
109696016,199870
109697387,29954
109700779,51534
