7950_GENEID,9606_GENEID
105893080,7105
105890648,8813
105910797,57147
105907732,2268
105895724,2519
105911616,2729
105897354,4800
105890975,81887
105897088,22875
105889715,1080
105899313,54467
105904925,1595
105904943,889
105895600,5893
105890763,3927
105912483,90293
105895513,56603
105891846,3382
105906496,79007
105896625,8837
105895951,10181
105912562,381
105888566,381
105906690,26073
105907840,26073
105896309,84254
105897588,5965
105900004,4706
105895967,51364
105890788,996
105898733,6521
105889394,3052
105910811,3052
105907049,5976
105896090,56919
105895645,57019
105890036,80256
105902841,10943
105891813,5444
105889947,84058
105896461,30812
105888906,5164
105896885,51573
105907018,9244
105910779,9244
105912841,114881
105888826,114881
105898792,26022
105907173,51087
105898527,9020
105899937,10368
105895351,163
105902142,6863
105904935,1750
105900592,5898
105910213,55971
105905118,55750
105891333,221
105893710,55001
105898311,9855
105902593,6915
105897582,3475
105902811,56891
105895394,9569
105898774,60528
105898208,5048
105902791,4843
105902790,4843
105898181,9058
105896221,9058
105910950,8522
105909761,79090
105900935,4145
105899754,5080
105903318,55692
105899967,9091
105894309,55735
105911625,5689
105894162,6792
105906363,57172
105894328,728642
105907297,83741
105900698,1407
105904934,6482
105902786,23221
105889756,7812
105889348,9690
105898960,10747
105904203,389434
105892810,51534
105898379,928
105890275,57467
105900655,57467
105901686,9918
105894241,56920
105888490,6540
105898148,3423
105911755,695
105892170,11313
105912090,10867
105910868,51099
105898256,3730
105905592,5286
105902535,2844
105902535,23637
105897562,1634
105903237,54814
105894257,7869
105893741,51360
105899172,4057
105898037,9971
105911564,60481
105909748,240
105911383,23324
105908397,57709
105894767,5010
105908529,5010
105890280,51667
105909195,9604
105898836,50865
105894867,23376
105904016,23649
105907777,23144
105900400,823
105909395,4190
105893483,4190
105900835,1355
105889522,23386
105899020,55349
105909891,55830
105901223,22902
105913384,1272
105907969,8540
105896235,63932
105911630,55622
105907715,1591
105892546,56981
105889056,57586
105892163,23154
105906443,55734
105909450,4331
105896069,864
105910761,1992
105908213,9369
105908013,1373
105907450,2273
105912240,2273
105895913,51507
105908015,4719
105907369,4719
105893972,23071
105895386,330
105896174,6617
105897769,6617
105896938,51071
105897561,11171
105900264,50619
105908908,51177
105904824,30846
105895187,55635
105908300,25901
105890390,58528
105906431,51230
105897530,1890
105910903,7431
105911603,8635
105906360,3755
105890895,56895
105909767,4285
105894673,9519
105893152,55334
105904871,3149
105889720,23279
105891366,10061
105889292,54480
105902045,79645
105892922,11345
105910785,4653
105891350,4653
105913454,84908
105913184,55789
105907815,9099
105898437,51121
105892091,54888
105893206,4238
105907606,4234
105907544,3224
105912692,3224
105908137,3224
105906172,175
105908503,55300
105907460,27430
105894631,23517
105888972,23035
105889765,54896
105895555,79142
105897226,1008
105889087,5685
105908210,55775
105898179,56918
105901532,1175
105893236,23338
105905926,7546
105888761,153
105900189,2981
105894306,2981
105893399,2042
105902833,54960
105898107,2824
105900181,51438
105890152,80243
105888620,5431
105898328,1356
105895654,57102
105894064,55841
105894866,57120
105907689,50484
105899430,55173
105900122,2978
105901908,9563
105895971,9341
105909846,10911
105899744,5954
105896588,5982
105888583,79810
105899599,51528
105906506,27122
105889321,63933
105894300,25875
105897869,25875
105907444,5601
105892557,9709
105899457,5888
105906520,1535
105906251,84321
105899075,80143
105910397,60529
105907221,60529
105889658,1112
105907565,51154
105902502,29085
105890915,23596
105906390,10079
105906401,140689
105897189,23201
105899436,2581
105905086,26099
105899027,26099
105907046,8454
105902245,116254
105907754,55283
105907283,23369
105894032,84545
105903524,54969
105911483,10886
105901163,10886
105912094,2665
105901675,639
105901702,9474
105892151,57095
105910056,5218
105908509,54432
105912596,5832
105890850,6894
105902488,548645
105912164,6515
105899017,11054
105910063,55650
105890272,9410
105889110,79832
105890231,30
105905953,10787
105913387,60488
105903942,2983
105904595,416
105900407,84649
105897908,1431
105890455,64951
105907841,81671
105897202,10513
105913001,6141
105900523,770
105910902,770
105905495,79763
105902020,11338
105905517,29924
105907071,2817
105908214,57143
105892024,3029
105897563,55726
105897564,51768
105891196,1747
105899868,1747
105906761,8839
105901196,58524
105889688,8625
105889695,54929
105905723,9170
105895926,5476
105912550,6558
105895570,28966
105895912,2139
105889080,53339
105893389,5449
105895090,10362
105894266,6882
105900295,7629
105897337,2773
105905419,4942
105913297,10885
105910845,5586
105907286,9697
105898875,9423
105897929,1606
105907588,54763
105905956,55854
105899107,55248
105903652,119391
105890009,119391
105898352,5588
105907961,51665
105910417,83641
105897637,4199
105903571,23216
105895010,84679
105896445,1994
105898234,259266
105895247,64834
105908098,6688
105904711,30834
105910387,744
105899793,744
105898608,51208
105896046,9950
105908904,60487
105893842,2235
105897260,3422
105906228,1316
105890223,8611
105894630,8611
105889128,4756
105910825,7813
105892434,9399
105895183,30836
105899924,79091
105900181,7216
105888837,1659
105889583,6857
105899978,79641
105900588,6093
105892469,865
105905219,5165
105903404,8692
105907960,9759
105912361,2261
105905437,80347
105898623,79990
105905586,4205
105898886,4943
105893204,2182
105913220,24140
105893333,23250
105903713,25885
105907325,9741
105895053,10235
105909764,57560
105895509,5526
105903101,5837
105890886,5307
105905985,57113
105907634,55746
105889127,10294
105908072,8514
105894315,8514
105911273,51083
105905591,6095
105892881,1815
105909772,483
105892356,10681
105913435,27440
105898464,7353
105909617,4040
105888742,2984
105888598,23446
105895040,27006
105895166,10272
105889471,9993
105895164,55658
105909243,55658
105901903,79364
105911323,79364
105898462,5423
105894095,22844
105904567,57704
105889969,10947
105904954,29105
105892920,1459
105896768,11099
105899361,8891
105904607,815
105906845,998
105907670,26031
105892423,6559
105913441,490
105896551,8440
105908673,11320
105893350,6160
105912570,9948
105903572,79658
105893158,22846
105899534,28951
105905879,53615
105900580,6596
105903262,9130
105896832,51109
105890994,87
105906315,27330
105907586,55515
105902671,55515
105897198,224
105896227,7224
105891213,7321
105909465,64398
105910511,9886
105894129,3028
105909961,51095
105893085,23291
105903445,54820
105900017,54820
105900899,79041
105904057,5817
105901710,7515
105891113,949
105905140,83642
105889152,5151
105905669,1183
105909048,6389
105908490,5523
105896867,10979
105908006,10170
105899859,10129
105907833,1207
105903502,5522
105896569,8726
105892646,7251
105907990,617
105892466,51495
105899007,2023
105901006,56005
105910863,57719
105900462,57719
105894868,51175
105892220,9671
105890898,6865
105913389,64431
105901662,6717
105902613,79023
105913440,51512
105913398,23151
105909501,7479
105890167,29090
105889950,119
105911284,2249
105897470,5250
105899414,2355
105910547,60
105899933,60
105910204,55034
105908425,5337
105899217,1739
105890731,7879
105902761,7879
105896730,55973
105900991,55843
105889199,113457
105903663,23016
105888564,25996
105899499,10179
105907892,5939
105906782,11176
105899084,27252
105898223,113235
105902912,88455
105911029,9618
105912780,4162
105911909,55796
105905716,6813
105892734,56889
105889851,29089
105905959,54431
105889507,23032
105907836,6626
105905258,9576
105897162,56915
105888795,88
105899037,832
105897928,832
105911680,203427
105912495,7319
105897412,8530
105901175,9063
105890001,369
105904457,55331
105903979,3093
105893084,3093
105908323,5527
105908369,3205
105907021,26281
105906212,27334
105906246,9452
105894301,51150
105892656,54472
105902753,51619
105907693,862
105900589,9984
105905887,51661
105908021,114880
105893295,6507
105912954,8556
105902027,3991
105909128,3835
105891376,5236
105912558,11158
105910173,9817
105898090,1638
105910742,285220
105892581,23011
105911482,6595
105905726,50700
105909542,50700
105888958,3781
105912423,4850
105899117,5663
105912888,56650
105902174,56650
105899626,5891
105893198,6932
105905535,57092
105896822,384
105901221,4208
105890970,8555
105900520,65094
105889938,65985
105893110,9812
105889295,6604
105905677,9689
105908018,9689
105901181,4200
105908158,3776
105894740,4986
105911913,2932
105893192,3693
105894837,57226
105889970,7994
105911912,81550
105893353,26747
105899858,23047
105894181,5019
105906309,10325
105905244,54807
105903271,55663
105903695,6193
105907041,2195
105893391,25978
105905451,25978
105903725,64744
105896440,10269
105890466,56910
105888621,84273
105913386,3034
105904813,334
105898748,57613
105892055,8668
105909579,338
105908314,338
105900086,8648
105894853,60509
105895736,3797
105898015,10890
105907306,3030
105895732,22924
105902437,9522
105892080,81929
105897252,8895
105900990,10523
105913210,55624
105895147,8438
105903513,2683
105888623,2683
105894748,51510
105889291,4799
105891795,363
105901445,363
105891793,363
105910216,363
105901190,27292
105901042,54749
105905142,22929
105907825,10573
105910206,3049
105905747,3049
105910205,3049
105905756,3049
105905754,3049
105905744,3049
105904468,80271
105906229,2196
105904611,55696
105893952,8310
105895574,43
105902814,51701
105901007,94005
105908602,9489
105892450,1071
105899783,4313
105892535,2775
105911500,118
105896242,57544
105896961,51637
105890691,64395
105898376,57542
105910080,2778
105913450,10059
105909615,5744
105895907,7022
105907827,28971
105900879,5990
105913203,29929
105901704,4849
105906442,111089941
105906442,55741
105903280,22974
105909869,81572
105913284,55608
105895905,51161
105895643,57017
105909475,54675
105897776,23368
105904048,54498
105894337,55968
105910278,2160
105898470,8655
105902335,27131
105898465,6128
105890030,51433
105894575,9962
105888828,29058
105897004,26074
105902346,55617
105891613,10985
105902526,6175
105899549,51605
105893217,3476
105890472,9843
105907464,55285
105908958,332
105902006,25977
105897270,393
105897780,6548
105902301,10914
105912394,51650
105896736,4708
105896778,10296
105898169,7023
105893092,10081
105893063,51324
105899385,51726
105910211,84572
105903915,79603
105898696,57192
105896241,1947
105906545,55066
105892515,16
105905508,57106
105909170,5459
105895383,113878
105897314,58484
105913453,54517
105912765,1738
105902444,9352
105893744,23676
105889351,55573
105906674,9552
105905113,57084
105888579,26575
105889673,1215
105899638,55012
105904601,54930
105894166,23428
105900647,55072
105908837,11198
105907044,9878
105904706,1618
105894930,8773
105913262,6913
105899111,7430
105897346,4637
105901969,27285
105905499,7042
105907327,55105
105898471,8318
105899056,1312
105890917,9209
105890300,9117
105899069,10013
105893239,139596
105892551,8697
105910671,2327
105906687,372
105903578,54187
105898286,5146
105903364,57715
105900834,64376
105891210,1592
105891013,55118
105910985,25805
105889357,25805
105889356,51322
105908587,10101
105905400,23430
105892713,23430
105898141,6732
105899543,55168
105912029,5225
105907900,5225
105911622,28978
105907322,114327
105909468,988
105890932,3189
105902571,80173
