GENEID_8030,GENEID_9606
100196532,7105
106604762,7105
106611510,64102
106604450,64102
106566454,8813
106572108,8813
106560652,57147
106560650,55732
106588771,2268
106603269,2519
100196780,2729
106612605,2729
106583083,4800
106566364,4800
100196794,4800
106570372,90529
100306780,57185
100286479,81887
100196755,22875
106565754,6405
106582865,6405
106582759,6405
106565988,6405
100136364,1080
100136366,1080
106570209,1595
106588568,1595
100195181,889
106588566,889
106573368,5893
100846959,4267
106575202,4267
106590278,26
106576171,51384
106609305,51384
106590241,23072
106599291,23072
106569213,23072
106592232,8379
100195513,3927
106600981,3927
106589286,29916
100306765,29916
106576801,4074
100194796,4074
106563441,90293
106603113,90293
106578148,56603
106608464,56603
106582178,3382
100380590,3382
100286689,79007
106562278,79007
106575173,57679
106574246,57679
106586254,843
106582462,843
106582588,8837
106586828,7035
106571243,55471
106565569,10181
106610403,9108
106602191,9108
106610400,9108
100196276,9108
106612032,9108
106573480,381
106561184,381
106609140,381
106576031,381
106581032,23098
106612856,23098
106603723,26073
100380766,26073
106571875,23129
106566625,23129
106570014,204
106588465,204
106590200,952
106590199,952
106561259,2288
100195395,2288
106610674,23028
106562352,23028
106582758,10180
106565987,10180
106581199,84254
106612916,84254
106603934,84254
106609121,5965
106576017,5965
106570454,55610
106577983,126393
100194524,126393
106599655,4706
100194699,4706
106588934,5166
106570467,5166
106607984,85413
106571810,85413
106582797,51364
106603073,170302
106612010,170302
106578448,170302
106563578,170302
106588924,10165
106570470,10165
106573121,7982
106561549,7982
106600875,996
100194929,996
106601647,6521
106579091,6521
106606856,6521
100380859,6521
106606869,6521
106570456,799
106588943,799
106599140,3052
106578494,3052
106608773,1856
106577635,1856
106602818,1856
106613627,5976
106573910,5976
106599024,5976
106568944,5976
100286475,8935
106610343,55013
106610305,55013
100194475,3207
100194468,3207
106567670,5439
106603942,56919
106579330,4222
106589309,4222
106588717,221981
106582184,221981
106570313,221981
106605193,221981
100194680,3980
100196894,79657
106609438,79657
106569657,6296
106594665,81691
106564115,81691
106560909,57019
106573658,57019
100195304,56928
106600469,56928
106585898,80256
106570849,80256
106607483,51226
106600844,51226
106573038,5577
106609209,5577
106576083,5577
106561704,5577
