591936_GENEID,9606_GENEID
111536510,7105
111536525,64102
111521022,8813
111539322,57147
111539321,55732
111547623,2268
111536907,3075
111520741,2519
111549755,2729
111543018,4800
111547686,90529
111547684,57185
111543112,22875
111555503,6405
111553406,1080
111552455,54467
111552471,1595
111552457,889
111520315,5893
111522294,572
111539179,51056
111539149,9957
111551462,26
113224821,51384
111550237,51384
113224821,51384
111550237,51384
111523680,8379
111537485,3927
111537707,29916
111536096,90293
111550620,56603
111551076,3382
111553855,79007
111547330,57679
111547069,8837
111542818,7035
111545382,55471
111555502,10181
111545645,9108
111545650,6542
111550217,381
111520770,23098
111520773,26073
111545067,23129
111555825,204
111539166,952
111520290,2288
111547709,23028
111521353,84254
111540662,5965
113220289,55610
111529914,126393
111524218,4706
111551947,4706
111521032,4706
111552422,5166
111538469,85413
111555393,51364
111545044,340273
111553412,7982
111526563,996
111525789,6521
111552458,799
111531473,3052
111521282,1856
111530683,64063
111554292,5976
111531447,292
111547886,55013
111547077,5439
111521253,56919
111551054,221981
111526868,3980
111555292,79657
111551195,6296
111551192,81691
111541286,57019
111536773,80256
111537518,51226
111520396,5577
111531470,10943
111551734,1387
111537629,9256
111537628,4353
111523397,6936
111523421,84058
111552444,54677
111552430,5244
111526693,55904
111547062,57414
111524134,30812
111549892,25998
111522156,23077
111525635,3683
111537565,5164
111537562,3675
111536268,7543
111535928,3920
111552451,51666
111551173,51573
111554208,55049
111537508,114881
111520269,26022
111527058,51087
111537412,3883
111525786,9020
111555065,6833
111524205,10368
111544826,54972
111525420,163
111551081,6863
111551692,10127
111537577,64847
111537578,8913
111520286,4293
111552249,5898
111521469,80853
111545020,2115
111521555,55750
111522453,221
111522708,55001
111527270,57157
111547023,10344
111555046,10083
111523630,79017
111552408,10926
111532922,6915
111553395,3475
111554060,56891
111523483,1352
111547011,9569
111554088,54623
111552241,27072
111523475,60528
111551642,85477
113220596,414
111530931,8228
111525446,8735
111520283,79602
111529106,51265
111520014,57787
111539170,8842
111521366,5048
111523467,1770
111520821,9703
111520809,9058
111525459,8522
111520687,4145
111542588,6329
111554676,5080
111524149,113000
111524156,8938
111524160,115939
111524139,9091
111524172,57585
111539216,2328
111541135,29116
111536508,27035
111547703,1870
111530909,5689
111541137,3720
111544566,728642
111544569,65220
111543199,7021
111543206,83741
111523172,9940
111530505,9265
111520384,6856
111527595,1534
111537586,9043
111555584,1951
111550222,10157
113219515,10157
111555940,55200
111555428,51188
111552074,4257
111528748,1407
111519944,8993
111550253,6482
111551746,64386
111537459,9862
111545696,23221
111545391,54497
111543493,7095
111524864,6224
111551418,9690
111547324,5980
111531592,10178
111547552,5081
111526331,10747
111538483,389434
111547619,199870
111531102,80342
111521459,29954
111523130,51534
111547006,51085
111542975,51513
111539336,51603
111555381,7384
111526826,83930
111555910,928
111555402,57467
111555890,25900
111528764,56920
111528797,11188
111528808,23166
111519954,80199
111551673,7752
111555927,920
111555916,10233
111536504,695
111541061,3077
111548697,22955
111547323,2534
111520758,3097
111539220,2326
111547698,6924
111547697,11313
111526315,1185
111520307,10867
111538248,55727
111520683,9546
111537627,54903
111555386,51099
111537591,51096
111534713,5725
111554076,8193
111524326,9066
111555352,23395
111555022,5286
111525248,5329
111520354,54443
111554203,58525
111545953,23637
111545953,2844
111550047,1634
111550585,23177
111545352,8491
111529938,27033
111537329,672
111519975,2067
111529933,933
111555444,7869
111555392,4057
111545749,2137
111539368,9971
111549745,60481
111529801,240
111535695,8284
111541922,57658
111538244,55148
111546036,30845
111554053,5704
111539126,23324
111543483,57709
111543487,5010
111525782,51629
111525614,9961
111551425,51667
111538033,112611
111527693,55703
111521292,23357
111526979,9604
111526592,1663
111552079,50865
111535943,10046
111544825,923
111539064,10460
111538502,23376
111522388,823
111539523,55
111550617,4190
111550858,10463
111543597,10903
111538788,1355
111520220,10138
111526646,10771
111535699,7454
111553870,1800
111527587,637
111528507,9782
111552319,29881
111537569,64132
111545730,81551
111552230,23386
111541561,3670
111524371,55349
111525545,53832
111528804,55830
111539512,27032
111523785,3479
111533921,92745
111524937,22902
111520233,1272
111548485,6556
111544737,25937
111542766,8540
111531455,63932
111543868,477
111521150,147948
111540281,23584
111521674,8685
111521023,1591
111544927,56981
111544983,57586
111525275,6591
111552639,972
111552446,3082
111550809,54764
111555847,23154
111544133,25960
111521010,55734
111555581,4331
111551618,4361
111540868,58473
111548561,1992
111530151,64816
111553918,11136
111545418,6683
111521590,9369
111520599,114879
111522650,732
111531596,2273
111555635,51507
111521837,55655
111553351,57210
111537736,9921
111538901,64429
111540269,57476
111521071,9821
111536388,23071
111528766,211
111540065,330
111540529,11215
111555687,6617
111552115,51071
111552112,11171
111538791,1244
111542954,50619
111543601,51177
111555185,2730
111543047,23304
111534057,30846
111525548,25901
111538077,58528
111530092,3298
111548188,51230
111541833,8630
111544892,10062
111548875,1890
111548876,1890
111553213,10953
111538540,11231
111547567,23633
111549947,7431
111551313,355
111550271,8635
111521915,960
111521019,3755
111550307,56895
111543885,57823
111525023,4285
111555634,5583
111543815,3645
111525525,3459
111521589,11285
111534967,11285
111543814,9047
111553446,7444
111553371,55591
111554129,5452
111521731,6642
111554913,9519
111540609,56938
111525519,9774
111520169,55334
111544099,286
111530880,3381
111538603,51106
111521257,9135
111544879,23279
111534806,4593
111548061,22807
111534226,2896
111528756,51306
111543748,57514
111543124,55166
111528377,6301
111522622,8498
111555388,5926
111531460,7260
111522603,10908
111525296,8100
111551656,56052
111551475,10061
111551421,54480
111556005,2530
111555793,55236
111540793,9846
111537365,535
111548338,8554
111539454,9497
111523253,321
111528301,5606
111525270,79645
113221573,9168
111525245,9168
111551099,9168
111520745,8504
111552513,11345
111526764,26751
111550560,84908
111537836,7414
111541609,55789
111521741,23604
111545211,159
111555796,26228
111550866,5981
111542528,55773
111549233,8452
111547368,9172
111538292,10858
111540664,26009
111545765,6570
111540245,9099
111541991,846
111537357,27175
111547122,51121
111527329,2324
111546740,54888
111527282,54455
111552600,4238
111541787,4234
111541917,3224
111554099,175
111549837,55300
111539154,259282
111547195,27430
111552426,7092
111541368,23644
111546798,7204
111555205,23274
111547406,4481
111541390,999
111541630,23517
111546765,1767
111544438,9765
111541351,79567
111545574,729
111545534,26064
111547166,11063
111520116,11284
111523895,54831
111541481,23035
111547205,54908
111520970,27067
111547750,54896
111521335,1497
111521284,79142
111546722,1008
111542207,3631
111546872,5874
111528843,5685
111546311,23026
111544308,55341
111528785,10039
111550356,3371
111538204,55775
111537902,84883
111538194,55812
111540733,9440
111551144,54884
111519925,1175
111537122,7399
111555713,11055
111550308,7038
111545712,10863
111540026,8538
111523178,54165
111530664,23338
111546605,7546
111547121,3937
111548811,54802
111538914,153
111548654,2981
111543064,9820
111543062,9820
111528554,1495
111530121,54875
111545130,2042
111545930,3309
111539745,1829
111531684,54960
111531664,2824
111528066,51438
111549247,80243
111526652,22884
111530449,64848
111521061,51606
111526475,5431
111552729,56204
111550839,116984
111526917,23247
111541138,84062
111536303,7504
111535832,57102
111531655,6322
111531472,55841
111531474,395
111539181,27146
111547295,57120
111547277,6098
111540154,57646
111545038,9734
111521615,26262
111539158,57545
111550215,168850
111555233,608
111552088,55885
111543181,2978
111540802,51773
111526338,55187
111550045,10659
111523315,23196
111527491,23518
111548837,1298
111538065,4254
111541606,1161
111541585,11174
111544625,9341
111544626,8863
111544674,3604
111545407,4052
111554678,5954
111528328,81037
111546863,23327
111535206,50943
111535204,89801
111539930,3074
111536212,340533
111555478,51528
111555047,27122
111525596,7984
111525574,63933
111542009,51474
111541999,25875
111541987,9498
111545964,10319
111540884,5733
111535725,5601
111536154,9564
111524638,84067
111554296,9454
111553835,1535
111521614,84321
111525549,23593
111552068,54477
111549617,80143
111538756,23223
111553460,57600
111553617,6307
111544943,55761
111544933,60529
111529293,23105
111538200,1112
111538568,728464
111547753,8574
111554282,55850
111523206,23101
111539764,3909
111555353,55745
111549830,29945
111555814,9967
111553032,29085
111553037,954
111545299,51742
111545223,23596
111545214,10806
111548920,5798
111531095,55733
111544656,23095
111555770,23224
111519971,57475
111521014,10079
111555693,23626
111524396,140689
111540840,25884
111540869,23201
111540871,84957
111538192,2581
111547353,51602
111527294,26099
111551476,3757
111551417,8454
111552599,10827
111547161,26999
111523666,23118
111545386,5610
111542343,57602
111551529,58508
111539499,55283
111553476,114800
111554493,23369
111528760,3700
111528767,3697
111553860,54969
111545544,51663
111531575,55609
111550331,7185
111545957,54542
111542480,131566
113223174,6317
111534934,6317
113223116,6317
113223174,6317
111534934,6317
113223116,6317
113223116,6317
113223116,6317
113223174,6317
113223174,6317
113223173,6317
111534934,6317
113223173,6317
113223173,6317
111534934,6317
113223173,6317
111555313,6646
111540580,5318
111539650,4438
111554837,2665
111538526,639
111538527,9474
111552730,57458
111547699,57095
111521411,8975
111523139,23200
111536949,3918
111552386,5218
111544878,29927
111547177,4659
111527206,5923
111552236,816
111551203,55718
111522746,493
111522825,9877
111523500,54432
111523536,55706
111523181,1608
111530470,84256
111524158,64718
111521449,6916
111521448,64761
111538731,5832
111545300,6894
111553027,5188
111550515,4084
111555332,5128
111535685,548645
111538842,5662
111551018,9150
111528481,8531
111528494,55359
111520314,65125
111520720,2769
111521981,84699
111547641,55650
111547647,10076
111547582,9410
111525486,1301
111521879,79832
111550275,51660
111523173,30
111540628,586
111555299,51564
111545766,11178
111527675,93166
111542798,10787
111553342,2983
111529819,6433
111551235,23041
111541620,65056
111525215,7771
111531153,4058
111552307,64951
111530035,63916
111551963,23063
111537655,81671
111537670,10513
111519964,5424
111520816,124925
111541948,1975
111519934,28968
111519998,29998
111520066,56848
111520071,770
111521186,79763
111521102,11338
111521101,29924
111554090,55588
111526716,2928
111535933,8776
111553767,2817
111521573,57143
111524044,3029
111539084,6047
111547169,841
111550903,22998
111540615,55726
111540614,51768
111537291,1747
111540279,53340
111520639,10077
111553299,8839
111543414,58524
111542433,10402
111537554,4804
111540305,50937
111550971,6873
111554217,8625
111554350,9170
111530028,5476
111554341,10147
111529894,6558
111530117,28966
111526662,2139
111530161,9627
111556022,11218
111527800,53339
111540601,55711
111521012,8537
111545137,5449
111556030,1117
111526797,22904
111542828,5378
111542817,10203
111542947,23294
111542955,7629
111524148,9351
111524146,4913
111542943,54887
111556065,2773
111546574,3843
111550742,4942
111549568,10885
111540096,5586
111534480,57418
111543137,9697
111525463,9423
111525469,9340
111550051,55388
111541870,1606
111541863,2065
111552510,3735
111552512,23536
111544328,10954
111542996,55633
111536590,4710
111536667,4710
111543970,4710
111543970,4710
111528036,4710
111536590,4710
111542811,55854
111523480,6416
111537147,55248
111538036,9892
111538876,9748
111538039,51167
111538880,119391
111554842,5588
111553732,51665
111549924,83641
111538034,4199
111550905,23216
111552318,8621
111523403,10797
111536386,84679
111526610,55810
111548709,4904
111527712,5141
111537149,5525
111551139,1496
111522606,1994
111548810,7075
111542007,57609
111542014,6602
111548731,9682
111548692,4802
111548703,84217
111527981,6550
111523744,25791
111536906,259266
111548725,64834
111544889,6688
111527846,30834
111554692,744
111523353,51208
111542722,27107
111538238,9950
111550787,2263
111529873,51015
111538293,2009
111554943,60487
111551196,55623
111536331,91283
111538276,55102
111549192,10565
111551198,348158
111550235,57623
111549207,9650
111530160,10734
111548314,4649
111527623,8653
111526654,3422
111527010,1316
111541632,8611
111526991,4756
111520932,23471
111535880,5255
111555942,7132
111537479,782
111555146,7813
111526995,9399
111548313,5315
111555145,30836
111551714,79091
111529171,7158
111529171,7158
113219840,7158
111535794,7216
111537118,51018
111544572,5590
111535453,7544
111537112,55699
111546905,6857
111527874,89795
111551735,79641
111534145,57595
111553507,6093
111541329,865
111536274,5165
111555415,8692
111553726,9759
111539069,2261
111537361,80347
111537265,79990
111548398,4205
111532678,4943
111536612,2182
111522049,3632
111537645,55771
111551111,65055
111546334,23250
111551116,25885
111554406,9741
111550426,57217
111555588,51447
111550405,286749
111550428,55133
111541593,3796
111522280,10235
111550090,57560
111554047,22933
111524886,27248
111522361,5837
111535781,8712
111527546,5307
111527509,57113
111539887,375449
111543120,221395
111542463,54549
111545772,8756
111526205,55746
111522807,64710
111524398,55737
111524407,10294
111540565,10060
111522349,51083
111526596,29121
111536406,139341
111536420,4129
111553662,6095
111555137,7049
111544673,54626
111526417,483
111549303,483
111553677,4734
111552795,5597
111552767,10681
111553654,5873
111526404,27440
111526723,7353
111552076,4040
111552055,2984
111520582,6343
111520579,57661
111535942,8518
111555025,4925
111535900,5774
111555909,6710
111547965,27071
111536118,23446
111521378,23293
111555345,10640
111526738,8218
111528737,27006
111528739,10272
111526743,9993
111528736,55658
111521381,4335
111544694,79364
111527699,5423
111542573,55808
111542492,55062
111536733,22844
111536757,57704
111552614,3340
111551066,440
111544096,10947
111541206,1258
111542380,10610
111554547,1103
111520877,26986
111548758,10420
111541299,29105
111541300,1459
111538195,11099
111548750,8891
111552636,815
111552637,6949
111551845,26031
111547775,2046
111546963,56852
111548994,490
111520636,29850
111542152,8440
111542172,9448
111542203,11320
111542182,6160
111521899,6160
111537222,6160
111539145,9948
111545036,23161
111552897,79658
111550272,6196
113224830,54556
111550193,54556
111521305,22846
111546964,29995
111547052,114049
111538188,6400
111528332,9319
111533947,537
111520667,6929
111532092,28951
111526806,26528
111553738,51052
111544731,6596
111532474,9130
111533369,60343
111523548,29894
111550663,28513
111530910,5134
111536979,55117
111520005,51109
111520112,87
111528149,22905
111547027,26469
111551584,55679
111549014,55515
111548978,10290
111520431,84708
111528834,224
111544348,7037
111526176,6720
111536640,7224
111529352,27125
111521925,7321
111554898,64398
111521936,9886
111536185,8243
111522224,2011
111547193,3161
111552360,29953
111529674,8974
111525036,2213
111541379,4775
111546977,51095
111521283,37
111547217,6793
111547216,23291
111527047,9744
111539132,1400
111539134,2121
111521297,51009
111543434,54847
111524546,54820
111524710,10335
111554370,79041
111554389,8907
113223381,5817
111520345,5817
113223378,5817
111535657,5817
111525236,7515
111552064,949
111523716,54905
111544756,4171
111549078,54456
111549168,56666
111544282,8626
111542421,3993
111522891,5151
111531476,1183
111537444,6605
111526867,54752
111520308,5927
111525813,4185
111523337,5523
111554800,10979
111524523,8647
111524514,10170
111543992,922
111536921,5743
111523136,10644
111523200,9175
111544264,6480
111540764,8301
111521658,2736
111524089,65993
111540805,1207
111539127,5522
111540763,8726
111521621,6620
111555089,7251
111521291,55421
111521323,489
111521744,771
111544847,11343
111554613,59277
111548624,617
111548365,54878
111548362,9187
111546852,3998
111538608,26034
111521272,23140
111538639,50508
111552772,6557
111547320,51175
111547761,55160
111550934,7294
111529670,9671
111520499,3785
111537904,6865
111552377,6717
111523600,79023
111552454,10371
111548898,51512
111552442,10512
111548900,55020
111540101,38
111548896,23151
111538807,7479
111552372,55972
111550657,29090
111522486,2249
111555330,9462
111523523,7587
111555886,5250
111543477,64778
111546016,2355
111542586,27091
111542585,27092
111550840,285527
111542209,23505
111530610,60
111533492,60
111539595,55034
111543478,5337
111525000,479
111530954,284403
111544916,7879
111520393,55973
111530397,9733
111546147,55843
113219590,113457
111541532,113457
111538693,5076
111555521,23016
111546906,23609
111527476,4175
111540159,25996
111540157,10179
111541839,5939
111541837,11176
111555496,25930
111532496,7374
111539331,2329
111539350,27252
111520772,113235
111531163,5362
111535554,88455
111553135,7163
111520789,9618
111553181,55824
111553928,55094
111527747,3385
111538860,22978
111540240,4162
111531598,2239
111531610,55796
111522631,57662
111547505,5909
111522629,56949
111522613,6813
111522663,5609
111521990,27231
111553430,83992
111530177,51412
111539463,5915
111539462,7155
111538745,56889
111538840,4791
111522685,29089
111522682,4660
111542796,54431
111526922,2975
111526911,3566
111540638,23032
111536669,5063
111536654,827
111536693,1641
111549940,9576
111554139,56915
111530144,4034
111530145,4034
111551633,143684
111521982,51548
111540685,7299
111545234,88
111547749,832
111545241,7107
111540742,10003
111546260,79960
111531446,203427
111531453,7319
111548906,2192
111550012,8516
111527245,8530
111547905,4133
111539686,9063
111552292,273
111536410,369
111523146,56922
111523211,27074
111546064,2191
111550019,10529
111540810,55331
111550940,3093
111539704,5289
111550894,55728
111535834,57103
111538592,8871
111546755,108
111551668,54715
111551864,3205
111521783,1906
111522207,117
111547417,26281
111532757,27334
111536467,9452
111523852,4898
111544092,7419
111548147,9139
111550367,1620
111548161,83737
111528788,27039
111548166,58476
111526854,51150
111548202,80341
111544596,7161
111520644,54472
111552308,51619
111553548,27098
111549686,1015
111553616,9984
111542850,51661
111542849,114880
111545516,6507
111548203,7520
111550102,56925
111527515,11262
111548788,8569
111520671,57455
111537899,56681
111525745,8556
111555300,10411
111553992,634
111554033,634
111554032,634
111555287,29843
111537827,51207
111554014,23152
111551352,2222
111554098,5050
111531291,173
111525692,3835
111541033,10590
111541088,55604
111541435,5236
111532136,1653
111527739,1785
111554906,2037
111547434,22999
111554909,26002
111554879,8417
111549085,11158
111527757,9817
111547431,55510
111534143,55510
111546588,1638
113219501,1638
111546588,1638
113219501,1638
111530037,51006
111545117,131544
111545147,285220
111521679,6344
111543316,5991
111552350,23011
111524930,8671
111543322,6595
113224068,50700
113224068,50700
113224067,50700
113224067,50700
111538549,27244
111525664,10847
111543318,9933
111522998,1361
111528848,1136
111527783,3781
111524756,4850
111520458,5663
111542416,1371
111542377,56650
111553239,5933
111548195,22839
111522110,22997
111536910,3080
111553561,10403
111552749,23431
111549628,54665
111549632,260425
111531297,174
111527511,1286
111538541,28962
111550675,1005
111520162,55218
111544469,4208
111550977,5788
111550963,779
111522799,5317
111539527,79876
111546489,9262
111521695,8555
111524516,4036
111525042,11266
111552780,65985
111526982,9812
111550236,6561
111550202,93664
111550202,93664
113224832,93664
113224832,93664
111526955,56131
111523470,51668
111528447,23239
111546828,5205
111541128,3595
111551422,6604
111545770,58538
111547278,55437
111539970,5241
111545537,114899
111545550,55322
111527469,905
111554650,57579
111554644,1310
111537013,3776
111531110,56256
111531090,7188
111552674,29093
111552597,25929
111521081,4986
111537520,4779
111543871,2932
111544514,3693
111520317,23085
111544739,11342
111543343,80036
111538031,23033
111549880,594
111544098,7994
111554176,79670
111550119,79977
111539917,3842
111522363,22894
111522379,10464
111529319,81550
111523032,26747
111540481,23047
111545484,5019
111535907,10325
111538391,1833
111541245,1540
111530345,10998
111521215,79891
111521113,55659
111521130,54807
111530353,55663
111530349,6193
111548516,2195
111555790,91746
111545138,25978
111548687,64744
111548678,10450
111548685,10269
111542230,56910
111526477,84273
111526476,5978
111554967,3034
111531376,54434
111522102,334
111540645,6579
111552034,51729
111547584,79570
111547507,1307
111547562,200081
111554482,338
111554502,8648
111554512,22979
111554446,3797
111554456,10890
111554430,3030
111554473,22924
111554402,790
111521906,966
111544932,3732
111543501,2122
111544423,9522
111535258,5550
111538521,57531
111553512,81929
111529341,22911
111549169,57590
111530127,29957
111550306,4216
111543859,57549
111551676,7760
111539835,231
111549681,8895
111524532,54700
111522397,2017
111540697,7481
111544122,23259
111523951,22996
111523757,4998
111551904,4258
111523758,55230
111548779,55624
111548771,23139
111529202,2683
111536812,4799
111541597,27292
111541667,51194
111540744,2346
111526822,51314
111526825,54749
111551848,29887
111549996,22929
111524035,10573
111531979,3049
111553969,80271
111552698,55696
111527173,54469
111552544,3294
111536181,10075
111540152,9183
111519909,4606
111540684,50507
111539103,8310
111520035,23645
111530182,7205
111530181,43
111530180,51593
111520083,581
111520786,51701
111527441,9509
111555801,28983
111542347,9489
111527608,5705
111541458,1071
111541252,4313
113222757,4504
113222755,4504
113222755,4504
113222757,4504
113222755,4504
113222756,4504
111541266,4504
113222756,4504
113222755,4504
113222757,4504
113222756,4504
111541266,4504
113222756,4504
113222757,4504
111541266,4504
111541266,4504
111532138,55239
111541264,55239
111539087,6452
111539090,8602
111539091,118
111549460,79944
111549453,51637
111550531,64395
111522259,10992
111540605,57542
111540581,10059
111540559,5744
111555686,116154
111540600,51290
111555673,7022
111524388,6790
111524392,57091
111531651,8544
111540962,28971
111522621,5990
111526571,339175
111520064,6820
111541470,29929
111530497,4849
111521653,5775
111523388,8886
111522602,8570
111520693,2767
111547704,55616
111548173,111089941
111548173,55741
111548206,1789
111548217,28954
111548124,22974
111548024,2036
111546608,6564
111546570,23348
111546325,55608
111546587,23483
113219602,23483
111546587,23483
113219602,23483
111541285,57017
111555467,64147
111553566,79822
111546458,54675
111548031,140850
111538324,23368
111548067,8455
111548055,6614
111548103,55968
111548071,25943
111548091,79175
111548090,79175
111548086,56265
111548059,57506
111548214,9762
111548504,2160
111526264,22803
111526249,55857
111537686,8655
111541119,8655
111546416,27131
111548097,55423
111537063,8550
111537841,5027
111546434,51575
111546403,10741
111537907,51433
111546474,9962
111537330,80024
111546472,29058
111546393,26074
111542150,64211
111546435,55617
111537215,4938
111537619,10985
111537630,6175
111537633,5829
111542940,23409
111537194,22895
111546425,55614
111546461,51605
111542317,6910
111537095,10961
111537519,4842
111536110,3476
111529910,57655
111529927,5349
111531198,9843
111551704,29965
111537266,23415
111554348,51291
111542352,332
111555928,3902
111555931,8079
111538253,78990
111535935,57062
111538254,57062
111555829,7597
111526614,25977
111550730,55760
111538317,23186
111521264,55668
111553968,8425
111553962,645
111547635,6548
111527628,10558
111538278,10914
111538288,8812
111528787,57060
111536918,5996
111521530,51650
111521523,4708
111547637,10726
111539057,10296
111527756,3383
111520145,29888
111551271,11213
113222907,4069
113222907,4069
111535255,4069
111535255,4069
111543532,6476
111547735,79594
111551741,7023
111548368,10081
111548374,51324
111523212,26998
111523209,51726
111544367,55214
111523150,8646
111524060,9727
111524159,84572
111529830,10795
111548676,8761
113224351,79603
111535623,79603
113224353,79603
113224352,79603
113224352,79603
111535623,79603
113224353,79603
113224351,79603
111522604,57192
111547536,84196
111536144,55066
111536141,16
111536148,2734
111536116,24137
111526893,27327
111554052,10683
111538286,57605
111526467,55763
111552626,54439
111552627,5459
111546105,114882
111547070,113878
111545415,58484
111520401,22798
