GENEID_4932,GENEID_9606
853344,2729
852614,4800
853937,81887
856699,22875
850391,22875
856398,1595
854976,5893
851500,5893
852782,57679
850766,57679
853574,9108
853144,26073
851812,204
853642,4706
852821,5166
855858,340273
850885,340273
852194,996
851192,3052
855104,5976
853784,56919
850797,81691
853945,57019
856097,51226
856134,10943
856796,84058
853908,84058
853332,84058
850539,84058
854965,54677
855858,5244
850885,5244
853900,55904
853339,55904
852821,5164
855958,114881
854412,114881
853177,163
856804,221
856044,221
854556,221
852961,9855
851086,9855
851623,10926
855931,1352
851653,27072
853954,60528
854443,5048
851175,9703
856233,9703
854282,79090
856188,8277
852414,8277
851471,55692
854471,8938
854167,115939
853130,9091
852377,7005
854566,27035
854013,27035
852239,5689
855214,3720
853508,65220
856670,65220
855420,9265
853488,9265
856691,9265
853223,54497
856011,7095
856371,6224
852736,9690
851210,29954
854499,29954
852920,51534
851055,51534
851115,9031
851488,9031
852624,10048
856240,7384
856321,7384
855912,57467
852796,57467
850977,9918
852503,51099
853007,51099
851098,23395
850573,54814
853023,5536
854878,2067
853583,8284
853889,30845
852233,30845
853362,30845
852003,5704
852721,23324
856652,5238
854382,55703
851212,23357
855329,23357
854921,23357
856099,1663
852245,23649
853574,10903
856884,1355
852189,92745
855622,92745
856855,92745
853457,92745
856447,6556
855403,55622
852071,4331
854541,23034
855264,4361
856031,6683
856771,6683
854412,114879
855958,114879
851147,9921
856480,57476
850501,57476
850761,57476
851926,57476
855481,4719
850322,51022
852124,51022
850711,23304
853096,23304
853889,30846
853362,30846
852233,30846
853072,58528
854428,11231
855532,23633
855980,8635
851581,56895
852330,56895
853724,4285
856860,7444
856537,7444
855568,7444
855862,51106
851587,6301
854943,10908
852407,56052
856758,10061
853841,55236
856392,55236
855076,535
854444,535
856409,26751
855336,23604
855011,23604
855501,159
853357,5009
856279,6570
853039,6570
852922,51121
851058,51121
852257,54888
856869,54455
852678,54455
853153,54455
856563,54455
856234,84245
851326,4234
853345,55300
853397,23517
855188,11284
852444,54896
854061,54896
851954,54896
850438,1497
853036,5685
852779,55341
852525,55775
851474,84883
855176,84883
853521,1175
856143,23338
854448,54802
854446,22884
853567,56474
852241,56474
856148,51606
854322,5431
855987,9734
853427,50484
853091,50484
850619,55187
855524,10659
851302,10659
851594,1161
856654,1161
855480,9563
850903,55040
851392,55040
854059,5982
856781,89801
850979,89801
854350,89801
854766,89801
855936,340533
856243,25875
854130,25875
856831,5888
856095,23223
852951,6307
856017,8574
851354,8574
854287,8574
855057,8574
850471,8574
853999,8574
855385,8574
853620,8574
851974,8574
856886,83714
853942,27095
856722,954
852796,55733
855912,55733
856364,23626
854487,51602
851424,8454
850647,23369
856214,84545
855753,6646
850415,6646
850545,4438
855954,9474
851095,29927
852586,29927
853895,55718
855514,55781
851894,5832
856428,5832
851446,6894
852198,5188
851350,6515
853623,6515
853207,6515
851352,6515
853236,6515
850536,6515
856492,6515
851946,6515
856496,6515
852774,6515
850770,6515
851944,6515
855809,6515
856494,6515
852543,6515
853216,6515
851417,6515
851943,6515
855023,6515
854009,6515
852601,6515
