GENEID_41447,GENEID_9606
111232483,7105
111232647,64102
111234735,8813
111232229,57147
111232148,55732
111222982,2268
111225900,2519
111235190,2729
111219031,4800
111230601,90529
111226207,57185
111222741,22875
111221565,6405
111222836,6405
111220518,1080
111227658,54467
111222971,1595
111223212,889
111228704,5893
111216660,51056
111233386,4267
111232616,9957
111228279,26
111229503,51384
111228282,23072
111216628,8379
111219870,3927
111217588,3927
111219779,29916
111230088,4074
111234496,90293
111233339,56603
111236894,3382
111218515,79007
111232646,57679
111218362,843
111218114,8837
111237688,55471
111217920,9108
111226722,9108
111238869,381
111224065,23098
111238210,26073
111217383,23129
111220885,204
111224354,952
111224346,952
111228508,2288
111226160,23028
111222924,10180
111232310,84254
111222245,84254
111224998,5965
111223381,55610
111234058,126393
111230263,4706
111223416,5166
111240425,85413
111222912,51364
111237282,170302
111223218,10165
111220514,7982
111239792,996
111220138,6521
111217489,6521
111223459,799
111220508,3052
111233001,1856
111216888,5976
111228938,5976
111238786,8935
111236606,55013
111237517,55013
111223291,3207
111219379,5439
111222333,56919
111220453,4222
111222411,221981
111222791,221981
111217065,3980
111224887,79657
111216530,81691
111238840,57019
111230988,56928
111237769,80256
111227940,51226
111229660,5577
111229253,1387
111227003,1387
111222382,9256
111234052,5444
111234043,5444
111219862,6936
111229117,84058
111237186,54677
111237185,5244
111224728,55904
111231511,57414
111219844,30812
111227010,30812
111227706,25998
111218291,23077
111238403,26224
111218127,26224
111219703,5164
111220391,3675
111232692,3920
111229231,51573
111227166,51573
111230341,9244
111232204,9244
111225772,9244
111236264,114881
111220053,114881
111217647,26022
111232999,51087
111217746,9020
111228432,6833
111216550,10368
111230283,10368
111238958,54972
111234269,163
111220852,6863
111238842,6376
111220448,64847
111219652,8913
111223436,1750
111225561,4293
111224344,5898
111220007,55971
111227017,55971
111224552,80853
111222423,2115
111225223,55750
111226283,221
111217232,221
111229303,221
111228945,221
111231500,55001
111224639,57157
111231981,9855
111228600,10083
111227777,79017
111237207,10926
111217398,6915
111225035,3475
111240372,56891
111234784,56891
111237135,56891
111237151,56891
111220016,1352
111217002,9569
111232305,54623
111237842,27072
111227228,9912
111217532,60528
111218318,414
111224774,79602
111218877,151531
111222210,57787
111216877,57787
111232438,8842
111216586,8842
111217343,115098
111238015,5048
111217234,5048
111232302,9703
111224066,9058
111217092,9058
111217771,8522
111220443,8522
111224144,79090
111216945,4145
111239793,6329
111239697,54879
111218852,5080
111235516,113000
111220088,64285
111217511,64285
