28377_GENEID,9606_GENEID
100557768,8813
100557382,57147
100557480,55732
100553143,2268
100561871,2519
100554798,2729
100565045,4800
100555161,81887
100555583,22875
100562011,6405
100559531,1080
100566686,54467
100557431,1595
100566369,889
100558084,51056
100562373,9957
100557987,26
100553645,51384
100561252,23072
100552348,8379
100561573,3927
100567791,29916
100558658,4074
100564541,90293
100554111,3382
100564685,79007
100562313,57679
100564281,843
100564476,8837
100562864,55471
100561815,10181
100554881,9108
100562227,6542
100565136,23098
100560801,204
100566617,2288
100557968,23028
100561623,10180
100554011,84254
100559305,5965
100559004,55610
100556405,126393
100556010,115703
100558383,4706
100560978,5166
100564304,85413
100564376,51364
100565276,340273
100554099,170302
100561177,10165
100561639,7982
100564328,996
100563543,6521
100559199,799
100566296,3052
100554463,1856
100552146,8935
100564197,55013
103279885,3207
100553019,5439
100557910,56919
100566813,4222
100554496,221981
100555662,79657
100562048,6296
100563750,81691
107982260,57019
103281361,57019
103279539,56928
100555697,80256
100561641,5577
100563920,10943
100551677,5444
100557591,84058
100564060,54677
100555474,5244
100553183,55904
100563959,57414
100566954,30812
100556180,26224
103280821,3683
100565122,5164
103282347,3675
100553975,3675
100553502,7543
100560782,51666
100558349,114881
100563348,26022
103282740,51087
100560190,9020
100562467,6833
100553003,54972
100561964,6863
103278118,10127
103281013,10127
103281288,10127
100567965,64847
103281071,51330
100561374,1750
100556486,4293
100555475,5898
100568151,55971
100558799,80853
100555473,2115
100557026,55750
100564449,55001
100559843,9855
100558545,79017
100558016,3475
100557959,56891
103279873,56891
100555255,1352
100552298,54623
100555276,27072
100554477,9912
100552311,60528
100563542,85477
100554941,414
100557882,414
100555332,8228
100563149,79602
100551662,51265
100562309,151531
100551756,10942
100551951,10942
100566504,10942
100553482,57787
100555535,8842
100561791,5048
100561200,4843
100564744,9058
100557413,8522
100555864,6329
100560056,54879
100552301,5080
100552031,113000
103281515,64285
100561332,55692
100564773,9254
100561137,115939
100552429,9091
100552589,7005
100565764,6401
100566272,2328
100555879,2328
100563531,29116
100553413,1870
100551855,5689
100553839,3720
100556829,6792
100563505,728642
100562986,65220
100555048,7021
100554854,83741
100562363,9940
100563689,9265
100556254,53616
100561048,6856
100562010,9043
100553247,10157
100568012,51188
100563748,4257
100553773,1407
100568161,4784
100553436,6482
100559558,64386
103282539,5310
100567079,9862
100567103,23221
100551597,7095
100565966,7812
100555273,9690
100565094,5980
100566819,389434
100566915,29954
100560304,51534
100552434,51085
100553437,10048
100559634,83932
100559546,51603
100555078,83930
100564922,57467
100565924,9918
100566124,25900
100556927,56920
100559383,11188
100559579,23166
100553811,80199
100566499,80199
100552069,6540
100565603,5646
100557262,3077
100560414,3077
100552169,3077
100552615,3077
100568154,3077
100556469,22955
100559709,2534
100561290,3097
100557581,2326
100562650,6924
100562455,11313
100557854,1185
100558683,9902
100562210,654364
100555590,6534
100564452,10867
100565873,55727
103282968,9546
100567695,51099
100559252,3730
100551719,26993
100567313,54799
100567508,51096
100558904,54476
100555831,54902
100555865,8193
100554371,9066
100556212,23395
100557407,5286
103279307,5329
100558878,54443
100551919,58525
100561201,2844
100561201,23637
100561696,1634
100560754,54814
100564151,5536
103279480,23177
100562646,57146
100556337,2556
100553919,672
100565865,2067
100562608,7869
100560770,51360
100554738,4057
100557117,2137
100555212,9971
100552106,60481
100556313,240
100552573,57658
100560812,55148
100562254,11183
100566408,30845
100553153,30845
100551966,5704
100567451,57709
100567648,5010
100563736,51629
100565920,9961
100553250,51667
100554274,5238
100554085,112611
100559770,1195
100553058,55703
100567691,23357
100565098,9604
103277753,1774
100561764,1663
