GENEID_51337,GENEID_9606
101600882,7105
101601182,64102
101604283,8813
101611583,57147
101595738,55732
101599629,2268
101611064,2519
101610535,2729
101614714,4800
101599562,90529
101598968,57185
101612370,81887
101602431,6405
101605024,54467
101612059,1595
101605313,889
101602695,572
101598273,51056
101610200,9957
101597074,26
101597358,26
101611394,51384
101614448,23072
101600568,8379
101594840,3927
101603876,29916
101604130,4074
101598947,90293
101603638,56603
101614277,57679
101616291,8837
101603985,7035
101609870,55471
101602142,10181
101607634,9108
101604973,6542
101595143,381
101611900,23098
101610844,26073
101612031,23129
101596743,204
101600225,952
101611439,2288
101602497,23028
101601454,10180
101615706,84254
101602729,5965
101609276,55610
101613810,126393
101614105,115703
101602767,4706
101603582,5166
101606207,51364
101610108,340273
101600302,170302
101602003,10165
101607729,7982
101595526,6521
101608988,799
101614029,3052
101596185,1856
101607610,64063
101615285,5976
101594822,8935
101601000,292
101616607,292
101598878,55013
101616589,3207
101607474,5439
101599602,56919
101614383,4222
101595026,221981
101601934,3980
101594999,79657
101600078,6296
101600670,81691
101611949,57019
101601708,56928
101615248,51226
101618177,5577
101615181,10943
101610963,1387
101609435,9256
101609722,4353
101604456,5444
101596038,6936
101596954,84058
101596233,54677
101595555,5244
101595021,55904
101604110,57414
101614835,30812
101614882,25998
101599814,23077
101599525,26224
101602081,3683
101614666,5164
101615149,3675
101593589,3920
101597100,3674
101603877,51666
101609501,51573
101613942,55049
101617057,9244
101600425,114881
101604102,26022
101597943,51087
101598669,3883
101598669,3883
101603674,3883
101602788,9020
101610950,6833
101601088,10368
101610567,54972
101598309,163
101599943,6863
101613404,10127
101594556,64847
101595038,8913
101611361,51330
101601718,1750
101607583,4293
101597743,5898
101595370,55971
101609442,2115
101596217,221
101601888,57157
101615486,9855
101610088,10083
101610788,79017
101618216,10926
101604346,6915
101611262,3475
101602722,1352
101616742,9569
101594818,54623
101594141,27072
101603996,9912
101593671,85477
101608612,8735
101611442,79602
101604874,51265
101593753,151531
101609918,10942
101599623,57787
101600523,8842
101596063,115098
101614164,90273
101604501,5048
101616260,5048
101607372,4843
101613734,1770
101609974,9703
101609685,9058
101608905,8522
101594464,4145
101614164,1087
101608870,974
101608577,6329
101594089,54879
101613785,8277
101597313,5080
101613977,113000
101605952,64285
101607402,55692
101607371,9254
101616686,8938
101617582,115939
101614348,9091
101610390,9091
101595303,57585
101596069,7005
101612363,6401
101603588,55735
101594566,2328
101610570,29116
101598436,27035
101617906,1870
101610770,5689
101606523,6853
101595880,6792
101594055,57172
101601905,728642
101601319,65220
101594793,7021
101595673,83741
101604569,9940
101603131,9265
101617536,53616
101594157,6856
101613999,1534
101602888,9043
101612098,1951
101614874,10157
101606621,55200
101611212,51188
101607810,84954
101610457,4257
101604986,1407
101610219,4784
101594650,6482
101611647,64386
101604996,5310
101606517,23542
101611095,9862
101615089,23221
101610626,54497
101617376,7095
101605685,6224
101603038,7812
101605759,9690
101595154,5980
101610596,10178
101610138,5081
101597108,10747
101599922,199870
101617769,80342
101603724,29954
101612523,51534
101603239,9031
101605456,10048
101611203,83932
101608215,51603
101595293,83930
101606911,928
101603350,9918
101603049,25900
101602394,2696
101612581,51533
101604666,56920
101605244,11188
101606198,23166
101608392,80199
101605179,6540
101605279,3423
101613168,5646
101603733,920
101600976,10233
101596271,695
101594532,22955
101596327,2534
101611932,3097
101609287,2326
101598900,6924
101616411,11313
101598477,1185
101613425,9902
101617631,6534
101610288,10867
101595226,9546
101610494,54903
101616777,3730
101593776,26993
101604545,54799
101596212,51096
101596980,54476
101608230,54902
101606000,8193
101607002,9066
101599287,23395
101611154,5286
101594257,58525
101612196,2844
101612196,23637
101608261,1634
101614859,54814
101605109,5536
101606090,23177
101613058,8491
101615166,7305
101614234,57146
101599323,2556
101597778,672
101617616,933
101603524,7869
101599433,51360
101601494,4007
101598098,4057
101603862,2137
101594027,9971
101609387,60481
101599269,240
101605929,57658
101610751,55148
101616862,11183
101595816,30845
101616090,5704
101598839,57709
101599141,5010
101596512,51629
101599435,9961
101615307,51667
101596723,5238
101596429,112611
101594828,1195
101602946,55703
101606857,23357
101604878,23357
