61622_GENEID,9606_GENEID
104675582,7105
104679619,7105
104674679,64102
104662375,8813
104660619,57147
104660648,55732
104675721,2268
104664205,3075
104661849,2519
104662843,2729
104682927,4800
104656110,90529
104656109,57185
104674900,81887
104654204,22875
104667126,6405
104682625,1080
104654375,1595
104654378,889
104662526,5893
104673141,572
104676816,51056
104667030,4267
104657730,9957
104675391,26
104677318,51384
104676698,23072
104664955,8379
104674868,3927
104658902,29916
104672839,4074
104661347,56603
104674231,79007
104655524,57679
104671862,843
104671861,8837
104667750,7035
104669967,55471
104667147,10181
104671073,9108
104674418,381
104669367,23098
104669371,26073
104654949,204
104658170,952
104663232,23028
104667160,10180
104660884,5965
104654069,55610
104667080,126393
104656590,5166
104664503,85413
104666942,51364
104665039,340273
104656594,10165
104682630,7982
104654713,6521
104654065,799
104668988,3052
104673334,1856
104672336,64063
104661254,292
104671840,55013
104681879,3207
104656208,56919
104672427,4222
104675100,3980
104654831,79657
104682078,6296
104682079,81691
104664054,57019
104671386,56928
104680033,80256
104658462,51226
104677403,5577
104672289,1387
104669830,9256
104669826,4353
104656585,5444
104661945,6936
104674811,84058
104668030,54677
104668032,5244
104668036,5244
104675848,55904
104681492,30812
104658304,25998
104671175,23077
104671177,26224
104681602,3683
104680263,5164
104680261,3675
104678112,7543
104655317,3920
104654717,3674
104656589,51666
104682063,51573
104680629,55049
104657347,114881
104669323,26022
104678377,9020
104667632,6833
104665906,10368
104679401,54972
104679581,163
104668751,6863
104672302,10127
104664051,6376
104680281,64847
104680284,8913
104672318,51330
104662288,1750
104660313,4293
104663117,5898
104681983,55971
104659705,55750
104664720,221
104669586,55001
104680364,57157
104681222,10344
104673079,9855
104667633,10083
104668447,79017
104668037,10926
104665441,6915
104677429,3475
104676134,56891
104667954,1352
104676150,54623
104663111,27072
104667949,60528
104676707,85477
104678273,414
104654639,8228
104675137,8735
104662535,79602
104659808,51265
104654254,151531
104673449,57787
104658174,8842
104660955,115098
104682015,5048
104669357,4843
104672346,1770
