30538_GENEID,9606_GENEID
102527896,1080
102540083,54467
102536993,7035
102535588,85413
102539925,3052
102526816,26224
102530652,83741
102541318,1407
102537496,57146
102545394,55148
102540229,1195
102537561,9604
102541786,10771
102544064,22802
102527215,4719
102528319,3149
102525716,23279
102531085,4238
102538609,5685
102536982,54542
102544049,1431
102533351,5378
102545702,10797
102527143,54505
102525595,2182
102533424,55737
102544353,139341
102542805,5597
102531224,440
102524637,6605
102524905,55796
102538655,9452
102537166,56681
102530886,27244
102538113,139212
102530988,1361
102536107,56650
102541469,10403
102537025,9262
102526437,5205
102539918,2932
102534722,81550
102526813,10959
102544711,28971
102532033,6564
102525684,8655
102530798,10961
102526549,7597
102533191,23594
102542819,55012
102529014,3183
102535088,8697
102530799,4214
102528284,28978
102544536,3189
102533353,6319
102545150,6634
102528553,150274
102540079,51493
102543728,51382
102542388,10490
102530257,5494
102539010,2079
102536184,79882
102537428,623
102536930,51527
102540331,55671
102541835,5687
102541800,434
102528363,54941
102536093,8780
102535952,5716
102542639,8406
102541445,10389
102527163,6102
102524911,158866
102533030,2491
102536363,2259
102529080,54602
102528708,81602
102545905,688
102530296,55578
102544518,84056
102534639,10562
102526847,51090
102538926,56942
102535757,56986
107033553,6101
102528312,27121
102528259,55156
102538930,81492
102530749,256227
102537727,857
102530121,6742
102530463,6119
102541989,9678
102537790,54664
102538968,10927
102542980,4969
102545309,55848
102545726,57589
102526979,54619
102529548,1787
102541156,79009
102528221,5599
102525225,54462
102538650,657
102527586,10360
102534715,79991
102537505,443
102541608,5889
102544658,5414
102538050,6198
102536537,9527
102546164,55161
102526644,54959
102527230,8649
102536706,7350
102540488,57562
102542076,9354
102536674,10944
102525933,84274
102530738,65117
102536422,51184
102526125,2967
102533747,55832
102534666,55801
102525807,51258
102530346,339
102544672,5564
102541817,29940
102529779,3605
102529667,8724
102531791,83594
102536089,8382
102543074,9685
102530566,4001
102542408,3567
102532179,10915
102531003,4090
102538928,84100
102529456,26355
102534357,3769
102539631,25843
102525738,10153
102541430,5334
102545274,515
102544212,5906
102542291,829
102526546,80135
102544251,6675
102527857,8548
102528122,57821
102533517,8674
102529234,9331
102529707,9324
102541378,4709
102543802,51552
102540483,92400
102531875,27030
102532817,9419
102544782,11172
102525303,80231
102537081,91687
102529825,51248
102528125,84955
102528389,56943
102533548,8600
102537387,9499
102535684,51123
102532924,10987
102541570,80218
102526615,50945
102537039,10124
102532243,48
102543733,55847
102537921,23597
102526720,57213
102536137,725
102534261,84612
102544086,4693
102527311,55831
102541917,2806
102539111,2841
102535168,6555
102541982,6629
102526290,22890
102534808,57570
102539401,55906
102535500,5908
102530548,50831
102530812,50832
102536904,2791
102537146,2792
102543440,2770
102539351,5189
102527366,51691
102533934,94101
102531252,8520
102527937,8048
102543696,84817
102527841,55278
102539371,1968
102526450,83639
102542090,1327
102529717,5538
102544738,51132
102542190,1046
102526091,57663
102526850,55145
102542625,84674
102530534,3021
102531631,6616
102526038,5111
102539494,10621
102539542,325
102532999,6860
102543276,4626
102541394,5983
102528403,84707
102525994,84707
