8502_GENEID,9606_GENEID
109311029,7105
109311031,64102
109318751,8813
109307127,57147
109307126,55732
109308878,3075
109320160,2519
109311733,2729
109317796,4800
109318392,57185
109310862,81887
109311479,22875
109315988,1080
109307166,54467
109308659,1595
109308680,889
109316468,5893
109321818,51056
109306120,4267
109322332,9957
109305661,26
109315638,51384
109312866,23072
109314727,8379
109320259,3927
109318903,29916
109316231,4074
109310984,90293
109322259,56603
109309175,3382
109322995,57679
109322724,843
109322725,8837
109319092,55471
109322335,9108
109322181,6542
109317256,23098
109316969,26073
109311371,23129
109318356,204
109322366,952
109316255,2288
109318445,23028
109318334,10180
109316402,5965
109308840,55610
109314791,4706
109309012,5166
109311933,85413
109318295,51364
109309643,340273
109309039,10165
109315622,7982
109319001,996
109308847,799
109307266,3052
109312344,5976
109310057,8935
109306131,292
109309393,55013
109310198,3207
109317018,56919
109309249,221981
109316985,3980
109315558,79657
109314850,6296
109314843,81691
109310411,57019
109320523,56928
109307800,80256
109318898,51226
109315723,5577
109306071,10943
109313449,1387
109309008,5444
109311586,6936
109308405,54677
109315734,55904
109316914,57414
109314802,30812
109312120,25998
109305504,23077
109306431,26224
109318943,5164
109319000,3675
109305964,7543
109313575,3920
109320888,51666
109314561,51573
109312413,9244
109318884,114881
109323114,26022
109323075,9020
109321393,6833
109314600,10368
109316989,163
109309080,6863
109315025,64847
109309052,1750
109320781,4293
109312777,5898
109314547,55971
109315928,80853
109309319,2115
109316520,55750
109320801,221
109307514,55001
109315754,57157
109315351,9855
109321201,10083
109311129,79017
109308497,10926
109320483,6915
109315600,3475
109321433,56891
109315159,1352
109317039,9569
109312737,27072
109315168,9912
109311082,60528
109309300,85477
109306117,414
109306118,414
109306117,414
109306094,8228
109316463,79602
109310092,51265
109323202,151531
109322154,8842
109318697,115098
109317099,5048
109317113,4843
109316964,9703
109320491,4145
109317871,54879
109321648,5080
109314641,113000
109313471,55692
109313416,9091
109313387,57585
109317492,7005
109307129,6401
109314175,55735
109307120,2328
109315763,29116
109311022,27035
109318599,1870
109320012,5689
109315772,3720
109306005,6792
109317900,57172
109314260,728642
109314256,65220
109311498,7021
109311497,83741
109319448,9940
109314862,9265
109308508,53616
109315727,6856
109318964,1534
109315015,9043
109315640,10157
109310605,51188
109324857,84954
109316421,4257
109316591,1407
109322138,6482
109314618,5310
109320298,9862
109324567,23221
109319893,54497
109308421,7095
109317848,7812
109306955,9690
109311941,5980
109313564,10178
109314352,5081
109314472,10747
109319118,389434
109318534,199870
109321416,29954
109320167,51534
109317617,51085
109317626,9031
109315824,10048
109317518,51513
109319988,83932
109307105,51603
109315902,8798
109314981,7756
109311292,7384
109312683,83930
109316285,928
109306015,57467
109319416,9918
109319029,25900
109318264,11188
109320816,80199
109313625,3423
109310934,695
109318663,22955
109311945,2534
109320165,3097
109307114,2326
109318336,6924
109318374,6924
109318382,11313
109314501,1185
109318970,9902
109310163,6534
109316261,10867
109321709,55727
109320487,9546
109317621,54903
109311049,51099
109305461,3730
109315011,54799
109315208,51096
109314694,54476
109317219,54902
109318214,9066
109311546,23395
109321191,5286
109312586,54443
109314056,23637
109314056,2844
109316870,1634
109319541,23177
109319469,8491
109314875,57146
109313633,2556
109308890,672
109305981,51360
109315331,4057
109311530,2137
109316793,9971
109311732,60481
109324293,240
109323239,57658
109321707,55148
109320707,11183
109319795,30845
109322217,23324
109308430,57709
109308429,5010
109306716,51667
109311823,5238
109311825,112611
109322698,1195
109315938,55703
109321335,23357
109310059,9604
109316478,1663
109316836,50865
109316834,9052
109313620,10046
109322293,10460
109311876,23376
109322558,23144
109311267,55
109319553,4190
109322132,10463
109324219,10903
109321687,440193
109315581,10138
109307043,10771
109310723,1800
109309930,9782
109313275,29881
109315211,64132
109311548,81551
109307892,3670
109311326,55349
109320190,53832
109318276,55830
109311223,27032
109316558,3479
109317372,10928
109309487,22902
109315585,1272
109322504,6556
109308331,25937
109322956,8540
109313589,63932
109319882,55622
109317927,23584
109315425,23187
109318764,1591
109321028,56981
109321498,57586
109318700,6591
109310166,972
109315770,3082
109323951,54764
109318464,23154
109317302,25960
109318759,55734
109320694,4331
109320897,23034
109318400,864
109306759,4361
109306894,58473
109314990,1992
109314709,64816
109310588,11136
109319911,6683
109321331,114879
109321236,9716
109323109,1373
109307523,732
109311005,2273
109318777,51507
109309972,2554
109322255,57210
109312870,9921
109320873,55778
109324022,64429
109318034,57476
109318195,6050
109322617,4719
109318642,9821
109313382,23071
109306739,330
109306478,11215
109307063,51022
109320699,6617
109316422,51071
109316424,11171
109317829,50619
109324262,51177
109319681,23304
109307583,55635
109320180,25901
109311862,58528
109311980,3298
109320585,51230
109321387,10062
109316024,1890
109315874,29781
109311917,11231
109318511,23633
109306692,7431
109324296,355
109320044,8635
109318753,3755
109320061,56895
109306656,4285
109320696,5583
109324019,3645
109320188,3459
109309887,11285
109319582,7444
109314397,7133
109316760,55591
109308821,6642
109312035,9519
109320197,9774
109321095,55334
109317395,286
109322355,3381
109320095,51106
109317017,9135
109313614,3149
109318250,23279
109317800,578
109323696,4593
109323176,22807
109322759,2896
109310121,51306
109319267,57514
109311487,55166
109317557,6301
109320552,8498
109320678,5926
109311685,7260
109306664,8100
109312641,55596
109305627,10061
109305633,54480
109307584,57554
109321217,2530
109309440,55236
109306822,9846
109320368,535
109309207,8554
109310836,9497
109314684,5606
109308814,79645
109311238,28990
109320996,25897
109310771,11345
109311694,26751
109323907,7414
109307942,55789
109318935,8439
109319928,159
109321827,5981
109319364,55773
109308630,8452
109311710,9172
109305927,5009
109321748,10858
109307364,26009
109317441,6570
109318056,9099
109316224,846
109310155,2324
109314232,54888
109314332,54455
109310194,4238
109324485,4234
109323195,3224
109309774,175
109321821,55300
109321816,259282
109309966,27430
109309730,7092
109310415,23644
109314498,7204
109308080,1462
109313503,23274
109307911,23517
109314464,1767
109310432,79567
109307865,729
109307866,729
109307823,26064
109310212,11063
109310382,23035
109309952,54908
109319599,27067
109314358,54896
109317206,1497
109308502,79142
109314672,1008
109306176,3631
109307724,5874
109306323,23026
109308305,55341
109311434,10039
109313853,3371
109314176,90326
109318745,140876
109321673,55775
109312477,84883
109321662,55812
109306770,9440
109324642,54884
109324638,822
109319728,7399
109318299,7038
109324556,10863
109317999,8538
109310096,23338
109309947,3937
109318366,54802
109319429,9820
109309934,1495
109306002,5256
109323486,54875
109305585,2042
109314079,3309
109318257,1829
109306051,8481
109306050,2824
109319404,80243
109307099,22884
109308182,64848
109306018,56474
109308860,56474
109318685,51606
109309451,5431
109309007,56204
109322215,116984
109307227,7175
109308324,1356
109315780,84062
109305935,7504
109316283,57101
109316270,57102
109306082,55841
109306076,395
109322180,27146
109305793,4134
109311968,57120
109312148,6098
109324524,57646
109309496,9734
109322167,57545
109321111,50484
109315659,168850
109313524,608
109313547,92017
109316419,55885
109319685,55173
109317889,2978
109306830,51773
109314395,55187
109315813,10659
109311338,23196
109322805,23518
109316881,4254
109307945,1161
109307962,11174
109314451,9563
109314534,10911
109315026,55040
109319879,4052
109321367,5954
109319115,57492
109313662,81037
109307714,23327
109307690,3074
109313691,340533
109320684,51528
109321479,27122
109316286,7984
109315809,63933
