8128_GENEID,9606_GENEID
100695124,7105
100691183,64102
100695460,57147
100697412,2268
102076596,2519
100696334,2729
100702725,90529
100700944,81887
100701217,81887
100709679,22875
100701195,6405
100710776,1080
100705051,54467
100701847,889
100696958,5893
100702018,51056
100705374,4267
100696662,26
100707125,23072
100697468,8379
100710506,3927
100708417,3927
100692078,90293
100690880,56603
100699760,3382
100704774,79007
109194206,843
100712109,8837
100705419,55471
100695906,10181
100712230,9108
100712418,9108
100698104,23098
100705365,26073
100692235,23129
100709814,204
100709221,952
102078110,952
102077908,952
100709316,2288
100701467,10180
100697126,84254
100701137,5965
100692114,55610
112848201,126393
100705793,4706
100690776,5166
100703086,85413
100702546,51364
100707271,170302
100690234,10165
100695114,996
100705836,6521
100691847,799
100692842,3052
100700695,1856
100695574,5976
100693655,5976
100712014,292
100704097,55013
100696015,3207
100705637,5439
100690962,56919
100706853,3980
100710493,79657
100712254,57019
100696726,56928
102079880,80256
100699203,51226
100700274,5577
100693414,10943
100709989,1387
100710697,5444
100700589,6936
100703656,84058
100701298,54677
100534453,5244
112841651,5244
102078504,57414
100698682,30812
100693663,30812
100711491,26224
100692979,26224
100701650,5164
100705213,3675
100712166,3675
100704409,3674
100691041,51666
100700294,51573
100707437,9244
100710391,9244
100699223,9244
100693665,114881
100694584,26022
100702319,51087
100695488,9020
100703474,10368
100710613,10368
100703879,54972
100707472,163
100693586,6863
100695794,64847
100709288,1750
100708160,4293
100705784,55971
100701111,2115
100700196,55750
100709454,221
100703463,221
100698670,221
100693723,221
100691087,57157
100712455,9855
100702272,10083
100699585,10926
100702640,6915
100700684,56891
100699565,56891
100697584,56891
100702318,56891
100695060,1352
100699356,27072
100705666,60528
100706381,414
100698750,79602
100708084,151531
100701744,8842
100690748,115098
100699478,5048
100691784,9703
100692894,9058
100706459,8522
100711529,8522
100704500,79090
100704856,4145
100709007,113000
100703856,64285
100701714,64285
100693218,55692
102079371,9254
100701765,9254
109194152,8938
100696584,115939
100704865,9091
100706313,7005
100694756,55735
100696684,55735
100709773,29116
100701896,27035
100700193,6792
100700621,6792
100701248,57172
100697195,728642
100704998,65220
100708705,7021
100709510,83741
100690499,9265
100708313,9265
100699849,53616
100693612,1534
100690161,9043
100697444,9043
100700037,10157
100705281,51188
100696290,84954
109194535,4257
100694673,4257
100703716,1407
100694525,1407
100691072,8993
100690838,4784
100701915,4784
102076824,6482
100712274,6482
100700001,6482
100700551,6482
109196670,6482
100699637,23542
100691429,9862
100706307,23221
100695010,54497
100696588,6224
100707510,9690
100698883,5980
100696153,5081
100703975,10747
100692784,389434
102079138,80342
100698761,29954
100698582,51534
102080620,51085
100702342,9031
100708771,51603
100712016,8798
100702728,7756
100701209,7756
100693917,83930
100690342,928
100704944,928
100699722,57467
100710515,9918
100706494,25900
100705163,25900
100710491,56920
100710487,6540
100701911,6540
100701301,3423
100699499,5646
100711194,695
100701024,22955
100690757,2534
100691175,2534
100703807,3097
100698273,6924
100698563,9902
100701010,10867
100703812,10867
100706664,9546
100707207,54903
100708940,51099
100709024,51099
100696746,3730
100698047,3730
100692925,3730
100693115,26993
100696505,54799
100709767,51096
100691956,54902
100697097,5286
100705359,54443
100695065,58525
100708337,58525
100709505,2844
100709505,23637
100534402,1634
100694201,5536
100698500,2556
100708332,672
100705589,2067
100710234,7869
100703948,51360
100691316,4057
100694061,2137
100710296,9971
100534548,60481
100693453,240
100707211,8284
100709980,57658
100698695,55148
100699512,55148
106098054,11183
100700845,5704
100711846,23324
100692608,57709
100700549,5010
100699626,5010
100691982,9961
100694751,5238
100691872,55703
100697956,23357
109195185,9604
100690377,9604
100706342,9604
100702570,1774
100699025,1774
100709583,1663
100694852,50865
100692696,9052
100694688,923
100711597,23376
100711026,23649
100710005,23144
100696988,823
100711978,4190
100711262,4190
100707446,10463
102082991,10903
100701658,10138
100703588,7454
100691090,29881
100698784,64132
100696960,81551
100692305,81551
100708681,23386
100711832,55349
100698202,55830
100698411,10928
100698748,22902
100709153,1272
100696533,8540
100694151,477
100690876,1591
100704765,3082
100704875,3082
100705114,54764
102080486,23154
100702564,25960
100702328,55734
100694712,4331
100701672,23034
109194218,4361
100711952,58473
109195105,1992
100708135,1992
109195104,1992
102078176,1992
100702592,64816
100700506,64816
100698105,11136
100689819,114879
100695289,9716
100696002,1373
100693988,732
100696714,2273
100693791,2273
100710089,51507
100712199,2554
100692792,57210
