9986_GENEID,9606_GENEID
100126567,7982
100009231,799
100302407,8735
100009065,2328
100346451,6556
100316908,3082
100328954,64816
100328920,27125
100008967,384
100009357,5744
100328729,23598
100009113,2158
100009523,3163
100008660,2997
100328775,29844
100126565,4233
100328954,1577
100009391,6677
100008604,79073
100328737,11108
100037722,3736
100009106,3945
100351578,58515
100533992,51086
100415937,4656
100328894,23363
100328918,128876
100328801,3050
100009064,2330
100009073,2949
100301544,1573
100328545,1588
100354509,85465
100125998,2660
100008614,8999
100009423,5530
100009425,92912
100301537,79068
100008805,1580
100301553,1392
100101618,7069
100008935,2697
100302411,1525
100009020,10901
100328954,1576
100328954,1551
100101619,1412
100328940,1230
100328727,2661
100328728,116842
100328950,5896
100328820,81285
100328865,390061
100009339,1056
100008820,1901
100343243,51030
100328854,390054
100009298,5499
100353753,10333
100009534,6403
100009087,4878
100534620,378708
100328875,50613
100009157,5406
100328861,390058
100009531,3291
100328833,81282
100328827,119694
100311079,57191
100328817,143503
100328886,390072
100328885,390072
100328873,390066
100328874,390066
100009380,10052
100328860,79339
100328863,390059
100009020,317749
100328878,340980
100328868,390064
100311262,317701
100311076,317701
100311046,317701
100009006,6817
100008926,7442
100009006,6799
100008986,5265
100009517,5167
100328598,1553
100328598,1549
808223,4541
808233,4513
808227,4519
808230,4536
808224,4540
808231,4512
100356324,140606
808221,4537
808225,4538
808226,4535
808232,4508
808229,4514
100008938,5540
100328839,119679
100101570,1733
808222,4539
100009073,2946
100302434,594857
808228,4509
100310995,317703
100311281,317703
100311026,317703
100310971,317703
100311040,317703
100311281,317703
100310971,317703
100310995,317703
100311119,317703
100311043,317703
100311026,317703
100311119,317703
100310969,317703
100328620,643847
100328620,643834
100532745,8637
100328598,1548
100328620,5222
100343243,100533496
100533992,100526835
100008655,728113
100008938,100996758
100008655,653145
100008828,9294
100328838,79296
100328834,79324
100328825,119695
100328828,119695
100328824,256892
100328954,100861540
