13146_GENEID,9606_GENEID
101869274,7105
101870598,64102
101870884,8813
101873788,57147
101873618,55732
101880427,2519
101869677,2729
101876035,4800
101876868,57185
101879918,22875
101879474,1080
101870510,54467
101870850,1595
101870679,889
101878156,5893
101873743,51056
101877175,9957
101870712,51384
101871567,23072
101873837,8379
101879277,3927
101870078,29916
101868884,4074
101877833,90293
101873151,56603
101879033,3382
101879524,57679
101877661,8837
101871057,7035
101877275,55471
101877065,10181
101872516,9108
101873180,6542
101876019,23098
101876518,26073
101870321,23129
101876058,952
101881260,2288
101873155,10180
101873642,84254
101872295,5965
101869113,55610
101881598,5166
101875128,85413
101872916,170302
101880835,10165
101879122,7982
101867735,996
101868944,799
101871678,3052
101868058,5976
101877385,8935
101869046,55013
101874061,3207
101868288,56919
101881608,4222
101874993,221981
101868898,3980
101877670,79657
101871998,6296
101881287,6296
101881118,81691
101880004,57019
101881450,56928
101878893,80256
101869738,51226
101870100,5577
101879431,10943
101870116,1387
101881932,5444
101872799,54677
101877781,55904
101881770,57414
101876303,25998
101876056,23077
101873621,26224
101873600,3675
101873751,7543
101874693,3920
101881765,51666
101872661,51573
101873483,114881
101881106,26022
101880066,9020
101881933,6833
101868051,163
101880048,6863
101870084,64847
101872285,8913
101875166,1750
101877748,4293
101873068,5898
101876217,55971
101873192,80853
101877137,2115
101872687,55750
101875379,57157
101880709,9855
101872469,10926
101878309,3475
101875723,56891
101879750,1352
101873310,9569
101873407,27072
101876199,9912
101874214,60528
101878024,85477
101876906,414
101877911,8228
101877384,79602
101876017,151531
101875442,8842
101872535,115098
101879780,5048
101880553,4843
101871641,9703
101870466,8522
101877427,4145
101881170,974
101868939,5080
101877159,113000
101873428,64285
101871698,55692
101878214,9254
101872822,115939
101881040,9091
101878976,57585
101876647,7005
101876875,55735
101879079,29116
101869879,27035
101878386,1870
101881312,5689
101878515,3720
101870958,6792
101877816,57172
101878391,728642
101878051,65220
106023310,7021
101878165,83741
101877742,9940
101877438,9265
101876513,53616
101876091,1534
101873112,9043
101875880,1951
101870882,10157
101874365,51188
101878114,4257
101881819,1407
101868075,6482
101880954,5310
101873486,9862
101878942,23221
101878211,54497
101870381,7095
101878420,6224
101881613,7812
101868967,9690
101877640,5980
101870436,10178
101871166,5081
101876592,199870
101871453,29954
101878244,51534
101871316,51085
101868965,9031
101879141,10048
101872397,83932
101875883,51603
101876497,8798
101877163,7756
101869324,7384
101878174,928
101871459,57467
101875656,9918
101880519,56920
101877313,11188
101879520,23166
101878841,6540
101868315,3423
101876194,5646
101881473,920
101874113,10233
101870957,695
101875523,22955
101876137,2534
101878577,3097
101871064,2326
101868955,6924
101873111,1185
101867797,9902
101880866,6534
101880325,10867
101875385,55727
101871824,54903
101872749,51099
101869714,3730
101873778,54799
101870586,51096
101872820,54476
101874566,54902
101881694,23395
101881599,5286
101870148,54443
101871173,23637
101871173,2844
101871615,1634
101870330,23177
101870889,8491
101880358,57146
101876240,2556
101870799,672
101870278,7869
101872416,51360
101873826,4057
101877375,4057
101875100,2137
101873394,9971
101869952,60481
101868219,240
101867872,55148
101880394,11183
101881880,30845
101879819,23324
101871612,57709
101871443,5010
101875556,51667
101875842,5238
101875677,112611
101868325,55703
101872023,23357
101877735,9604
101879803,1663
101875222,50865
101868493,9052
101873457,10046
101871347,10460
101873568,23376
101870019,23649
101877808,823
101877470,55
101876329,4190
101878069,10463
101868865,1355
101873297,440193
101871243,10771
101880675,1800
101869583,9782
101869086,64132
101873234,81551
101880432,3670
101879701,55349
101873702,53832
101874175,1179
101876314,55830
101875600,27032
101870839,3479
101872041,10928
101872060,22902
101868422,1272
101870736,6556
101877764,25937
101870964,8540
101876725,63932
101873947,55622
101873887,23187
101878757,8685
101875275,1591
101877525,57586
101881328,6591
101873345,972
101867924,3082
101869032,54764
101869249,23154
101868926,55734
101877621,4331
101871973,23034
101881733,864
101879426,4361
101871966,1992
101872174,64816
101876011,11136
101874494,114879
101874644,9716
101870672,732
101881752,2273
101881811,51507
101880029,2554
101868360,57210
101879706,9921
101870723,55778
101878256,64429
101879856,57476
101870386,6050
101868412,4719
101880665,9821
101878027,23071
101879853,211
101880150,330
101881468,11215
101870473,51022
101876955,6617
101877832,51071
101877671,11171
101875812,50619
101870470,51177
101875033,2730
101872552,23304
101874364,55635
101874999,25901
101869782,58528
101880109,3298
101880035,51230
101881167,10062
101873143,11231
101874217,23633
101874261,7431
101871160,355
101881198,8635
101873464,960
101870714,3755
101875221,56895
101870108,4285
101877286,5583
101876688,3645
101869851,3459
101881020,11285
101872999,7444
101868575,55591
101873583,65980
101878891,6642
101871081,9519
101868483,56938
101872645,9774
101872569,55334
101870761,3381
101881427,51106
101867952,9135
101877228,3149
101875360,578
101872755,4593
101870589,22807
101871847,51306
101869328,57514
101878791,55166
101878486,6301
101870574,8498
101881851,5926
101877019,7260
101871286,8100
101879715,56052
101875534,55596
101876790,10061
101872793,54480
101874535,57554
101877858,2530
101869332,55236
101874063,9846
101880345,535
101872905,8554
101870287,9497
101871058,321
101880958,5606
101869719,79645
101875496,25897
101871398,4653
101876351,26751
101875567,7414
101875674,55789
101875144,23604
101881329,8439
101875266,159
101868653,5981
101876627,55773
101876567,8452
101875503,9172
101879914,5009
101879766,10858
101873466,26009
101876258,6570
101872780,846
101873678,2324
101871927,54888
101877111,54455
101876995,4238
101879106,3224
101877494,175
101868628,55300
101879527,27430
101871332,7092
101871194,23644
101875651,1462
101871070,23274
101879729,999
101878474,23517
101876272,9765
101872203,79567
101875794,729
101877962,26064
101879588,11063
101867907,23035
101875495,27067
101872009,54896
101877876,1497
101874277,79142
101875281,1008
101871865,3631
101876610,5685
101869372,23026
101877498,55341
101876049,3371
101871396,140876
101872301,55775
101879943,84883
101880540,55812
101878009,9440
101872702,54884
101879949,822
101870229,7399
101869977,7038
101879286,10863
101869302,8538
101878167,54165
101875994,23338
101877651,3937
101870207,1495
101871293,5256
101873146,54875
101869702,3309
101880940,1829
101881705,54960
101881155,8481
101881323,2824
101873133,80243
101870182,22884
101874448,64848
101869947,56474
101880336,51606
101869995,5431
101870322,56204
101870498,116984
101867860,7175
101877097,1356
101874091,23247
101878683,84062
101879408,7504
101876662,57102
101878523,55841
101879256,395
101873578,27146
101870478,4134
101879338,57120
101878993,6098
101868231,57646
101874478,9734
101876666,57545
101876738,50484
101868531,168850
101869549,92017
101878287,55885
101872833,55173
101868353,2978
101872775,51773
101878045,55187
101870650,10659
101878008,23196
101876635,23518
101869764,4254
101875334,1161
101874675,9563
101877212,8863
101869917,55040
101877443,4052
101875837,5954
101872927,5982
101881426,57492
101875234,81037
101871714,3074
101872756,79810
101878854,51528
101877071,27122
101870331,7984
101879318,63933
101871938,51474
101876192,9498
101878280,10319
101875053,5733
101869007,9564
101880500,9709
101873986,9454
101878266,5888
101880737,10721
101875168,5291
101873281,1535
101878397,10198
101878967,54477
101877047,23223
101878006,57600
101871167,6307
101876081,55761
101874036,60529
101876828,23105
101872025,1112
101877145,728464
101879120,51154
101875415,55850
101880932,83714
101868459,29945
101880148,3784
101867958,27095
101867790,9967
101875460,4065
101873902,51742
101868473,23596
101873764,5798
101881813,25771
101875784,10079
101881345,2581
101880239,51602
101869163,8454
101877167,10827
101868877,26999
101871460,23118
101868100,116254
101878884,5610
101869242,57602
101876402,58508
101869225,55283
101873163,114800
101870091,23369
101881718,84545
101877161,54969
101873362,51663
101874875,10886
101867810,54542
101876743,8908
101877293,131566
101873078,6317
101872909,6317
101872738,6317
101868830,6317
101875557,6646
101881571,5318
101876072,4438
101868641,2155
101870854,2665
101871369,639
101871540,9474
101879399,57458
101869124,57095
101871721,57504
101876617,8975
101877999,23200
101874083,3918
101871198,5218
101873046,29927
101867644,4659
101880117,5923
101879173,55718
101881021,493
101876482,9877
101881826,55781
101873967,54432
101873802,55706
101881487,1608
101877407,6916
101869084,5832
101879809,6894
101879421,5188
101869149,4084
101880569,5128
101877085,548645
101875388,9150
101869386,55359
101878329,65125
101878080,55749
101868191,11054
