8364_GENEID,9606_GENEID
733938,7105
496884,8813
100038067,57147
100145634,55732
100493811,2268
496744,2519
780264,2729
394530,4800
100498427,90529
549681,57185
100145336,81887
550082,22875
496575,6405
100486085,1080
100145487,54467
548948,1595
100158531,889
100036666,5893
496537,51056
100494719,4267
496940,9957
100486601,26
100125197,51384
100170498,23072
448774,8379
493322,3927
100145709,29916
493477,4074
493457,90293
780112,56603
549616,3382
100486728,79007
779575,57679
548432,843
779578,8837
548899,55471
550032,10181
100485851,9108
100485546,6542
779619,23098
549852,26073
779491,23129
448011,204
496666,952
100379681,2288
100216250,23028
100498473,10180
100101776,84254
549070,5965
100135656,55610
100494296,126393
100037855,115703
448707,4706
448511,5166
100488673,85413
100497840,51364
394865,340273
394865,340273
100485969,340273
100486727,170302
100124779,10165
549753,7982
779925,996
100486998,6521
100491101,799
448226,3052
100135270,5976
548378,8935
394508,292
100145024,55013
101733863,3207
733914,5439
447985,56919
100495599,221981
549105,3980
549434,79657
100491087,6296
100158551,81691
100490633,57019
780336,56928
100487803,80256
100379766,51226
100495356,5577
100379872,9256
448598,5444
100216244,6936
733932,84058
733879,54677
779539,55904
448627,57414
100497725,30812
100490098,25998
100379925,23077
100486811,26224
100494331,3675
779509,3920
100495138,3674
100158580,3674
100496646,51666
549927,51573
100495030,9244
100145240,26022
100489201,9020
101730668,6833
100488289,10368
394814,163
779508,6863
779596,64847
100497283,8913
100216239,1750
100488949,4293
548669,5898
100101707,55971
780121,80853
394827,2115
548883,221
733905,221
100490859,55001
100496144,57157
100492283,9855
613056,79017
733748,10926
100145351,6915
548878,3475
100145704,56891
100124899,56891
100488034,9569
394974,54623
100489726,27072
100497272,9912
100495760,85477
100494567,414
105946502,414
548706,414
100495026,8228
493536,151531
100495333,10942
407909,10942
101734975,10942
595077,10942
100491038,57787
100036621,8842
549250,115098
403097,5048
100494698,4843
100494392,9703
493460,9058
100145655,8522
407891,79090
100494243,4145
100492371,6329
496739,54879
448447,5080
100380010,113000
100494777,64285
448056,55692
100038148,9254
549889,115939
100216058,9091
100491093,57585
780038,55735
548424,2328
549813,29116
100495329,27035
394589,5689
100217357,3720
100145195,6792
549737,728642
448246,65220
733930,7021
100492778,83741
100488518,9940
780343,9265
100494669,53616
394679,6856
448092,1534
100485632,9043
100489102,1951
496923,10157
549763,51188
100125058,84954
496690,4257
550065,1407
595014,8993
548492,8993
100158549,4784
100329190,6482
100379875,64386
100494429,5310
100036643,23542
100491557,9862
100144291,23221
100036680,54497
100158640,7095
448685,6224
595092,7812
779973,9690
100145815,5980
100493796,10178
100496502,5081
496446,10747
496718,389434
100145338,80342
100490100,29954
493470,51534
101733810,51085
100038181,9031
733762,10048
100127870,83932
733963,51603
395007,7756
549464,7384
100170475,83930
549743,928
493512,57467
100491414,9918
100491575,25900
677733,80199
100491859,6540
780375,6540
100135738,3423
101730988,5646
100498083,5646
496627,5646
105945797,5646
101730924,5646
549279,10233
100170477,695
100217322,3077
100485167,3077
100127185,3077
448264,22955
100488004,2534
100495428,3097
100144956,6924
100496474,1185
100036697,9902
100487063,6534
100144960,10867
100486833,55727
100495034,9546
733975,54903
549643,51099
100135017,3730
733852,26993
448411,54799
549389,51096
100485992,54902
100036731,8193
780295,9066
100379697,23395
100038240,5286
101731406,5329
100491625,54443
100488780,58525
100127731,23637
100127731,2844
100101716,1634
100379672,54814
493275,5536
779751,23177
100170570,8491
100486925,57146
100494398,2556
733513,672
100135224,2067
100151737,7869
549815,51360
100490600,4007
394639,4057
493398,2137
100489310,9971
496694,60481
100036609,240
100493024,57658
100380025,55148
100216063,11183
779678,30845
493372,5704
100127706,23324
100493085,57709
100492817,5010
496786,51629
394855,9961
549830,51667
100158504,5238
100127626,112611
549675,1195
100158643,55703
108645237,9604
100485226,9604
100485068,9604
493480,9604
493192,1663
448253,50865
100489675,9052
100486942,10046
446220,10460
100486377,23376
448613,23649
733707,23144
541455,823
101735257,55
448318,4190
100216137,10463
101731752,10903
100486044,1355
100485260,440193
394492,10138
100125090,10771
100489197,7454
100486414,1800
448495,9782
100487339,29881
448400,64132
779944,81551
548495,23386
100158554,1179
100495107,1179
100490932,1179
100488301,1179
594875,1179
100491100,1179
100487845,27032
100486334,3479
496461,92745
100379815,10928
779660,22902
100487602,1272
100498626,6556
100493170,25937
100145360,8540
394969,63932
100125050,477
100380007,55622
100170555,23187
100497429,1591
100496272,56981
100494466,57586
395065,6591
100486651,972
100495840,3082
100144659,54764
100494451,23154
100490535,25960
100125785,55734
549892,4331
780035,23034
100485729,864
100135381,4361
496899,1992
779955,11136
549207,6683
100379902,9369
100498148,9716
100158506,1373
100380076,732
448334,2273
407963,51507
100490334,2554
100493215,57210
395022,9921
100495472,55778
100038280,64429
100497114,57476
100380019,4719
100127640,9821
496539,23071
493434,211
448041,330
100145197,11215
549391,51022
780103,6617
100145616,11171
100498543,50619
100038152,50619
100491617,51177
549290,2730
100170193,23304
595056,30846
549568,55635
100488522,25901
780358,58528
100125207,3298
100126218,51230
100145512,1890
733729,29781
100125094,11231
493380,23633
496727,7431
100124750,355
780173,8635
394545,960
100125206,3755
100497804,4285
100151731,5583
100490498,3645
780275,3459
100144979,11285
100496121,7444
734067,55591
100497329,5452
407874,65980
100145678,6642
448323,9519
100144743,9774
493555,55334
613080,286
549248,51106
496481,9135
448228,3149
105947166,23279
100485502,4593
100144703,22807
594884,2896
100492110,51306
100489741,57514
407933,6301
448196,8498
733818,5926
448325,7260
496745,7260
100489110,10908
100490149,8100
594994,56052
100216122,55596
100216189,54480
780049,57554
407913,2530
100488465,55236
100498316,9846
100036694,535
100488714,8554
100380158,9497
100498579,321
549532,79645
100158587,28990
100144656,25897
100125141,11345
100489733,4653
100135211,26751
548941,84908
100036705,7414
100158588,55789
100145135,23604
100158560,8439
394644,159
101733660,26228
548477,7077
733476,5981
100493673,55773
548729,8452
100216300,9172
448273,5009
613111,10858
780005,10858
613109,10858
100379772,26009
448192,6570
733714,6570
100487393,6570
594935,6570
100495897,6570
100495571,6570
100496505,846
448683,51121
100493801,2324
548716,54888
100379830,54455
100488912,4238
549631,84245
448504,4234
448482,3224
100485379,175
549707,55300
100127583,259282
549582,27430
100495742,7092
100379843,23644
100170157,7204
100101672,1462
100488730,23274
779546,999
100496866,23517
100492041,1767
100491386,79567
100485342,729
448630,729
100127689,26064
100145800,11284
394571,54831
100170491,54908
496843,27067
100493569,54896
448108,54896
733474,54896
101731365,54896
780074,1497
100496218,1008
780177,3631
448182,5874
493360,5685
100486369,23026
100145528,55341
100145803,10039
100494697,3371
100494403,90326
734106,55775
100216030,84883
448431,56918
100489903,56918
100489252,56918
734059,56918
549052,56918
100489406,56918
100498037,55812
549728,9440
100158500,54884
496747,822
549079,1175
100492021,7038
100488405,8538
549069,54165
100127822,23338
549779,7546
100158590,3937
496761,54802
100145662,9820
100493479,1495
100498261,5256
100379901,54875
100495045,2042
100492570,3309
100495580,1829
733784,54960
549132,2824
100490424,80243
100125083,22884
779469,64848
100145472,56474
548936,51606
100380205,5431
548419,56204
100494395,116984
100496307,7175
100492836,1356
100497956,23247
100216117,84062
497103,7504
100492483,57101
493240,57102
100127609,55841
100127692,395
100488800,27146
100145196,57120
101733913,6098
100492386,57646
100493483,9734
448429,26262
779450,57545
100144925,50484
100151720,168850
100498265,92017
549745,55173
100124863,2978
100485119,51773
100490091,55187
100125022,10659
448612,23196
100379746,23518
100036633,1298
733847,4254
549933,1161
100490362,11174
549726,9341
780153,8863
100489585,3604
448199,55040
100488719,4052
549522,5954
100216026,5982
100493908,57492
780231,81037
448382,23327
100485747,50943
100145770,3074
100489047,79810
100380152,51528
100144724,27122
100038200,9603
780306,63933
779798,51474
548776,25875
100487245,9498
100495208,5733
100490352,91522
447979,9564
100490226,84067
407898,9709
779484,9454
549147,5888
733897,10721
780390,5291
549234,1535
100490375,84321
100037862,10198
549734,5652
496965,80143
780270,6307
100036681,55761
100493396,60529
100493496,23105
549054,1112
100145735,728464
100145610,55850
100380200,23101
100496680,3909
100135208,55745
100216159,29945
100145329,3784
548720,27095
394509,9967
100497662,29085
407961,954
100488937,4065
100489250,4065
733823,51742
100158522,5798
100490766,55733
100379810,23095
493250,2296
733870,25771
394841,10079
493562,23626
100124953,140689
100489492,23201
779723,2581
394916,51602
734121,8454
100380147,10827
100126215,26999
100037849,23118
779992,5610
100486829,58508
549558,55283
100496271,114800
100496617,23369
549481,84545
100488348,54969
496597,51663
100498122,10886
100495715,112885
101734662,7185
101733412,55540
496877,8908
100493409,131566
100490314,6317
100145286,6646
100495525,4438
780280,2155
448175,2665
493207,639
549199,9474
779714,57458
100379967,57095
100498395,8975
100135380,23200
100125075,5218
448033,29927
100493563,4659
100492267,5923
780379,816
100486658,9696
549724,55718
100488346,493
733853,9877
549436,55781
100490344,54432
549567,55706
100144682,64718
100490338,64761
100489821,64761
550060,5832
100493389,6894
100486675,5188
779675,4084
100101773,5128
496999,548645
100496725,6515
549776,9150
548572,8531
100170540,55359
100216237,55749
100492978,11054
100496529,2769
100380028,55650
733850,10076
594941,9410
780347,23504
733808,1301
100036640,79832
448739,51660
780143,30
100158627,51564
100494529,93166
549962,7478
100379683,10787
548768,60488
100379900,2983
100127199,6433
101732042,10188
100489029,23041
100485633,1001
733777,65056
395003,84649
550067,1431
549280,64951
493485,63916
100170169,23063
493262,81671
100487715,10513
734063,5424
100492556,124925
448618,1975
100135088,29998
100494664,56848
496439,6141
100493884,770
448545,79763
549752,11338
100216083,29924
101734976,2928
734091,8776
779769,2817
496824,57143
100216043,3029
549308,6047
100127553,22998
448436,55726
100495392,51768
100489691,10077
496678,8839
100495546,58524
402790,10402
779979,9914
100493992,4804
100492803,50937
100145691,6873
780207,28996
100490799,23534
100490142,8625
431674,54929
493190,9170
734066,5476
100038112,10147
100038244,6558
548879,28966
100037919,2139
407907,1265
448237,9627
100494897,11218
100170424,53339
100492413,5449
100497013,22904
548373,5378
394538,10362
549647,10203
100151705,6882
100127665,23294
493202,8943
100216077,9351
733472,4913
496962,2773
734045,3843
549690,4942
394852,10885
100488854,5586
496904,57418
100216032,9697
101731683,9340
549663,55388
100124931,1606
100493384,2065
407964,3735
733776,23536
100380202,55633
549790,4710
549816,23013
548859,55854
100135013,6416
779750,55248
100170497,9892
100145483,9748
549510,51167
100498331,119391
496704,119391
100038268,5588
548381,51665
493295,83641
100489590,4199
733547,23216
100489599,8621
100151732,84679
448174,55810
549431,4904
100488846,5141
447953,5525
100037860,1496
448062,1994
100496664,7075
100487550,57609
448163,6602
100135350,9682
394813,4802
496847,84217
100492870,6550
100487663,25791
100379990,259266
549398,64834
100125218,6688
100379834,30834
549855,744
100492900,51208
734142,27107
549143,4287
548986,9950
100124910,2263
496765,55631
780052,51015
100495318,2009
100497209,60487
394656,55623
549493,91283
100491850,26153
780082,55102
100492065,10565
100492069,348158
734084,57623
100498377,9650
100145469,10734
100496154,2235
100216086,4649
394804,8653
394825,5214
496783,3422
493232,1316
496488,8611
100170189,4756
407868,23471
100158624,5255
100144930,7132
100158521,782
733501,7813
734047,9399
549224,5315
100216168,54505
100145759,79091
100490124,7158
100490197,51018
733563,1659
100101769,5590
100145647,55699
100037879,6857
100486471,89795
594985,3421
779520,79641
100216079,57595
100125191,492
100496057,6093
100270773,865
100135009,5165
100144942,8692
100489340,9759
100497994,11186
100196923,2261
100495457,3430
100487263,63897
100490454,80347
100216045,4205
100495342,4943
100494759,2182
548959,3632
496860,27238
548379,55771
100490027,65055
100485769,23250
100158635,25885
448022,9741
100497629,57217
548709,51447
100493990,286749
100497933,55133
100379688,3796
101733706,10235
100379940,23198
549947,57560
100489469,22933
407930,27248
100101792,5526
100491051,5837
493226,5307
100489840,375449
100135087,221395
100485585,54549
100494693,55746
394795,64710
549980,55737
448048,10294
100486636,8514
101733439,10060
101732585,29121
100145592,139341
100145496,4129
100494267,4129
780120,6095
100486482,1815
100492271,7049
100038090,54626
394687,483
100496333,4734
100145769,9488
