GENEID_43179,GENEID_9606
101963636,7105
101963346,64102
101960956,8813
101972831,57147
101973122,55732
101962801,2268
101958027,2519
101956709,2729
101975372,4800
101955635,90529
101971369,57185
101974229,81887
101973773,22875
101973349,6405
101969935,54467
101955024,1595
101978712,889
101958221,5893
101960598,572
101974050,51056
101977125,4267
101955248,9957
101974665,26
101975144,51384
101954301,23072
101961127,3927
101975475,29916
101975778,55365
101960349,4074
101963871,90293
101975674,56603
101970080,3382
101960625,57679
106145327,843
101957577,8837
101960090,7035
101972035,55471
101973060,10181
101959636,9108
101961743,6542
101967533,381
101960381,23098
101958775,26073
101970769,23129
101966007,204
101965092,204
101977237,952
101962214,2288
101961947,23028
101972770,10180
101977405,84254
101978597,5965
101967260,55610
101966727,126393
101964763,115703
101978007,4706
101976272,5166
101956954,51364
101960199,340273
101958644,170302
101958505,10165
101972882,7982
101964194,996
101974097,6521
101966967,799
101978619,3052
101968353,1856
101961382,64063
101958125,5976
101955052,8935
101963146,55013
101957677,3207
101963336,5439
101961760,56919
101963241,4222
101978165,221981
101970833,3980
101959618,79657
101970915,6296
101974656,81691
101956903,57019
101961558,56928
101973630,80256
101966691,51226
101954966,5577
101954477,10943
101957668,1387
101964083,9256
101964731,4353
101977575,5444
101974946,6936
101966911,84058
101974153,54677
101973490,5244
101955747,55904
101966238,57414
101970242,30812
101975498,25998
101963233,23077
101963902,26224
101956163,3683
101962173,5164
101962835,3675
101977343,3920
101976168,3674
101976562,51666
101966991,51573
101960309,55049
101965268,9244
101955564,114881
101974287,26022
101956579,51087
101976142,3883
101976712,3883
101976426,3883
101956833,3883
101958010,9020
101966999,6833
101960594,54972
101963497,163
101972401,6863
101978149,10127
101956323,6376
101958924,64847
101977530,8913
101957188,51330
101957928,1750
101975833,5898
101956519,55971
101978311,80853
101971614,2115
101972126,55750
101966156,221
101958007,55001
101963203,57157
101966535,10344
101974715,9855
101966714,10083
101962449,79017
101976118,10926
101968552,6915
101972916,3475
101967907,1352
101972011,9569
101956306,54623
101974812,27072
101976747,9912
101977581,60528
101972177,85477
101976850,414
101974315,8228
101972697,8735
101959263,79602
101966646,51265
101960226,10942
101971271,57787
101976503,8842
101967882,115098
101964192,5048
101971227,4843
101975427,1770
101963045,9703
101960874,9058
101972404,8522
101970411,79090
101969977,4145
101974764,974
101975412,6329
101963762,54879
101973976,8277
101969019,5080
101971116,113000
101957710,64285
101955577,55692
101978017,9254
101955141,8938
101954859,115939
101975969,9091
101964792,57585
101961492,7005
101970310,6401
101973371,55735
101970518,2328
101976460,29116
101964480,27035
101978637,1870
101973801,5689
101961140,6853
101976176,3720
101972744,6792
101972113,57172
101973967,728642
101973195,65220
101963007,7021
101964234,83741
101977512,9265
101975836,53616
101955838,6856
101968635,1534
101973214,9043
101956562,1951
101973939,10157
101966187,55200
101955922,51188
101976466,84954
101972974,4257
101960856,1407
101978337,8993
101963843,4784
101975814,6482
101959374,64386
101963359,5310
101974789,23542
101971190,9862
101978506,23221
101974320,54497
101965067,7095
101961988,6224
101962608,7812
101956237,9690
101964335,5980
101971970,10178
101974428,5081
101976388,10747
101974736,389434
101963083,199870
101964298,80342
101965122,29954
101959741,51534
101968049,51085
101967771,9031
101969121,10048
101959482,51513
101968005,83932
101967919,51603
101971931,8798
101975696,7756
101956274,7384
101973779,83930
101966482,928
101954487,57467
101963280,9918
101961949,25900
101963084,2696
101973677,51533
101974139,56920
101974701,11188
101975265,23166
101964988,80199
101955118,6540
101961995,3423
101960778,5646
101954289,7752
101971957,920
101978633,10233
101966579,695
101973093,3077
101970120,22955
101965086,2534
101959172,3097
101969732,2326
101966951,6924
101967525,11313
101957189,1185
101967196,9902
101963808,6534
101965271,10867
101968868,55727
101973363,9546
101965515,54903
101975364,51099
101955519,3730
101978610,26993
101971889,54799
101971584,51096
101958070,54476
101960839,54902
101970947,5725
101976123,8193
101959439,9066
101971654,23395
101972101,5286
101971566,54443
101977939,58525
101968404,2844
101968404,23637
101975872,1634
101975166,54814
101977403,5536
101954621,23177
101960092,8491
101962495,7305
101972372,57146
101964998,2556
101956834,672
101972429,2067
101971821,933
101974482,7869
101971839,51360
101975270,4007
101965657,4057
101977219,2137
101974069,9971
101957196,60481
101955374,60481
101961447,240
101961530,57658
101968290,55148
101972755,11183
101956842,30845
101960132,5704
101959962,23324
101961927,57709
101962500,5010
101975411,51629
101958183,9961
101957821,51667
101974194,5238
101973912,112611
101955637,1195
101962654,55703
101962171,23357
101958000,9604
101975469,1774
101978417,1663
101955988,50865
101956575,9052
101969155,10046
101960304,923
101974618,10460
101955923,23376
101971245,23649
101965187,23144
101971832,823
101966324,55
101975194,4190
101965307,10463
101969030,10903
101959085,1355
101967931,440193
101977918,10138
101959305,10771
101967139,7454
101963456,1800
101957874,637
101967002,9782
101959672,29881
101961326,64132
101972241,81551
101959391,23386
101966385,3670
101958433,55349
101968440,53832
101963091,22802
101976296,55830
101964392,27032
101968890,3479
101955146,92745
101964593,10928
101970569,22902
101973079,1272
101958787,6556
101964807,25937
101966706,8540
101959780,63932
101966570,477
101977263,55622
101956131,23584
101962004,23187
101957714,1591
101963923,56981
101963632,57586
101961168,6591
101962477,972
101977507,3082
101963021,54764
101973011,23154
101973392,25960
101959517,55734
101969455,4331
101964611,23034
101956226,864
101963943,4361
101972368,58473
101956787,1992
101971685,64816
101975961,64816
101975676,64816
101967929,64816
101969215,11136
101955275,6683
101968595,9369
101970133,114879
101971644,9716
101969408,1373
101956560,732
101973628,2273
101955359,51507
101969583,2554
101972511,57210
101977216,9921
101957312,55778
101964819,64429
101977560,57476
101959690,6050
101961283,4719
101958587,9821
101971802,23071
101961149,211
101958963,330
101965008,11215
101957993,6617
101973546,51071
101973836,11171
101958029,1244
101967999,50619
101967014,51177
101977655,2730
101964258,2730
101966567,23304
101971852,30846
101973549,55635
101961528,58528
101965015,3298
101968344,51230
101976065,10062
101977033,1890
101977315,29781
101955874,10953
101969306,11231
101956508,23633
101973816,7431
101958921,8635
101958957,960
101960668,3755
