375764_GENEID,9606_GENEID
115427519,7105
115418379,57147
115428316,2268
115413850,2519
115433858,2729
115422849,4800
115428632,90529
115414275,57185
115434650,22875
115419681,6405
115428556,1595
115428894,889
115424235,51056
115415891,4267
115410970,26
115427217,8379
115439336,3927
115410137,29916
115432865,90293
115438511,56603
115412935,843
115413037,8837
115415084,55471
115419622,10181
115416316,9108
115426637,9108
115421292,381
115429195,381
115431641,23098
115431596,26073
115422643,23129
115427940,204
115411121,952
115420881,2288
115413688,23028
115418968,10180
115432372,84254
115430077,5965
115428734,55610
115435012,126393
115424290,4706
115416544,996
115416468,996
115410723,6521
115411590,3052
115437075,5976
115417736,5976
115434854,8935
115432854,292
115429192,55013
115428511,3207
115420192,5439
115410563,4222
115432720,3980
115430560,79657
115421459,57019
115437612,56928
115426140,80256
115424490,51226
115424252,1387
115434830,5444
115436385,5444
115412111,6936
115426301,84058
115424521,30812
115434954,25998
115412369,23077
115411884,26224
115437908,26224
115423717,5164
115410558,5164
115427664,3920
115424655,51573
115420437,51573
115423394,9244
115424328,114881
115423912,26022
115438875,51087
115439230,9020
115424302,9020
115410219,64847
115427813,1750
115411122,5898
115410777,55971
115429659,80853
115421532,55750
115433550,221
115437746,221
115432047,221
115418586,55001
115430049,57157
115418056,9855
115417442,6915
115430074,3475
115413159,56891
115431272,56891
115410571,1352
115433132,9569
115431555,54623
115411422,27072
115430051,79602
115412461,151531
115431235,57787
115418286,115098
115432951,5048
115432541,9058
115410819,8522
115424507,8522
115431253,79090
115419268,54879
115424960,113000
115410261,64285
115424718,64285
115439327,55692
115424681,9091
115419061,7005
115418372,6401
115418381,6401
115421855,55735
115428795,29116
115417224,5689
115428791,3720
115418630,6792
115421809,65220
115414567,83741
115423953,9265
115429360,6856
115423525,1534
115409999,9043
115421633,10157
115436190,55200
115412516,51188
115418605,84954
115429739,4257
115420643,1407
115430241,1407
115432156,8993
115421821,4784
115428031,6482
115428027,6482
115428028,6482
115425828,23221
115434172,54497
115411664,6224
115411155,9690
115414657,389434
115422865,80342
115415857,51534
115415854,51534
115431331,9031
115437326,10048
115417936,51603
115421593,7756
115424173,7756
115419341,7384
115437091,83930
115420764,928
115429379,928
115437119,57467
115410928,57467
115418936,11188
115421435,6540
115427297,695
115435583,22955
115414693,2534
115413823,2534
115423161,1185
115424439,9902
115430316,10867
115414330,55727
115418275,9546
115432858,54903
115418124,3730
115412671,3730
115420867,26993
115423660,51096
115424218,54476
115436071,23395
115430339,1634
115431960,54814
115434506,23177
115411355,51360
115414926,2137
115421283,9971
115433859,60481
115434263,240
115428380,8284
115423167,57658
115413317,11183
115414965,30845
115435624,5704
115413781,57709
115413195,5010
115413195,5010
115413260,5010
115413260,5010
115411487,51667
115415620,5238
115433316,9604
115422257,1774
115414690,23376
115426699,23649
115438433,823
115434090,4190
115417107,4190
115427570,10463
115436139,10903
115433782,1355
115413484,440193
115421507,10138
115429845,10138
115421857,7454
115437045,1800
115424922,64132
115414774,81551
115430628,23386
115425594,3670
115422760,55349
115419656,55830
115430259,3479
115437345,10928
115425833,22902
115420676,1272
115421398,63932
115412510,8685
115419094,1591
115427425,972
115421601,3082
115410139,54764
115433999,54764
115427801,23154
115426083,25960
115423029,55734
115413752,4331
115432203,4361
115418694,1992
115418437,1992
115418438,1992
115422959,64816
115433750,64816
115420896,114879
115413989,9716
115437653,732
115427201,2273
115432815,2273
115419726,51507
115436005,57210
115427992,57210
115426106,9921
115413353,55778
115439558,64429
115433853,4719
115411852,4719
115436982,9821
115435972,23071
115419777,211
115423118,211
115432966,330
115426799,6617
115413567,6617
115429733,51071
115430507,11171
115423110,50619
115435439,51177
115418624,2730
115431881,30846
115435788,25901
115435193,58528
115414900,3298
115414899,3298
115419121,51230
115439407,10062
115430409,29781
115415090,11231
115428860,23633
115437660,7431
115437546,8635
115422615,3755
115434715,56895
115413738,5583
115431026,3459
115437522,3459
115430489,55591
115436073,65980
115420863,6642
115415210,9519
115429943,56938
115413863,55334
115413347,51106
115432847,9135
115416895,3149
115421293,23279
115410168,2896
115428745,2896
115416424,6301
115414349,7260
115425502,55596
115410966,10061
115410965,54480
115415266,2530
115423946,535
115410118,535
115428483,28990
115435579,25897
115414788,11345
115418502,4653
115436541,4653
115432554,26751
115430708,84908
115434218,7414
115410096,7414
115421233,23604
115438264,23604
115424576,7077
115410359,7077
115422017,5981
115417399,55773
115436905,8452
115431416,8452
115437523,9172
115418134,9172
115412891,5009
115414618,10858
115437096,26009
115431242,9099
115433589,846
115427630,51121
115427454,2324
115428826,54888
115418835,54455
115433365,4238
115419928,84245
115422773,3224
115427533,175
115427007,55300
115433065,27430
115420543,23644
115417058,79567
115430014,26064
115426633,54908
115411269,27067
115423198,54896
115418543,1497
115438588,79142
115411401,1008
115430752,3631
115415140,5685
115420023,10039
115420022,10039
115420249,10039
115425813,3371
115420091,140876
115417147,55775
115434775,84883
115431940,56918
115432097,9440
115423909,54884
115438899,822
115431328,1175
115426383,10863
115431062,8538
115437911,54165
115412846,7546
115433055,3937
115434302,9820
115412548,2042
115429252,3309
115418334,1829
115437989,1829
115418435,1829
115435744,54960
115412753,8481
115412754,2824
115422769,51438
115411435,80243
115437922,22884
115437604,51606
115427116,5431
115416934,56204
115435883,84062
115412124,7504
115421389,57102
115418156,55841
115435160,9734
115426980,26262
115428059,50484
115415242,55173
115420211,2978
115421249,10659
115429401,10659
115418984,23196
115420618,4254
115426393,1161
115420031,9563
115420112,9341
115420109,8863
115421887,10911
115423675,55040
115416937,5954
115422254,5982
115422255,5982
115428434,81037
115429390,3074
115414156,51528
115421123,27122
115428457,9603
115410881,63933
115422842,51474
115417617,5733
115426992,5601
115412094,84067
115421390,9709
115417245,1535
115427713,84321
115429780,10198
115423047,80143
115427602,6307
115427608,6307
115438656,55761
115421604,60529
115413252,60529
115414624,1112
115415658,728464
115426064,8574
115421129,8574
115422364,8574
115420017,51154
115430257,83714
115414344,55745
115417528,29945
115428629,27095
115428252,9967
115436351,9967
115429884,29085
115426028,954
115438801,4065
115434739,23596
115422453,23626
115431405,23201
115432228,84957
115413547,2581
115433437,51602
115418868,26099
115422358,26099
115411298,8454
115433364,10827
115415441,23118
115414931,116254
115423979,57602
115417726,55283
115410194,84545
115428870,54969
115425984,51663
115426425,10886
115418491,6646
115430537,2665
115435207,9474
115429644,57458
115420555,57458
115428978,57095
115437502,3918
115437501,3918
115419297,29927
115419673,29927
115419298,29927
115429618,4659
115439690,55718
115419867,9877
115436847,54432
115423738,64718
115421267,6916
115421266,64761
115416717,5832
115428143,5188
115425473,4084
115421248,5128
115415814,548645
115415813,548645
115414209,6515
115420149,6515
115419492,6515
115435475,6515
115428023,9150
115436463,55359
115422191,11054
115419203,11054
115435345,55650
115435521,10076
115428325,9410
115439068,51660
115429601,30
115423066,51564
115419858,51564
115425977,11178
115427223,7478
115433799,10787
115421510,60488
115429538,6433
115421055,1001
115434759,1001
115436560,416
115433606,84649
115430403,64951
115410050,23063
115431354,81671
115431285,10513
115424683,5424
115419436,1975
115435901,56848
115436644,770
115435490,79763
115435476,11338
115435473,29924
115438434,8776
115437927,2817
115427123,6047
115429752,55726
115430295,51768
115410720,1747
115423154,8839
115425633,58524
115410621,4804
115432056,50937
115436001,6873
115417753,8625
115418508,54929
115429297,9170
115423846,9170
115429972,6558
115419347,2139
115423043,11218
115412380,53339
115429700,55711
115412634,5449
115417825,22904
115412130,5378
115417815,10362
115422333,6882
115422309,23294
115417782,8943
115424928,9351
115419987,9351
115429920,4913
115422708,2773
115435920,3843
115410593,4942
115412356,10885
115436732,5586
115416644,57418
115415391,9697
115423393,9423
115419281,2065
115414748,3735
115434290,55854
115423548,6416
115413171,55248
115428657,119391
115416105,119391
115430022,5588
115412116,51665
115420923,83641
115435667,4199
115411111,8621
115422427,4904
115423705,5141
115414580,5525
115418178,1994
115413414,1994
115418356,7075
115422102,57609
115419637,6602
115428208,4802
115437669,64834
115418403,64834
115420469,6688
115417077,6688
115428570,30834
115416853,744
115417844,27107
115413447,4287
115414173,9950
115418447,55631
115435376,60487
115428180,55623
115413428,26153
115437340,348158
115415063,348158
115410925,9650
115412343,8653
115436573,5214
115411014,5214
115411238,3422
115411430,1316
115437126,1316
115429356,8611
115411616,23471
115438775,5255
115436388,7132
115424638,782
115417567,7813
115420910,9399
115411020,5315
115430163,54505
115429353,54505
115418322,30836
115424752,79091
115422769,7216
115413399,55699
115430250,6857
115429589,89795
115424987,79641
115436970,6093
115421681,865
115411002,5165
115420218,8692
115419002,8692
115435334,9759
115419580,11186
115424497,3430
115432964,63897
115410585,80347
115422031,55593
115422649,7030
115426918,2182
115433992,3632
115421860,27238
115420568,24140
115427000,25885
115415313,9741
115418971,51447
115418895,51447
115433872,286749
115425700,3796
115431475,57560
115431455,22933
115434473,27248
115433613,5837
115438425,5837
115433776,5307
115418155,55746
115419529,64710
115416137,55737
115416261,55737
115413038,10294
115435263,602
115416225,51083
115435485,29121
115415719,29121
115421503,6095
115420580,1815
115418479,7049
115423397,8399
115423233,54626
115431273,483
115437490,483
115414815,4734
115416995,5597
115439098,10681
115416532,5873
115421103,27440
115425652,7353
115429531,4040
115424852,2984
115420715,57661
115427017,8518
115417043,4925
115418554,5217
115418554,5217
115418553,5217
115418553,5217
115437055,5217
115435695,5774
115413821,6710
115416905,27071
115429165,2255
115425944,2255
