8175_GENEID,9606_GENEID
115568877,7105
115568584,64102
115591454,57147
115591453,55732
115579104,2268
115584836,4800
115579254,90529
115566431,57185
115576826,22875
115583940,6405
115587172,1080
115568152,54467
115578537,889
115586084,5893
115567648,51056
115577108,4267
115569609,26
115595793,51384
115570202,23072
115584787,8379
115571101,3927
115575475,3927
115570968,29916
115567256,4074
115594242,90293
115590191,56603
115567380,3382
115577102,57679
115587472,843
115588078,8837
115574174,55471
115569179,9108
115591100,9108
115586908,381
115595320,381
115567480,23098
115569065,26073
115579161,204
115569608,952
115570186,952
115565925,23028
115582992,10180
115594591,84254
115595858,84254
115595475,5965
115578306,55610
115567122,126393
115576306,4706
115574626,85413
115584110,51364
115569652,170302
115586524,7982
115575976,996
115576321,6521
115571723,6521
115569569,3052
115572870,5976
115591111,5976
115566605,8935
115589983,55013
115590025,55013
115578418,3207
115583627,5439
115594590,56919
115571766,4222
115593514,3980
115595560,79657
115584687,81691
115586033,57019
115581938,80256
115575939,51226
115587158,5577
115576951,10943
115585417,1387
115575408,1387
115567554,5444
115567495,5444
115580063,6936
115582384,84058
115567592,5244
115582473,57414
115576250,30812
115571601,30812
115567399,25998
115571395,5164
115575629,3675
115571157,3675
115569280,3920
115576029,3674
115578439,51666
115566916,51573
115575520,51573
115591313,9244
115574806,9244
115597357,9244
115575913,114881
115571053,114881
115575478,26022
115590313,51087
115570665,9020
115575087,9020
115579054,10368
115575677,10368
115593542,163
115579039,6863
115570904,64847
115577710,1750
115566219,4293
115570126,5898
115576436,55971
115570603,55971
115595409,80853
115567041,2115
115587279,55750
115594636,221
115572817,221
115572848,221
115581018,221
115591311,55001
115595623,57157
115591276,9855
115587361,10083
115567477,79017
115566971,10926
115591976,6915
115597270,56891
115574269,56891
115566308,56891
115571755,1352
115593580,9569
115570222,27072
115575066,9912
115576406,60528
115587920,414
115595588,79602
115574177,57787
115593421,57787
115595559,90273
115566352,5048
115594077,5048
115594374,9058
115567491,9058
115575316,8522
115568510,79090
115591307,4145
115595559,1087
115582881,54879
115580501,5080
115574871,113000
115571468,64285
115575968,64285
115570935,55692
115583420,9254
115582602,9254
115576009,8938
115575089,9091
115585481,7005
115583540,55735
115585840,55735
115579379,29116
115580876,5689
115579571,3720
115580060,6792
115591241,6792
115584352,57172
115585163,728642
115584930,65220
115573488,7021
115573640,83741
115575981,9265
115571167,9265
115566969,53616
115595086,6856
115575340,9043
115570940,9043
115585188,1951
115586594,10157
115566641,55200
115579948,51188
115591119,84954
115568438,4257
115595869,1407
115586849,1407
115594442,8993
115580196,4784
115575788,4784
115579374,6482
115568412,64386
115586323,23542
115571146,9862
115582064,23221
115570461,6224
115585374,7812
115574199,5980
115568845,10178
115584594,10747
115585810,80342
115597235,29954
115574107,51534
115594844,51085
115566643,9031
115573198,10048
115584817,51513
115591430,51603
115587237,8798
115575263,7756
115580931,7756
115573211,83930
115595290,928
115586230,928
115569547,57467
115572555,57467
115567164,9918
115567435,25900
115578550,25900
115584912,56920
115583573,11188
115595932,6540
115568958,3423
115578952,5646
115567670,22955
115574182,2534
115573628,3097
115579114,6924
115578960,11313
115585801,1185
115576095,9902
115586640,10867
115595232,10867
115597723,55727
115591437,9546
115567982,51099
115588520,3730
115590809,3730
115576764,3730
115585470,26993
115571327,54799
115575805,51096
115575007,54476
115572721,54902
115580114,9066
115586398,9066
115568021,23395
115586285,5286
115579175,54443
115595630,1634
115575630,54814
115572055,5536
115581961,8491
115596453,8491
115594629,2556
115571714,672
115587924,2067
115585238,7869
115570390,51360
115572354,4057
115574245,2137
115586816,9971
115596402,60481
115596530,240
115591721,8284
115583204,57658
115574257,55148
115597724,55148
115573936,30845
115567025,5704
115589638,23324
115597401,57709
115597403,5010
115569960,5010
115577945,9961
115569916,51667
115573964,5238
115587340,55703
115565885,23357
115594048,9604
115592083,9604
115585036,1774
115584983,1774
115587054,1663
115574904,9052
115578301,923
115573666,23376
115569242,23649
115591238,23144
115589619,823
115588220,4190
115596971,4190
115569109,10463
115567660,10903
115596496,1355
115595349,10138
115572194,10771
115585820,7454
115580388,1800
115582363,29881
115575905,64132
115580902,81551
115593321,23386
115585169,55349
115573935,53832
115582962,55830
115595593,3479
115573005,10928
115581480,22902
115595090,1272
115586513,1272
115587811,8540
115586499,63932
115572627,477
115596753,55622
115593752,23187
115569078,23187
115588003,8685
115582545,1591
115569025,972
115586403,3082
115595176,3082
115570792,54764
115596708,54764
115578376,23154
115582313,25960
115585612,55734
115565840,4331
115580262,23034
115574309,4361
115594003,58473
115591957,1992
115596228,64816
115579222,64816
115585601,64816
115579983,11136
115585936,6683
115597690,9369
115586729,114879
115565910,9716
115573331,732
115594632,2273
115568428,2273
115583548,51507
115593901,2554
115578698,57210
115567621,57210
115597564,55778
115571171,64429
115594665,57476
115587910,4719
115572374,9821
115567302,23071
115584401,211
115583914,211
115594258,330
115595707,51071
115595609,11171
115585522,50619
115578137,51177
115581067,51177
115591958,2730
115594320,30846
115570305,30846
115590760,55635
115577305,25901
115574244,3298
115583349,51230
115580365,10062
115595786,1890
115595772,29781
115573977,11231
115573389,7431
115597149,355
115584768,3755
115596780,56895
115566441,5583
115595209,3459
115596172,3459
115569228,11285
115596987,7444
115595330,55591
115579089,5452
115567954,65980
115586381,6642
115574375,9519
115586682,56938
115595677,56938
115597651,55334
115592882,286
115581573,286
115597464,51106
115594222,9135
115577572,3149
115586940,23279
115588617,22807
115579138,2896
115570607,2896
115569184,51306
115580135,55166
115580136,55166
115597574,5926
115597623,7260
115588284,8100
115582301,55596
115569672,54480
115590995,57554
115574241,2530
115572707,9846
115570872,535
115575715,535
115580254,8554
115586792,8554
115578684,9497
115587061,321
115580105,321
115579437,79645
115578766,28990
115591365,4653
115572064,4653
115576668,26751
115592187,84908
115571833,7414
115566645,55789
115586808,23604
115568507,26228
115575330,7077
115571231,7077
115584582,5981
115591694,55773
115571389,8452
115572334,8452
115580538,9172
115587751,5009
115573549,10858
115571997,26009
115566941,9099
115593905,846
115568713,51121
115568965,2324
115578691,54888
115583002,54455
